OPE ID,School,State,Zip Code,School Type,20072008Qtr3_Dependent Students,20072008Qtr3_Independent Students,Quarterly Total,YTD_20072008Qtr3_Dependent Students,YTD_20072008Qtr3_Independent Students,Award Year To Date Total
00185800,DIVINE WORD COLLEGE                     ,IA,52045-0380,Private      ,6,13,19,13,13,26
00185900,DORDT COLLEGE                           ,IA,51250-1697,Private      ,40,14,54,1263,88,1351
00186000,DRAKE UNIVERSITY                        ,IA,50311-4505,Private      ,113,237,350,3846,2106,5952
00186200,ELLSWORTH COMMUNITY COLLEGE             ,IA,50126-1199,Public       ,133,87,220,598,222,820
00186400,IOWA LAKES COMMUNITY COLLEGE            ,IA,51334-2234,Public       ,194,328,522,1088,868,1956
00186500,IOWA CENTRAL COMMUNITY COLLEGE          ,IA,50501-0000,Public       ,343,500,843,2093,1381,3474
00186600,GRACELAND UNIVERSITY                    ,IA,50140-1699,Private      ,174,291,465,989,888,1877
00186700,GRAND VIEW UNIVERSITY                   ,IA,50316-1599,Private      ,183,209,392,1228,841,2069
00186800,GRINNELL COLLEGE                        ,IA,50112-1690,Private      ,32,1,33,1986,38,2024
00186900,IOWA STATE UNIV SCIENCE & TECHNOLOG     ,IA,50011-2028,Public       ,1006,713,1719,17711,4593,22304
00187100,IOWA WESLEYAN COLLEGE                   ,IA,52641-1398,Private      ,92,98,190,603,370,973
00187300,LORAS COLLEGE                           ,IA,52004-0178,Private      ,90,27,117,1740,171,1911
00187400,LUTHER COLLEGE                          ,IA,52101-1045,Private      ,88,18,106,2772,93,2865
00187500,MARSHALLTOWN COMMUNITY COLLEGE          ,IA,50158-4760,Public       ,125,212,337,565,595,1160
00187700,NORTH IOWA AREA COMMUNITY COLLEGE       ,IA,50401-7299,Public       ,259,246,505,1409,766,2175
00187900,MORNINGSIDE COLLEGE                     ,IA,51106-1751,Private      ,65,61,126,1484,317,1801
00188000,MOUNT MERCY COLLEGE                     ,IA,52402-4797,Private      ,53,74,127,994,606,1600
00188100,ASHFORD UNIVERSITY                      ,IA,52732-3997,Proprietary  ,301,6242,6543,835,11436,12271
00188300,NORTHWESTERN COLLEGE                    ,IA,51041-1996,Private      ,59,16,75,1588,92,1680
00188700,SIMPSON COLLEGE                         ,IA,50125-1297,Private      ,83,107,190,2150,448,2598
00188900,ST AMBROSE UNIVERSITY                   ,IA,52803-2898,Private      ,280,270,550,2540,1160,3700
00189000,UNIVERSITY OF NORTHERN IOWA             ,IA,50614-0705,Public       ,992,642,1634,9564,2561,12125
00189100,UNIVERSITY OF DUBUQUE                   ,IA,52001-5099,Private      ,168,104,272,1463,454,1917
00189200,UNIVERSITY OF IOWA                      ,IA,52242-1316,Public       ,1311,1158,2469,16116,8255,24371
00189300,UPPER IOWA UNIVERSITY                   ,IA,52142-9206,Private      ,211,1232,1443,1214,3321,4535
00189400,VENNARD COLLEGE                         ,IA,52595-0029,Private      ,17,8,25,58,21,79
00189500,WALDORF COLLEGE                         ,IA,50436-1700,Private      ,84,24,108,636,71,707
00189600,WARTBURG COLLEGE                        ,IA,50677-2200,Private      ,34,13,47,2381,64,2445
00189700,WARTBURG THEOLOGICAL SEMINARY           ,IA,52004-5004,Private      ,0,35,35,2,131,133
00190000,WILLIAM PENN UNIVERSITY                 ,IA,52577-1799,Private      ,143,319,462,997,1356,2353
00396300,AIB COLLEGE OF BUSINESS                 ,IA,50321-1799,Private      ,83,134,217,686,524,1210
00407500,ESTRN IOWA COMMUNITY COLLEGE DIST       ,IA,52801-1221,Public       ,5,22,27,41,78,119
00407501,CLINTON COMMUNITY COLLEGE               ,IA,52732-0000,Public       ,107,159,266,366,465,831
00407502,MUSCATINE COMMUNITY COLLEGE             ,IA,52761-0000,Public       ,114,172,286,386,409,795
00407503,SCOTT COMMUNITY COLLEGE                 ,IA,52722-0000,Public       ,365,664,1029,1058,1935,2993
00407600,KIRKWOOD COMMUNITY COLLEGE              ,IA,52406-2068,Public       ,1375,1697,3072,6287,4970,11257
00423300,MERCY/ST. LUKE'S SCH RAD TECH           ,IA,52402-0000,Private      ,0,1,1,15,8,23
00458600,KAPLAN UNIVERSITY                       ,IA,52807-2095,Proprietary  ,1317,20371,21688,2863,52376,55239
00458604,KAPLAN UNIVERSITY - CEDAR RAPIDS        ,IA,52404-2998,Proprietary  ,24,131,155,207,680,887
00458605,KAPLAN UNIVERSITY - DES MOINES          ,IA,50323-5702,Proprietary  ,55,149,204,274,816,1090
00458606,KAPLAN UNIVERSITY - MASON CITY          ,IA,50401-4665,Proprietary  ,17,73,90,118,448,566
00458607,KAPLAN UNIVERSITY - CEDAR FALLS         ,IA,50613-6309,Proprietary  ,32,142,174,165,634,799
00458610,KAPLAN UNIVERSITY - COUNCIL BLUFFS      ,IA,51503-5289,Proprietary  ,11,69,80,59,283,342
00458700,NORTHEAST IOWA COMMUNITY COLLEGE        ,IA,52132-0400,Public       ,142,187,329,646,590,1236
00458701,NORTHEAST IOWA COMMUNITY COLLEGE        ,IA,52068-0000,Public       ,276,340,616,921,858,1779
00459500,HAWKEYE COMMUNITY COLLEGE               ,IA,50701-0000,Public       ,688,773,1461,2667,1984,4651
00459800,IOWA WESTERN CMTY CLG-COUNCIL BLUFF     ,IA,51502-0000,Public       ,455,455,910,2006,1678,3684
00460000,NORTHWEST IOWA COMMUNITY COLLEGE        ,IA,51201-1046,Public       ,69,72,141,456,261,717
00626700,IOWA METHODIST MEDICAL CENTER SCHOOLS   ,IA,50309-1499,Private      ,0,6,6,7,34,41
00627300,MERCY COLLEGE OF HEALTH SCIENCES        ,IA,50309-1239,Private      ,61,127,188,395,541,936
00712000,DES MOINES AREA CMTY COLLEGE            ,IA,50021-0000,Public       ,1150,1649,2799,4752,5486,10238
00712100,FAITH BAPTIST BIBLE CLG & THEOL SEM     ,IA,50021-0000,Private      ,30,27,57,289,74,363
00729100,ST LUKE'S COLLEGE                       ,IA,51104-0263,Private      ,5,16,21,103,86,189
00731600,WESTERN IOWA TECH COMMUNITY COLLEGE     ,IA,51106-0000,Public       ,357,747,1104,1140,1903,3043
00758800,CAPRI COLLEGE                           ,IA,52004-0873,Proprietary  ,73,77,150,204,191,395
00761100,EQ SCHOOL OF HAIR DESIGN                ,IA,51503-0813,Proprietary  ,9,12,21,25,47,72
00765600,AMERICAN COLLEGE OF HARISTYLING -CR     ,IA,52402-0000,Proprietary  ,2,2,4,4,17,21
00765800,AMER COLL OF HAIRSTYLING-DES MOINES     ,IA,50309-5446,Proprietary  ,1,20,21,4,34,38
00765900,LA JAMES COLLEGE OF HAIRSTYLING         ,IA,50401-3308,Proprietary  ,18,15,33,74,44,118
00771700,CAPRI COLLEGE                           ,IA,52807-2622,Proprietary  ,6,8,14,33,28,61
00794100,COLLEGE OF HAIR DESIGN                  ,IA,50703-1834,Proprietary  ,4,24,28,13,49,62
00811600,DAYTON'S SCHOOL OF HAIR DESIGN          ,IA,52601-0000,Proprietary  ,1,7,8,4,17,21
00826000,IOWA SCHOOL OF BEAUTY INC               ,IA,50322-0000,Proprietary  ,29,54,83,49,81,130
00840300,INDIAN HILLS COMMUNITY COLLEGE          ,IA,52501-1398,Public       ,341,488,829,1528,1476,3004
00840301,INDIAN HILLS COMMUNITY COLLEGE          ,IA,52544-0000,Public       ,52,85,137,205,231,436
00842400,LA JAMES INTERNATIONAL COLLEGE          ,IA,50501-5577,Proprietary  ,9,12,21,51,39,90
00959300,LA'JAMES COLLEGE OF HAIRSTYLING         ,IA,52240-0000,Proprietary  ,22,17,39,75,37,112
01111300,MAHARISHI UNIV OF MANAGEMENT            ,IA,52557-0001,Private      ,15,33,48,127,140,267
01206400,HAMILTON TECHNICAL COLLEGE              ,IA,52807-2653,Proprietary  ,30,61,91,95,216,311
01230000,PALMER COLLEGE OF CHIROPRACTIC          ,IA,52803-5287,Private      ,15,122,137,97,2398,2495
01300600,LA' JAMES INTERNATIONAL COLLEGE-CF      ,IA,50613-5242,Proprietary  ,10,13,23,59,38,97
02090300,CAPRI COLLEGE                           ,IA,52404-0000,Proprietary  ,8,4,12,35,21,56
02134500,LA JAMES INTERNATIONAL COLLEGE - DAV    ,IA,52806-3952,Proprietary  ,9,20,29,29,40,69
02160900,"SALON PROFESSIONAL ACADEMY, THE         ",IA,50010-0000,Proprietary  ,30,4,34,114,30,144
02262500,FAUST INSTITUTE OF COSMETOLOGY          ,IA,50588-0000,Proprietary  ,4,5,9,30,21,51
02274100,LA' JAMES INTERNATIONAL COLLEGE - DM    ,IA,50131-0000,Proprietary  ,36,38,74,125,84,209
02289000,AMERICAN HAIR ACADEMY                   ,IA,52627-4530,Proprietary  ,5,7,12,20,16,36
02306900,IOWA SCHOOL OF BEAUTY                   ,IA,52501-0000,Proprietary  ,14,9,23,29,37,66
02328900,EMMAUS BIBLE COLLEGE                    ,IA,52001-0000,Private      ,30,5,35,186,31,217
02330900,IOWA SCHOOL OF BEAUTY                   ,IA,50158-0000,Proprietary  ,7,6,13,14,16,30
02333200,DAYTON'S SCHOOL OF HAIR DESIGN          ,IA,52632-0000,Proprietary  ,5,8,13,8,10,18
02572500,DAVENPORT BARBER STYLING COLLEGE        ,IA,52807-0000,Proprietary  ,0,6,6,2,11,13
02609200,VATTEROTT COLLEGE                       ,IA,50321-4704,Proprietary  ,26,110,136,78,286,364
03069100,ALLEN COLLEGE                           ,IA,50703-1916,Private      ,21,39,60,299,204,503
03441300,IOWA SCHOOL OF BEAUTY                   ,IA,51106-5111,Proprietary  ,11,8,19,26,35,61
03607400,TOTAL LOOK SCHOOL OF COSMETOLOGY AND MAS,IA,52136-1053,Proprietary  ,3,0,3,6,3,9
03720300,CARLSON COLLEGE OF MASSAGE THERAPY      ,IA,52205-7519,Proprietary  ,1,3,4,1,3,4
04089300,BIO-CHI INSTITUTE OF MASSAGE THERAPY    ,IA,51103-2138,Proprietary  ,5,6,11,9,12,21
00259600,ATLANTIC COMMUNITY COLLEGE              ,NJ,08330-2699,Public       ,606,834,1440,2498,2594,5092
00259700,BLOOMFIELD COLLEGE                      ,NJ,07003-3425,Private      ,146,257,403,2058,1181,3239
00259800,CALDWELL COLLEGE                        ,NJ,07006-6195,Private      ,94,191,285,1265,669,1934
00259900,CENTENARY COLLEGE                       ,NJ,07840-2184,Private      ,119,228,347,1406,818,2224
00260000,COLLEGE OF SAINT ELIZABETH              ,NJ,07960-6989,Private      ,48,163,211,690,514,1204
00260100,CUMBERLAND COUNTY COLLEGE               ,NJ,08362-0517,Public       ,325,343,668,1452,1461,2913
00260300,DREW UNIVERSITY                         ,NJ,07940-4063,Private      ,51,63,114,2519,437,2956
00260700,FAIRLEIGH DICKINSON UNIV-TEANECK        ,NJ,07666-1996,Private      ,141,349,490,2179,1564,3743
00260701,FAIRLEIGH DICKINSON UNIV-FLORHAM        ,NJ,07940-0000,Private      ,71,80,151,2007,474,2481
00260702,FAIRLEIGH DICKINSON UNIV-ED WMS CLG     ,NJ,07601-0000,Private      ,5,29,34,82,85,167
00260703,FAIRLEIGH DICKINSON UNIVERSITY          ,NJ,07940-0000,Private      ,43,108,151,1101,474,1575
00260800,GEORGIAN COURT UNIVERSITY               ,NJ,08701-2697,Private      ,108,283,391,1150,1285,2435
00260900,ROWAN UNIVERSITY                        ,NJ,08028-1702,Public       ,886,549,1435,10039,2620,12659
00261000,FELICIAN COLLEGE                        ,NJ,07644-2198,Private      ,134,225,359,1333,726,2059
00261300,NEW JERSEY CITY UNIVERSITY              ,NJ,07305-1597,Public       ,484,906,1390,3789,3670,7459
00261500,MIDDLESEX COUNTY COLLEGE                ,NJ,08818-3050,Public       ,942,776,1718,4254,2660,6914
00261600,MONMOUTH UNIVERSITY                     ,NJ,07764-1898,Private      ,423,330,753,6092,1712,7804
00261700,MONTCLAIR STATE UNIVERSITY              ,NJ,07043-9987,Public       ,937,844,1781,11845,4292,16137
00261900,NEW BRUNSWICK THEOLOGICAL SEMINARY      ,NJ,08901-0000,Private      ,4,15,19,17,83,100
00262100,NEW JERSEY INST OF TECHNOLOGY           ,NJ,07102-1982,Public       ,319,361,680,3691,1515,5206
00262200,KEAN UNIVERSITY                         ,NJ,07083-7131,Public       ,772,990,1762,7934,4744,12678
00262400,OCEAN COUNTY COLLEGE                    ,NJ,08754-2001,Public       ,648,510,1158,3395,1845,5240
00262500,WILLIAM PATERSON UNIVERSITY             ,NJ,07470-2152,Public       ,724,520,1244,7647,2622,10269
00262600,PRINCETON THEOLOGICAL SEMINARY          ,NJ,08542-0000,Private      ,1,35,36,4,464,468
00262700,PRINCETON UNIVERSITY                    ,NJ,08544-0001,Private      ,121,57,178,8816,975,9791
00262800,RIDER UNIVERSITY                        ,NJ,08648-3099,Private      ,276,243,519,5378,1181,6559
00262900,"RUTGERS, THE STATE UNIVERSITY OF NJ     ",NJ,08901-1281,Public       ,2589,2037,4626,33875,14903,48778
00263200,SETON HALL UNIVERSITY                   ,NJ,07079-2697,Private      ,398,601,999,6054,2416,8470
00263201,SETON HALL UNIVERSITY - SCHOOL OF LAW   ,NJ,07079-5210,Private      ,10,166,176,144,1829,1973
00263800,ST PETER'S COLLEGE                      ,NJ,07306-5997,Private      ,271,219,490,3014,809,3823
00263900,STEVENS INSTITUTE OF TECHNOLOGY         ,NJ,07030-5370,Private      ,151,133,284,2553,355,2908
00264200,COLLEGE OF NEW JERSEY (THE)             ,NJ,08628-0718,Public       ,440,159,599,8047,808,8855
00264300,UNION COUNTY COLLEGE                    ,NJ,07016-1598,Public       ,981,1313,2294,3182,4002,7184
00473600,BERGEN COMMUNITY COLLEGE                ,NJ,07652-1595,Public       ,1030,786,1816,4502,2686,7188
00474000,MERCER COUNTY COMMUNITY COLLEGE         ,NJ,08690-0000,Public       ,609,787,1396,2104,2601,4705
00539900,MONMOUTH COUNTY VOCATIONAL SCH DIST     ,NJ,07728-5033,Public       ,17,16,33,43,42,85
00545200,TETERBORO SCH OF AERONAUTICS            ,NJ,07608-1083,Proprietary  ,26,19,45,53,47,100
00546000,SOMERSET COUNTY TECHNICAL INSTITUTE     ,NJ,08807-0350,Public       ,10,28,38,33,84,117
00546100,SALEM COMMUNITY COLLEGE                 ,NJ,08069-2799,Public       ,106,122,228,416,484,900
00641000,C E GREGORY SCHOOL OF NURSING           ,NJ,08857-0000,Private      ,7,5,12,38,52,90
00641700,HOLY NAME HOSPITAL SCH OF NURSING       ,NJ,07666-4254,Private      ,5,28,33,67,117,184
00642000,MOUNTAINSIDE HOSP SCH NRSG              ,NJ,07042-4898,Proprietary  ,10,33,43,38,116,154
00642100,MUHLENBERG SNYDER SCHOOLS               ,NJ,07061-3399,Private      ,15,65,80,127,353,480
00642900,ST FRANCIS MEDICAL CTR SCH NURSING      ,NJ,08629-1986,Private      ,2,1,3,13,32,45
00642902,ST FRANCIS MED CTR RAD TECH             ,NJ,08629-0000,Private      ,0,1,1,4,6,10
00686500,CAMDEN COUNTY COLLEGE                   ,NJ,08012-3240,Public       ,898,1259,2157,4444,4619,9063
00690100,GLOUCESTER COUNTY COLLEGE               ,NJ,08080-4249,Public       ,568,526,1094,2187,1634,3821
00710700,ESSEX COUNTY COLLEGE                    ,NJ,07102-1798,Public       ,1015,1486,2501,3546,4773,8319
00750200,BERKELEY COLLEGE                        ,NJ,07424-3367,Proprietary  ,264,271,535,1390,1030,2420
00750201,BERKELEY COLLEGE                        ,NJ,07095-0000,Proprietary  ,101,99,200,525,345,870
00750202,BERKELEY COLLEGE - PARAMUS              ,NJ,07652-2931,Proprietary  ,75,66,141,416,271,687
00750600,LINCOLN TECHNICAL INSTITUTE             ,NJ,07083-5032,Proprietary  ,325,338,663,641,491,1132
00750601,LINCOLN TECHNICAL INSTITUTE             ,NJ,07430-0000,Proprietary  ,161,86,247,517,342,859
00750700,GIBBS COLLEGE                           ,NJ,07039-1611,Proprietary  ,200,220,420,756,955,1711
00750701,KATHARINE GIBBS - PISCATAWAY            ,NJ,08854-0000,Proprietary  ,71,58,129,262,313,575
00759300,PARISIAN BEAUTY ACADEMY                 ,NJ,07601-5509,Proprietary  ,69,60,129,84,75,159
00772900,COUNTY COLLEGE OF MORRIS                ,NJ,07869-0000,Public       ,511,316,827,2162,998,3160
00773000,BURLINGTON COUNTY COLLEGE               ,NJ,08068-1599,Public       ,513,571,1084,2397,2003,4400
00773100,RARITAN VALLEY COMMUNITY COLLEGE        ,NJ,08876-1265,Public       ,439,331,770,1315,933,2248
00794700,BETH MEDRASH GOVOHA OF AMERICA          ,NJ,08701-0000,Private      ,91,397,488,139,987,1126
00840400,BROOKDALE COMMUNITY COLLEGE             ,NJ,07738-1597,Public       ,1138,823,1961,3949,2413,6362
00844101,ANTHEM INSTITUTE                        ,NJ,08002-0000,Proprietary  ,0,2,2,7,15,22
00849400,HO HO KUS SCHL OF TRADE & TECH SCIENCES ,NJ,07513-1402,Proprietary  ,23,42,65,40,81,121
00860900,RABBINICAL COLLEGE OF AMERICA           ,NJ,07960-3600,Private      ,5,1,6,14,3,17
00907800,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07011-2111,Proprietary  ,38,54,92,56,70,126
00934400,RAMAPO COLLEGE OF NEW JERSEY            ,NJ,07430-1680,Public       ,345,135,480,5112,705,5817
00934500,RICHARD STOCKTON COLLEGE OF NJ          ,NJ,08240-0195,Public       ,460,371,831,5667,2040,7707
00999400,PASSAIC COUNTY COMMUNITY COLLEGE        ,NJ,07505-1179,Public       ,758,950,1708,2171,2486,4657
01039400,UNIV OF MEDICINE & DENTISTRY OF NJ      ,NJ,07107-0000,Public       ,19,416,435,168,3798,3966
01062900,P B COSMETOLOGY EDUCATION CENTRE        ,NJ,08030-1750,Proprietary  ,55,32,87,100,51,151
01085100,ANTHEM INSTITUTE                        ,NJ,07054-3409,Proprietary  ,262,353,615,585,890,1475
01085101,ANTHEM INSTITUTE                        ,NJ,07306-0000,Proprietary  ,6,13,19,39,41,80
01085102,ANTHEM INSTITUTE                        ,NJ,08902-0000,Proprietary  ,9,6,15,43,22,65
01090300,RIZZIERI INSTITUTE                      ,NJ,08043-4600,Proprietary  ,17,14,31,63,43,106
01152300,MORRIS COUNTY SCHOOL OF TECHNOLOGY      ,NJ,07834-0000,Public       ,4,16,20,23,32,55
01170800,NATURAL MOTION INST OF HAIR DESIGN      ,NJ,07306-5496,Proprietary  ,12,18,30,22,41,63
01198900,TALMUDICAL ACADEMY                      ,NJ,07710-0000,Private      ,15,1,16,17,3,20
01209000,REIGNBOW BEAUTY ACADEMY                 ,NJ,08861-4118,Proprietary  ,18,61,79,37,135,172
01234600,DOVER BUSINESS COLLEGE                  ,NJ,07011-2161,Proprietary  ,55,130,185,115,330,445
01234602,DOVER BUSINESS COLLEGE                  ,NJ,07801-4643,Proprietary  ,27,78,105,69,207,276
01246100,LINCOLN TECHNICAL INSTITUTE             ,NJ,08820-2896,Proprietary  ,91,119,210,276,288,564
01246102,LINCOLN TECHNICAL INSTITUTE             ,NJ,08054-0000,Proprietary  ,72,142,214,159,318,477
01246103,LINCOLN TECHNICAL INSTITUTE             ,NJ,07652-2106,Proprietary  ,116,148,264,266,326,592
01246200,HOHOKUS - HACKENSACK SCHOOL OF BUSINESS ,NJ,07601-7197,Proprietary  ,44,219,263,87,393,480
01295400,HUDSON COUNTY COMMUNITY COLLEGE         ,NJ,07306-4012,Public       ,940,1174,2114,2975,3551,6526
02053700,EASTWICK COLLEGE                        ,NJ,07446-0000,Proprietary  ,83,212,295,146,439,585
02061800,ROMAN ACADEMY OF BEAUTY CULTURE         ,NJ,07506-0000,Proprietary  ,17,18,35,21,21,42
02092300,HOHOKUS SCHOOL - RETS/NUTLEY            ,NJ,07110-0000,Proprietary  ,53,101,154,107,227,334
02103700,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07652-0000,Proprietary  ,37,24,61,50,36,86
02104000,HARRIS SCHOOL OF BUSINESS               ,NJ,08002-2983,Proprietary  ,129,459,588,194,819,1013
02131100,DU CRET SCHOOL OF THE ARTS              ,NJ,07060-0000,Private      ,5,4,9,10,6,16
02131600,PENNCO TECH                             ,NJ,08012-0000,Proprietary  ,117,165,282,257,387,644
02132300,BERDAN INSTITUTE                        ,NJ,07512-0000,Proprietary  ,86,141,227,153,231,384
02146800,JOE KUBERT SCH OF CARTOON & GRAPHIC     ,NJ,07801-0000,Proprietary  ,4,3,7,48,42,90
02149800,EMPIRE BEAUTY SCHOOL                    ,NJ,08021-0000,Proprietary  ,49,87,136,115,230,345
02149801,EMPIRE BEAUTY SCHOOL - BORDENTOWN       ,NJ,08505-1513,Proprietary  ,2,2,4,5,5,10
02154000,DIVERS ACAD OF EASTERN SEABOARD         ,NJ,08081-1139,Proprietary  ,25,33,58,53,62,115
02183600,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07033-0000,Proprietary  ,28,35,63,43,56,99
02186703,HARRISON CAREER INSTITUTE               ,NJ,08096-0000,Proprietary  ,0,0,0,1,2,3
02186708,HARRISON CAREER INSTITUTE               ,NJ,07376-0000,Proprietary  ,0,0,0,0,1,1
02192200,THOMAS EDISON STATE COLLEGE             ,NJ,08608-0000,Public       ,36,792,828,168,2644,2812
02219600,OMEGA INSTITUTE                         ,NJ,08109-0000,Proprietary  ,20,36,56,40,92,132
02223700,NEW HORIZON INST OF COSMETOLOGY         ,NJ,07093-0000,Proprietary  ,2,22,24,3,26,29
02223900,DRAKE COLLEGE OF BUSINESS               ,NJ,07201-0000,Proprietary  ,75,521,596,100,665,765
02232500,UNION COUNTY VOCATIONAL TECH INST       ,NJ,07076-0000,Public       ,22,19,41,53,42,95
02234600,SHORE BEAUTY SCHOOL                     ,NJ,08232-0000,Proprietary  ,12,12,24,18,25,43
02246000,ROSS UNIVERSITY - MEDICAL SCHOOL        ,NJ,08837-0000,Proprietary  ,2,291,293,11,3251,3262
02248600,COOPER HEALTH SYS-CTR ALLIED HEALTH     ,NJ,08103-0000,Private      ,2,15,17,13,63,76
02252700,CONCORDE SCHOOL OF HAIR DESIGN          ,NJ,07712-0000,Proprietary  ,32,60,92,45,84,129
02261800,EUROPEAN ACADEMY OF COSMETOLOGY         ,NJ,07083-0000,Proprietary  ,16,49,65,24,65,89
02265500,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,08724-0000,Proprietary  ,28,40,68,37,49,86
02277900,ROSS UNIV - SCH OF VETERINARY MED       ,NJ,08837-0000,Proprietary  ,0,55,55,2,817,819
02291000,LINCOLN TECHNICAL INSTITUTE             ,NJ,07080-2424,Proprietary  ,23,22,45,83,42,125
02312000,BERGEN COUNTY TECHNICAL SCHOOLS         ,NJ,07601-6110,Public       ,7,18,25,26,37,63
02344200,EMPIRE BEAUTY SCHOOL                    ,NJ,08002-0000,Proprietary  ,29,42,71,76,122,198
02503900,WARREN COUNTY COMMUNITY COLLEGE         ,NJ,07882-0000,Public       ,138,128,266,418,336,754
02523700,OCEAN COUNTY VOCATIONAL-TECH SCHOOL     ,NJ,08753-0000,Public       ,26,25,51,92,142,234
02525900,ARTISTIC ACADEMY OF HAIR DESIGN         ,NJ,07950-1409,Proprietary  ,40,25,65,81,35,116
02528200,REIGNBOW BEAUTY ACADEMY                 ,NJ,07060-0000,Proprietary  ,9,11,20,21,38,59
02539903,STAR TECHNICAL INSTITUTE-EGG HARBOR     ,NJ,08234-0000,Proprietary  ,16,90,106,44,257,301
02558700,PRISM CAREER INSTITUTE                  ,NJ,08037-0000,Proprietary  ,56,238,294,77,392,469
02568800,SUSSEX COUNTY COMMUNITY COLLEGE         ,NJ,07860-1149,Public       ,290,220,510,1000,537,1537
02586800,HARRISON CAREER INSTITUTE               ,NJ,08360-6210,Proprietary  ,0,0,0,0,4,4
02586801,HARRISON CAREER INSTITUTE               ,NJ,07755-0000,Proprietary  ,0,0,0,1,0,1
02586900,HARRIS SCHOOL OF BUSINESS               ,NJ,08084-1520,Proprietary  ,23,58,81,34,136,170
02586901,STAR TECHNICAL INSTITUTE - LAKEWOOD     ,NJ,08701-0000,Proprietary  ,20,95,115,45,251,296
02615401,STAR TECHNICAL INSTITUTE -              ,NJ,07102-4599,Proprietary  ,21,131,152,40,309,349
02616402,SANFORD-BROWN INSTITUTE - ISELIN        ,NJ,08830-0000,Proprietary  ,129,267,396,255,698,953
03077500,RABBI JACOB JOSEPH SCHOOL               ,NJ,08817-4494,Private      ,5,0,5,8,0,8
03122600,EASTERN INTERNATIONAL COLLEGE           ,NJ,07306-3906,Proprietary  ,52,109,161,92,182,274
03187300,STENOTECH CAREER INSTITUTE              ,NJ,07004-3490,Proprietary  ,9,23,32,19,37,56
03197300,INSTITUTE FOR HEALTH EDUCATION(THE)     ,NJ,07306-2929,Proprietary  ,2,8,10,2,10,12
03324300,CENTRAL CAREER SCHOOL                   ,NJ,07080-2408,Proprietary  ,2,18,20,3,22,25
03389300,ACADEMY OF MASSAGE THERAPY              ,NJ,07631-0000,Proprietary  ,4,22,26,9,42,51
03424500,NEW COMMUNITY WORKFORCE DEVELOPMENT     ,NJ,07103-2402,Private      ,5,45,50,20,312,332
03530300,"KEY SKILLS LEARNING, INC.               ",NJ,07013-1900,Proprietary  ,1,9,10,1,11,12
03536300,INSTITUTE FOR THERAPEUTIC MASSAGE       ,NJ,07420-1452,Proprietary  ,10,33,43,19,95,114
03574400,CORTIVA INSTITUTE - SOMERSET SCHOOL OF M,NJ,08854-3908,Proprietary  ,12,20,32,22,39,61
03625300,PERFORMANCE TRAINING INSTITUTE          ,NJ,08753-0000,Proprietary  ,1,2,3,3,2,5
03629300,HELMA INSTITUTE OF MASSAGE THERAPY      ,NJ,07663-6200,Proprietary  ,7,45,52,23,78,101
03637300,METRO AUTO ELECTRONICS TRAINING INSTITUT,NJ,07033-1798,Proprietary  ,18,19,37,20,24,44
03650600,PC AGE                                  ,NJ,07306-3936,Proprietary  ,4,11,15,6,29,35
03650603,PC AGE                                  ,NJ,08817-2842,Proprietary  ,1,14,15,9,34,43
03666300,SOMERSET CHRISTIAN COLLEGE              ,NJ,08890-9035,Private      ,7,31,38,24,81,105
03769300,PC TECH LEARNING CENTER                 ,NJ,07306-9900,Proprietary  ,16,111,127,21,124,145
03803300,HEALTHCARE TRAINING INSTITUTE           ,NJ,07083-3504,Proprietary  ,9,33,42,22,78,100
03811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADIT,NJ,07042-3562,Proprietary  ,0,7,7,2,29,31
04081300,BAIS MEDRASH TORAS CHESED               ,NJ,08701-0000,Private      ,6,3,9,6,3,9
        ,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,3,150,153,20,2862,2882
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNO,NY,11369-9997,Private      ,200,162,362,660,401,1061
00266600,ADELPHI UNIVERSITY                      ,NY,11530-4299,Private      ,326,870,1196,5609,3726,9335
00266700,DOWLING COLLEGE                         ,NY,11769-1999,Private      ,355,607,962,2090,1897,3987
00266800,ALFRED UNIVERSITY                       ,NY,14802-1205,Private      ,129,128,257,2744,503,3247
00266900,BANK STREET COLLEGE OF EDUCATION        ,NY,10025-0000,Private      ,0,97,97,3,713,716
00267100,BARD COLLEGE                            ,NY,12504-5000,Private      ,20,18,38,2238,465,2703
00267800,BRYANT & STRATTON COLLEGE               ,NY,14203-1713,Proprietary  ,429,1276,1705,1184,4289,5473
00267803,BRYANT & STRATTON COLLEGE - GREECE      ,NY,14606-4227,Proprietary  ,66,250,316,224,807,1031
00267805,BRYANT & STRATTON COLLEGE - SYRACUSE    ,NY,13203-2502,Proprietary  ,153,322,475,535,1279,1814
00267807,BRYANT & STRATTON COLLEGE - ALBANY      ,NY,12205-5230,Proprietary  ,87,148,235,215,564,779
00268100,CANISIUS COLLEGE                        ,NY,14208-1098,Private      ,250,325,575,4190,1211,5401
