OPE ID,School,State,Zip Code,School Type,20112012Qtr2_Dependent Students,20112012Qtr2_Independent Students,Quarterly Total,YTD_20112012Qtr2_Dependent Students,YTD_20112012Qtr2_Independent Students,Award Year To Date Total
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,773,1823,2596,8993,5657,14650
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,1931,3439,5370,8991,9605,18596
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,252,1217,1469,661,2409,3070
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,28,28,8,59,67
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,54,75,129,350,251,601
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,625,581,1206,6064,1946,8010
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,160,181,341,638,502,1140
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,883,1528,2411,3918,4182,8100
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,476,786,1262,4923,2866,7789
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,273,357,630,1985,1795,3780
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,130,69,199,3283,565,3848
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,90,88,178,2007,1489,3496
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,212,534,746,4853,1552,6405
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,58,50,108,778,327,1105
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1591,2716,4307,40370,19166,59536
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,644,2106,2750,11601,10505,22106
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,1826,2856,4682,51298,21660,72958
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,1201,2901,4102,27553,18747,46300
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,831,2912,3743,14762,13248,28010
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,1101,2488,3589,17027,11827,28854
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,1022,567,1589,30354,4293,34647
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,1017,1230,2247,25090,9536,34626
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,1317,1219,2536,16246,5682,21928
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,1245,2029,3274,20701,10455,31156
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,552,559,1111,10384,3745,14129
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,1517,2875,4392,25583,17229,42812
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,2675,3496,6171,45142,17842,62984
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1902,3295,5197,34304,18412,52716
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,1615,2859,4474,32141,18391,50532
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,1444,2774,4218,25946,15385,41331
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,495,590,1085,10464,3300,13764
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,473,1026,1499,8284,5559,13843
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,2429,3197,5626,13098,9342,22440
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,1197,2363,3560,5002,5817,10819
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2474,3827,6301,10509,10326,20835
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,525,665,1190,9418,3281,12699
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,6,246,252,61,1949,2010
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,10,10,0,54,54
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1102,1471,2573,7177,4880,12057
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,4,406,410,17,1567,1584
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,80,16,96,3176,167,3343
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,36,11,47,2339,79,2418
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,24,31,55,2793,180,2973
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,315,28,343,4785,188,4973
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,62,19,81,1673,176,1849
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,239,404,643,1122,897,2019
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Proprietary  ,43,49,92,207,132,339
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,157,518,675,797,1744,2541
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,15,36,51,54,107,161
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,126,332,458,1363,988,2351
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,429,736,1165,2231,2053,4284
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,1072,1719,2791,4298,3854,8152
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,63,224,287,813,782,1595
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,580,1464,2044,2170,3353,5523
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,1106,1847,2953,5685,5780,11465
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,201,338,539,878,978,1856
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,14,51,65,64,145,209
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,521,1167,1688,1841,2997,4838
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,907,1387,2294,4089,3828,7917
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,760,1101,1861,3563,2852,6415
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1160,2041,3201,7414,6132,13546
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,103,301,404,2926,1195,4121
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,2175,3188,5363,10383,9024,19407
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,426,1042,1468,2032,3316,5348
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,506,1006,1512,2350,2798,5148
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,2,331,333,9,2014,2023
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,1855,2109,3964,10030,6150,16180
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,559,845,1404,1428,1676,3104
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1305,2113,3418,7352,6592,13944
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,33,742,775,118,3219,3337
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,981,1706,2687,6374,5353,11727
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,39,39,0,317,317
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,1395,2377,3772,6393,7047,13440
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,839,986,1825,2749,2330,5079
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,67,407,474,288,1083,1371
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1145,1075,2220,3351,2280,5631
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,273,284,557,2454,981,3435
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,257,1601,1858,4602,5748,10350
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,145,203,348,366,462,828
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,159,1073,1232,985,5310,6295
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2418,4121,6539,13368,12585,25953
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,99,107,206,1352,372,1724
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1338,3175,4513,7145,10283,17428
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,661,1199,1860,3272,3722,6994
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1767,2441,4208,9416,7390,16806
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1016,2698,3714,4593,8004,12597
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1219,2217,3436,6603,7347,13950
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,8,231,239,29,603,632
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,3,239,242,12,521,533
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,2679,6906,9585,10771,17956,28727
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,2425,5270,7695,11425,14156,25581
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,144,37,181,1490,173,1663
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,1167,1829,2996,5609,4976,10585
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,67,230,297,1905,1655,3560
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,728,1621,2349,2989,4117,7106
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1664,3050,4714,8305,9284,17589
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,479,685,1164,2094,1943,4037
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,129,455,584,2712,2043,4755
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,2393,3117,5510,14058,10228,24286
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1790,3282,5072,6204,8436,14640
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,406,734,1140,2093,2119,4212
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,65,35,100,5212,332,5544
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1544,2192,3736,10917,7029,17946
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,167,132,299,1552,670,2222
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,134,328,462,635,814,1449
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,191,724,915,2008,2839,4847
00125307,FRESNO PACIFIC UNIVERSITY - BIBLICAL SEM,CA,93702-4798,Private      ,8,37,45,9,49,58
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,13,13,3,75,78
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,8,224,232,33,514,547
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,12,12,1,169,170
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,241,123,364,1635,391,2026
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,87,184,271,175,339,514
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1758,2339,4097,7100,5985,13085
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2525,3211,5736,14913,9213,24126
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,289,397,686,4315,1143,5458
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,710,2206,2916,3019,5739,8758
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,338,1273,1611,1570,3160,4730
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,388,701,1089,1792,1842,3634
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1527,1930,3457,9004,5993,14997
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,3410,5760,9170,16156,16382,32538
00127001,MORENO VALLEY COLLEGE                   ,CA,92551-2045,Public       ,315,603,918,1804,2038,3842
00127002,NORCO COLLEGE                           ,CA,91760-2600,Public       ,259,369,628,1514,1274,2788
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1551,3619,5170,6879,9343,16222
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1616,3435,5051,7604,9690,17294
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,1575,2426,4001,7489,7372,14861
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,41,62,103,291,432,723
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,41,41,0,96,96
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1959,3995,5954,8123,9771,17894
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,79,124,203,787,431,1218
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,754,1809,2563,3377,4737,8114
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,1009,1869,2878,6118,5355,11473
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,1508,1902,3410,6413,4482,10895
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,3024,3043,6067,16236,8805,25041
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,1083,1983,3066,4752,5513,10265
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,64,64,3,204,207
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,776,1589,2365,3382,4345,7727
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,1788,2978,4766,6481,7450,13931
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,91,254,345,1095,900,1995
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,758,1739,2497,3057,4550,7607
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,189,215,404,2111,888,2999
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1626,2266,3892,7210,6094,13304
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,1,398,399,31,2691,2722
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,13,14,7,49,56
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,2,2,4,8,5,13
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,200,395,595,5489,1448,6937
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,1451,492,1943,22073,3185,25258
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,1,290,291,23,1507,1530
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,4,298,302,31,1238,1269
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,7,290,297,50,2076,2126
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,2199,4378,6577,14370,13487,27857
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,1209,1591,2800,6255,4408,10663
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,301,439,740,1380,1099,2479
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,1592,2374,3966,48314,19286,67600
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,1239,1593,2832,48290,15530,63820
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,765,1273,2038,50522,13017,63539
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1680,3755,5435,61389,26465,87854
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,18,110,128,134,959,1093
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,9,39,48,55,159,214
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,856,1118,1974,34281,8000,42281
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,761,1037,1798,47231,10918,58149
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,132,546,678,1237,4028,5265
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,980,621,1601,46312,7962,54274
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,648,423,1071,29394,5056,34450
00132200,UNIVERSITY OF REDLANDS                  ,CA,92373-0999,Private      ,230,687,917,4869,2264,7133
00132500,UNIVERSITY OF SAN FRANCISCO             ,CA,94117-1080,Private      ,378,1374,1752,10756,7662,18418
