OPE ID,School,State,Zip Code,School Type,20152016Qtr3_Dependent Students,20152016Qtr3_Independent Students,Quarterly Total,YTD_20152016Qtr3_Dependent Students,YTD_20152016Qtr3_Independent Students,Award Year To Date Total
03611300,BRIGHTON CENTER'S CENTER FOR EMPLOY     ,KY,41071-1968,Private      ,0,29,29,6,70,76
03804300,BELLEFONTE ACADEMY OF BEAUTY            ,KY,41169-2015,Proprietary  ,13,63,76,33,124,157
03885300,EMPLOYMENT SOLUTIONS                    ,KY,40517-3260,Private      ,17,71,88,60,270,330
04038300,ATA CAREER EDUCATION                    ,KY,40223-3832,Proprietary  ,59,247,306,192,911,1103
04038701,IDEAL BEAUTY ACADEMY - LOUISVILLE       ,KY,40223-5606,Proprietary  ,9,24,33,56,103,159
04051316,ART INSTITUTE OF PHOENIX (THE) - ATS - (,KY,41017-2136,Proprietary  ,5,16,21,31,154,185
04051319,ART INSTITUTE OF PHOENIX (THE) - BROWN M,KY,40219-1916,Proprietary  ,14,50,64,137,382,519
04051320,ART INSTITUTE OF PHOENIX (THE) - BROWN M,KY,42240-3579,Proprietary  ,8,47,55,34,220,254
04123900,LEXINGTON HEALING ARTS ACADEMY          ,KY,40503-1932,Proprietary  ,6,53,59,40,170,210
04177600,LINDSEY INSTITUTE OF COSMETOLOGY        ,KY,42103-8036,Proprietary  ,12,24,36,76,89,165
04177700,TRI-STATE INSTITUTE OF HAIR DESIGN      ,KY,40744-5234,Proprietary  ,4,35,39,29,110,139
04178000,SIMMONS COLLEGE OF KENTUCKY             ,KY,40203-3322,Private      ,34,101,135,100,282,382
04204800,AMERICAN COLLEGE OF BARBERING           ,KY,40229-2862,Proprietary  ,8,48,56,45,163,208
04229300,MEDQUEST COLLEGE                        ,KY,40243-1882,Proprietary  ,32,67,99,95,207,302
04240600,TRI-STATE BARBER COLLEGE                ,KY,41101-7746,Proprietary  ,1,5,6,1,5,6
04247700,REGINA WEBB ACADEMY                     ,KY,42104-4457,Proprietary  ,1,7,8,1,7,8
00200300,CENTENARY COLLEGE OF LOUISIANA          ,LA,71104-3396,Private      ,104,90,194,874,334,1208
00200400,DILLARD UNIVERSITY                      ,LA,70122-3097,Private      ,299,312,611,2783,1303,4086
00200500,NICHOLLS STATE UNIVERSITY               ,LA,70310-0001,Public       ,541,697,1238,5715,2796,8511
00200600,GRAMBLING STATE UNIVERSITY              ,LA,71245-2215,Public       ,885,1168,2053,4805,3852,8657
00200700,LOUISIANA COLLEGE                       ,LA,71359-0000,Private      ,178,165,343,1070,612,1682
00200800,LOUISIANA TECH UNIVERSITY               ,LA,71272-0001,Public       ,1339,823,2162,8786,2947,11733
00201000,LOUISIANA STATE UNIV & A&M COLG         ,LA,70803-5710,Public       ,2952,1733,4685,27470,8396,35866
00201100,LOUISIANA STATE UNIV-ALEXANDRIA         ,LA,71302-9121,Public       ,406,533,939,2383,2008,4391
00201200,LOUISIANA STATE UNIV-EUNICE             ,LA,70535-6726,Public       ,318,357,675,2078,1594,3672
00201300,LOUISIANA STATE UNIV-SHREVEPORT         ,LA,71115-2399,Public       ,560,1340,1900,2772,4371,7143
00201400,LA STATE UNIV HEALTH SCIENCES CTR       ,LA,70112-2223,Public       ,71,208,279,639,2515,3154
00201500,(THE) UNIVERSITY OF NEW ORLEANS         ,LA,70148-0001,Public       ,1134,1629,2763,6698,6334,13032
00201600,LOYOLA UNIVERSITY NEW ORLEANS           ,LA,70118-6195,Private      ,401,590,991,4463,2514,6977
00201700,MCNEESE STATE UNIVERSITY                ,LA,70609-4510,Public       ,583,752,1335,5926,3580,9506
00201900,NEW ORLEANS BAPTIST THEOL SEMINARY      ,LA,70126-0000,Private      ,7,70,77,59,231,290
00202000,UNIVERSITY OF LOUISIANA AT MONROE       ,LA,71209-9001,Public       ,832,1043,1875,7089,4541,11630
00202100,NORTHWESTERN STATE UNIVERSITY           ,LA,71497-0001,Public       ,816,1505,2321,5841,5315,11156
00202200,NOTRE DAME SEMINARY                     ,LA,70118-0000,Private      ,0,10,10,8,27,35
00202300,OUR LADY OF HOLY CROSS COLLEGE          ,LA,70131-7399,Private      ,118,408,526,670,1423,2093
00202400,SOUTHEASTERN LOUISIANA UNIV             ,LA,70402-0001,Public       ,1823,1354,3177,11300,5247,16547
00202500,SOUTHERN UNIVERSITY A & M COLLEGE       ,LA,70813-9374,Public       ,1296,1637,2933,8349,6615,14964
00202600,SOUTHERN UNIV NEW ORLEANS               ,LA,70126-0002,Public       ,532,1285,1817,2280,4364,6644
00202700,ST JOSEPH SEMINARY COLLEGE              ,LA,70457-9990,Private      ,24,12,36,63,18,81
00202900,TULANE UNIVERSITY                       ,LA,70118-5698,Private      ,559,958,1517,12730,6420,19150
00203100,UNIV OF LOUISIANA AT LAFAYETTE          ,LA,70504-0001,Public       ,2004,1448,3452,15921,6563,22484
00203200,XAVIER UNIVERSITY OF LOUISIANA          ,LA,70125-1098,Private      ,480,422,902,5099,1997,7096
00462100,AYERS CAREER COLLEGE                    ,LA,71108-5845,Proprietary  ,29,110,139,72,379,451
00462500,DELGADO COMMUNITY COLLEGE               ,LA,70119-0000,Public       ,2289,5099,7388,7712,16614,24326
00546700,SOWELA TECHNICAL COMMUNITY COLLEGE      ,LA,70616-6950,Public       ,420,618,1038,1665,1913,3578
00546702,SOWELA TECHNICAL COMMUNITY COLLEGE - MOR,LA,70546-1327,Public       ,21,41,62,97,119,216
00548800,CAPITAL AREA TECHNICAL COLLEGE          ,LA,70807-0000,Public       ,91,215,306,268,675,943
00548812,LOUISIANA TECH COLG-FOLKES CAMPUS       ,LA,70748-0000,Public       ,10,19,29,23,55,78
00548817,LOUISIANA TEC CLG-JUMONVILLE MEM CP     ,LA,70760-0000,Public       ,10,11,21,22,37,59
00548842,LOUISIANA TECHNICAL COLLEGE - WESTSIDE C,LA,70765-0733,Public       ,14,38,52,38,97,135
00548900,CENTRAL LOUISIANA TECHNICAL COLLEGE     ,LA,71302-3137,Public       ,203,480,683,574,1299,1873
00552600,SOUTH CENTRAL LOUISIANA TECHNICAL COLG  ,LA,70381-2148,Public       ,37,82,119,105,285,390
00552602,SOUTH CENTRAL LOUISIANA TECHNICAL COLG  ,LA,70302-4336,Public       ,30,68,98,106,239,345
00552603,SOUTH CENTRAL LOUISIANA TECHNICAL COLG  ,LA,70084-6632,Public       ,123,198,321,417,569,986
00576100,L. E. FLETCHER TECHNICAL COMMUNITY COLLE,LA,70360-2863,Public       ,281,368,649,1239,1205,2444
00675600,NORTHSHORE TECHNICAL COLLEGE            ,LA,70427-5866,Public       ,338,517,855,838,1188,2026
00768600,SOUTHERN UNIV AT SHREVEPORT/BOSSIER     ,LA,71107-4795,Public       ,570,1133,1703,1704,2812,4516
00806700,LSU HEALTH SCIENCES CENTR-SHREVEPOR     ,LA,71130-3932,Public       ,41,154,195,283,1096,1379
00989800,DEMMON SCHOOL OF BEAUTY                 ,LA,70607-2128,Proprietary  ,6,31,37,33,95,128
00997500,NORTHWEST LOUISIANA TECHNICAL COLLEGE   ,LA,71055-2422,Public       ,101,164,265,275,454,729
00997503,NORTHWEST LOUISIANA TECHNICAL COLLEGE   ,LA,71137-8527,Public       ,107,427,534,298,1061,1359
00997504,NORTHWEST LOUISIANA TECHNICAL COLLEGE   ,LA,71052-1236,Public       ,35,61,96,72,148,220
00997505,NORTHWEST LOUISIANA TECHNICAL COLLEGE   ,LA,71449-0790,Public       ,21,47,68,49,94,143
00997506,NORTHWEST LOUISIANA TECHNICAL COLLEGE   ,LA,71458-0657,Public       ,72,142,214,205,317,522
01109700,CLOYD'S BEAUTY SCHOOL #1                ,LA,71291-3131,Proprietary  ,10,34,44,38,113,151
01163100,"D-JAY'S SCHL OF BEAUTY, ARTS & SCI      ",LA,70806-0000,Proprietary  ,17,29,46,49,111,160
01184100,JOHN JAY BEAUTY COLLEGE                 ,LA,70124-2592,Proprietary  ,18,62,80,83,193,276
01282300,PAT GOINS RUSTON BEAUTY SCHOOL          ,LA,71270-4301,Proprietary  ,14,21,35,45,69,114
01287900,PAT GOINS BENTON ROAD BEAUTY SCHOOL     ,LA,71111-4838,Proprietary  ,7,35,42,22,97,119
01288000,CELEBRITY STYLIST BEAUTY SCHOOL         ,LA,71201-5167,Proprietary  ,13,29,42,38,88,126
01288001,CELEBRITY BARBER SCHOOL                 ,LA,71201-5133,Proprietary  ,6,15,21,6,18,24
02055400,BOSSIER PARISH COMMUNITY COLLEGE        ,LA,71111-0000,Public       ,1151,2220,3371,3388,5994,9382
02055500,DELTA SCH OF BUSINESS & TECHNOLOGY      ,LA,70601-0000,Proprietary  ,25,98,123,111,366,477
02117800,AVEDA INSTITUTE LAFAYETTE               ,LA,70503-3246,Proprietary  ,32,62,94,174,241,415
02166100,NUNEZ COMMUNITY COLLEGE                 ,LA,70043-0000,Public       ,308,814,1122,756,1892,2648
02166200,ITI TECHNICAL COLLEGE                   ,LA,70817-0000,Proprietary  ,181,304,485,535,855,1390
02197500,BATON ROUGE SCHOOL OF COMPUTERS         ,LA,70809-8188,Proprietary  ,20,32,52,79,147,226
02234000,CAMERON COLLEGE                         ,LA,70119-0000,Proprietary  ,25,132,157,64,313,377
02258400,AVEDA INSTITUTE BATON ROUGE             ,LA,70816-2246,Proprietary  ,52,86,138,214,260,474
02260200,DIESEL DRIVING ACADEMY                  ,LA,71109-5617,Proprietary  ,20,166,186,58,430,488
02265600,JOHN JAY KENNER ACADEMY                 ,LA,70062-0000,Proprietary  ,12,29,41,34,96,130
02269300,STEVENSON'S ACADEMY OF HAIR DESIGN      ,LA,70116-0000,Proprietary  ,15,63,78,43,179,222
02327800,PINEVILLE BEAUTY SCHOOL                 ,LA,71360-0000,Proprietary  ,10,23,33,58,67,125
02335700,BATON ROUGE GENERAL MEDICAL CENTER      ,LA,70806-3889,Private      ,19,51,70,96,155,251
02335701,BATON ROUGE GEN MED CTR SCH NSG         ,LA,70821-0000,Private      ,14,86,100,105,314,419
02335702,BATON ROUGE GEN MED CTR-RAD TECH        ,LA,70806-0000,Private      ,12,45,57,76,141,217
02338000,"CLOYD'S BEAUTY SCHOOL #2, INC           ",LA,71202-3539,Proprietary  ,9,38,47,36,105,141
02352500,"CLOYD'S BEAUTY SCHOOL #3, INC           ",LA,71201-3211,Proprietary  ,9,35,44,36,106,142
02358600,"STAGE ONE THE HAIR SCHOOL, INC.         ",LA,70605-0000,Proprietary  ,12,44,56,74,148,222
02518300,SOUTH LOUISIANA BEAUTY COLLEGE          ,LA,70363-0000,Proprietary  ,11,14,25,35,44,79
02536400,LOUISIANA ACADEMY OF BEAUTY             ,LA,70535-0000,Proprietary  ,9,23,32,36,53,89
02538300,DELTA COLLEGE OF ARTS & TECH INC        ,LA,70806-1529,Proprietary  ,66,162,228,215,588,803
02538301,DELTA COLLEGE OF ARTS & TECHNOLOGY - LAF,LA,70508-6831,Proprietary  ,29,120,149,129,388,517
02548500,COSMETOLOGY TRAINING CENTER             ,LA,70503-0000,Proprietary  ,22,40,62,85,129,214
02554800,VANGUARD COLLEGE OF COSMETOLOGY         ,LA,70458-8823,Proprietary  ,70,105,175,199,279,478
02582200,"GUY'S ACADEMY HAIR, SKIN & NAILS        ",LA,71105-2404,Proprietary  ,14,37,51,49,120,169
02600900,AVEDA INSTITUTE                         ,LA,70433-2922,Proprietary  ,315,519,834,1018,1495,2513
02601000,AMERICAN SCHOOL OF BUSINESS             ,LA,71105-5646,Proprietary  ,13,69,82,35,151,186
02601100,OPELOUSAS SCHOOL OF COSMETOLOGY         ,LA,70570-6156,Proprietary  ,9,18,27,32,63,95
02619200,DENHAM SPRINGS BEAUTY COLLEGE           ,LA,70726-3829,Proprietary  ,14,25,39,60,86,146
03010400,CRESCENT CITY SCH GAMING & BARTENDG     ,LA,70119-5507,Proprietary  ,32,273,305,98,628,726
03010624,VIRGINIA COLLEGE - BATON ROUGE          ,LA,70815-8604,Proprietary  ,42,139,181,155,536,691
03023500,CAMELOT CAREER COLLEGE                  ,LA,70805-7539,Proprietary  ,33,115,148,91,233,324
03026514,REMINGTON COLLEGE - LAFAYETTE           ,LA,70508-5760,Private      ,22,80,102,144,314,458
03026515,REMINGTON COLLEGE - BATON ROUGE         ,LA,70816-4040,Private      ,20,65,85,102,242,344
03027300,BLALOCK'S PROFESSIONAL BEAUTY COLLEGE   ,LA,71108-3246,Proprietary  ,1,23,24,21,59,80
03030900,DIESEL DRIVING ACADEMY                  ,LA,70815-8109,Proprietary  ,24,174,198,64,442,506
03106200,OUR LADY OF THE LAKE COLLEGE            ,LA,70808-4345,Private      ,169,495,664,1007,1760,2767
03294300,BLUE CLIFF SCH THERAPEUTIC MASSAGE      ,LA,70002-3458,Proprietary  ,286,1019,1305,595,2438,3033
03294303,BLUE CLIFF COLLEGE - LAFAYETTE          ,LA,70508-3256,Proprietary  ,26,90,116,121,323,444
03294306,BLUE CLIFF COLLEGE - SHREVEPORT         ,LA,71105-6520,Proprietary  ,43,196,239,107,501,608
03332600,DELTA COLLEGE                           ,LA,70433-9042,Proprietary  ,35,106,141,136,351,487
03332601,DELTA COLLEGE - SLIDELL                 ,LA,70460-2624,Proprietary  ,42,145,187,131,464,595
03356300,MEDICAL TRAINING COLLEGE                ,LA,70816-5820,Proprietary  ,57,109,166,162,327,489
03480300,FORTIS COLLEGE - BATON ROUGE            ,LA,70809-1908,Proprietary  ,51,155,206,156,538,694
03498400,OMEGA INSTITUTE OF COSMETOLOGY          ,LA,70360-0000,Proprietary  ,6,25,31,46,59,105
03727500,MOORE CAREER COLLEGE                    ,LA,70808-4191,Proprietary  ,5,35,40,29,105,134
03730300,BATON ROUGE COMMUNITY COLLEGE           ,LA,78806-4129,Public       ,1709,2276,3985,6113,7134,13247
03789300,UNITECH TRAINING ACADEMY                ,LA,70503-5132,Proprietary  ,86,198,284,279,722,1001
03789301,UNITECH TRAINING ACADEMY - WEST MONROE  ,LA,71291-2913,Proprietary  ,31,149,180,108,482,590
03789302,UNITECH TRAINING ACADEMY - HOUMA        ,LA,70363-5556,Proprietary  ,28,59,87,83,190,273
03789303,UNITECH TRAINING ACADEMY -  ALEXANDRIA  ,LA,71303-3625,Proprietary  ,24,108,132,113,329,442
03789304,UNITECH TRAINING ACADEMY - LAKE CHARLES ,LA,70601-7887,Proprietary  ,30,104,134,128,350,478
03789305,UNITECH TRAINING ACADEMY - METAIRIE     ,LA,70003-0000,Proprietary  ,15,82,97,15,82,97
03789400,RIVER PARISHES COMMUNITY COLLEGE        ,LA,70778-0310,Public       ,321,374,695,1015,1031,2046
03795300,CASSIA BEAUTY COLLEGE                   ,LA,70126-0000,Proprietary  ,3,19,22,23,71,94
03810500,COURT REPORTING INSTITUTE OF LOUISI     ,LA,70816-0000,Proprietary  ,2,18,20,11,61,72
03956300,SOUTH LOUISIANA COMMUNITY COLLEGE       ,LA,70506-0000,Public       ,933,1188,2121,3844,4458,8302
04040300,COMPASS CAREER COLLEGE                  ,LA,70403-0653,Proprietary  ,94,183,277,209,416,625
04112300,LOUISIANA CULINARY INSTITUTE            ,LA,70816-4109,Proprietary  ,41,61,102,230,288,518
04130100,LOUISIANA DELTA COMMUNITY COLLEGE       ,LA,71203-3618,Public       ,508,949,1457,1940,3248,5188
04149500,A & W HEALTHCARE EDUCATORS              ,LA,70122-3146,Proprietary  ,12,85,97,43,316,359
04151600,MY-LE'S BEAUTY COLLEGE                  ,LA,70056-3150,Proprietary  ,4,39,43,21,87,108
04217000,HEALTHCARE TRAINING INSTITUTE           ,LA,70062-7630,Proprietary  ,12,62,74,29,179,208
04225900,SETTING THE STANDARD BARBERING AND NATUR,LA,71109-4124,Proprietary  ,4,15,19,7,35,42
04226000,BOS-MAN'S BARBER COLLEGE                ,LA,71106-2653,Proprietary  ,9,33,42,28,89,117
04234600,PARK PLACE PREMIER BARBER SCHOOL        ,LA,70122-3808,Proprietary  ,10,27,37,24,88,112
04245400,INFINITY COLLEGE                        ,LA,70501-8833,Proprietary  ,6,60,66,12,70,82
04248400,ACADEMY OF INTERACTIVE ENTERTAINMENT    ,LA,70506-4293,Private      ,4,9,13,4,9,13
00143600,CAPITOL COLLEGE                         ,MD,20708-9759,Private      ,31,115,146,474,552,1026
00205700,ALLEGANY COLLEGE OF MARYLAND            ,MD,21502-2596,Public       ,267,373,640,2556,1818,4374
00205800,ANNE ARUNDEL COMMUNITY COLLEGE          ,MD,21012-1895,Public       ,1046,1973,3019,4877,7504,12381
00206100,BALTIMORE CITY COMMUNITY COLLEGE        ,MD,21215-7893,Public       ,586,2123,2709,3442,8795,12237
00206200,BOWIE STATE UNIVERSITY                  ,MD,20715-9465,Public       ,660,1096,1756,7125,5732,12857
00206300,COMMUNITY COLLEGE OF BALTIMORE COUNTY   ,MD,21228-5381,Public       ,1985,3972,5957,9435,15642,25077
00206400,COLLEGE OF SOUTHERN MARYLAND            ,MD,20646-0910,Public       ,650,1139,1789,3636,4505,8141
00206500,NOTRE DAME OF MARYLAND UNIVERSITY       ,MD,21210-2476,Private      ,52,290,342,1023,1864,2887
00206700,WASHINGTON ADVENTIST UNIVERSITY         ,MD,20912-7796,Private      ,113,191,304,691,808,1499
00206800,COPPIN STATE UNIVERSITY                 ,MD,21216-3698,Public       ,341,1002,1343,3557,5359,8916
00207100,FREDERICK COMMUNITY COLLEGE             ,MD,21702-9745,Public       ,376,646,1022,2125,2663,4788
00207200,FROSTBURG STATE UNIVERSITY              ,MD,21532-1099,Public       ,344,261,605,6667,1931,8598
00207300,GOUCHER COLLEGE                         ,MD,21204-2794,Private      ,74,157,231,3112,848,3960
00207400,HAGERSTOWN COMMUNITY COLLEGE            ,MD,21742-6514,Public       ,324,671,995,1931,2627,4558
00207500,HARFORD COMMUNITY COLLEGE               ,MD,21015-1696,Public       ,337,607,944,2489,2787,5276
00207600,HOOD COLLEGE                            ,MD,21701-8575,Private      ,74,138,212,2136,792,2928
00207700,JOHNS HOPKINS UNIVERSITY                ,MD,21218-2693,Private      ,169,394,563,9878,2385,12263
00207702,JOHNS HOPKINS UNIV SCH ARTS/SCI/ENG     ,MD,21218-0000,Private      ,108,597,705,5351,2381,7732
00207703,JOHNS HOPKINS UNIV SCH OF BUS/ED        ,MD,21046-0000,Private      ,10,227,237,81,1327,1408
00207705,JOHNS HOPKINS BLOOMBERG SCH OF PH       ,MD,21205-0000,Private      ,12,119,131,87,1629,1716
00207706,JOHNS HOPKINS UNIV SCH OF MEDICINE      ,MD,21205-0000,Private      ,37,74,111,335,997,1332
00207707,JOHNS HOPKINS UNIV SCH OF NURSING       ,MD,21205-0000,Private      ,31,227,258,317,1693,2010
00207708,JOHNS HOPKINS UNIV PEABODY CONSERV      ,MD,21202-2397,Private      ,18,47,65,510,429,939
00207764,JOHNS HOPKINS UNIVERSITY - CAREY BUSINES,MD,21202-4649,Private      ,4,187,191,53,872,925
00207800,LOYOLA UNIVERSITY MARYLAND              ,MD,21210-2699,Private      ,231,441,672,9695,2716,12411
00208000,MARYLAND INST COLLEGE OF ART            ,MD,21217-4191,Private      ,115,96,211,2573,946,3519
00208300,MORGAN STATE UNIVERSITY                 ,MD,21251-0002,Public       ,923,1304,2227,10748,6852,17600
00208600,MOUNT SAINT MARY'S UNIVERSITY           ,MD,21727-7799,Private      ,74,90,164,3922,528,4450
00208700,NER ISRAEL RABBINICAL COLLEGE           ,MD,21208-1198,Private      ,9,7,16,78,39,117
00208900,PRINCE GEORGES COMMUNITY COLLEGE        ,MD,20774-2199,Public       ,1283,2439,3722,6696,10803,17499
00209100,SALISBURY UNIVERSITY                    ,MD,21801-6862,Public       ,516,336,852,11173,2612,13785
00209200,ST JOHN'S COLLEGE                       ,MD,21404-0000,Private      ,17,34,51,504,165,669
00209500,ST. MARY'S COLLEGE OF MARYLAND          ,MD,20686-3001,Public       ,75,54,129,2459,354,2813
00209600,ST MARY'S SEMINARY & UNIV               ,MD,21210-1994,Private      ,2,7,9,26,61,87
00209900,TOWSON UNIVERSITY                       ,MD,21252-0002,Public       ,978,1013,1991,22938,8699,31637
00210200,UNIVERSITY OF BALTIMORE                 ,MD,21201-5779,Public       ,216,1125,1341,2345,7312,9657
00210300,"UNIVERSITY OF MARYLAND, COLLEGE PARK    ",MD,20742-5145,Public       ,1283,2028,3311,34689,13304,47993
00210400,"UNIVERSITY OF MARYLAND, BALTIMORE       ",MD,21201-1691,Public       ,243,1116,1359,4835,10497,15332
00210500,UMBC                                    ,MD,21250-0002,Public       ,575,906,1481,11101,6011,17112
00210600,UNIVERSITY MARYLAND EASTERN SHORE       ,MD,21853-4053,Public       ,387,309,696,5773,2369,8142
00210700,STEVENSON UNIVERSITY                    ,MD,21153-0641,Private      ,194,340,534,6627,2062,8689
00210800,WASHINGTON COLLEGE                      ,MD,21620-1197,Private      ,68,12,80,3033,124,3157
00210900,MCDANIEL COLLEGE                        ,MD,21157-4390,Private      ,53,104,157,3170,741,3911
00458612,KAPLAN COLLEGE                          ,MD,21742-2797,Proprietary  ,49,329,378,189,1597,1786
00465000,CHESAPEAKE COLLEGE                      ,MD,21679-0008,Public       ,169,324,493,1260,1448,2708
00691100,MONTGOMERY COLLEGE                      ,MD,20850-1195,Public       ,1668,2189,3857,12080,11809,23889
00734100,INTERNATIONAL BEAUTY SCHOOL             ,MD,21502-2370,Proprietary  ,0,0,0,4,12,16
00744700,DEL-MAR-VA BEAUTY ACADEMY               ,MD,21804-0000,Proprietary  ,9,30,39,41,112,153
00749100,TESST COLLEGE OF TECHNOLOGY             ,MD,21227-1063,Proprietary  ,86,269,355,291,1050,1341
00793600,LINCOLN TECHNICAL INSTITUTE             ,MD,21046-1544,Proprietary  ,122,193,315,459,695,1154
00817500,HOWARD COMMUNITY COLLEGE                ,MD,21044-3197,Public       ,671,1117,1788,4122,4935,9057
00826300,AWARD BEAUTY SCHOOL                     ,MD,21740-5624,Proprietary  ,23,116,139,49,193,242
00830800,CECIL COLLEGE                           ,MD,21901-1999,Public       ,197,343,540,1205,1388,2593
00907906,EVEREST COLLEGE- EVEREST INSTITUTE      ,MD,20910-3737,Private      ,0,0,0,38,159,197
01001400,GARRETT COMMUNITY COLLEGE               ,MD,21541-1265,Public       ,87,61,148,858,309,1167
01031900,FORTIS INSTITUTE                        ,MD,21204-2538,Proprietary  ,153,533,686,576,2258,2834
01041000,TESST COLLEGE OF TECHNOLOGY             ,MD,21286-2201,Proprietary  ,33,110,143,120,447,567
01164400,UNIV OF MARYLAND UNIVERSITY COLLEGE     ,MD,20783-8078,Public       ,534,9891,10425,2681,37067,39748
01164402,U OF MD UNIVERSITY COLLEGE - EUROPE     ,MD,20832-0000,Public       ,37,224,261,378,883,1261
01164404,U OF MD UNIVERSITY COLLEGE - ASIA       ,MD,31207-0000,Public       ,10,236,246,100,909,1009
02073900,WOR-WIC COMMUNITY COLLEGE               ,MD,21804-0000,Public       ,314,695,1009,1548,2378,3926
02083600,TESST COLLEGE OF TECHNOLOGY             ,MD,20705-2698,Proprietary  ,55,135,190,146,426,572
02127900,SOJOURNER-DOUGLASS COLLEGE              ,MD,21205-1802,Private      ,8,72,80,61,731,792
02155100,MARYLAND COLLEGE OF ART AND DESIGN      ,MD,20902-0000,Private      ,30,37,67,128,142,270
02269700,"COLORLAB ACADEMY OF HAIR, THE           ",MD,21014-3639,Proprietary  ,12,31,43,32,76,108
02331000,MARYLAND BEAUTY ACADEMY OF ESSEX        ,MD,21221-0000,Proprietary  ,13,71,84,62,192,254
02333000,HAIR ACADEMY                            ,MD,20784-0000,Proprietary  ,57,169,226,111,418,529
02343800,MONTGOMERY BEAUTY SCHOOL                ,MD,20901-0000,Proprietary  ,21,76,97,89,197,286
02494700,BALTIMORE STUDIO OF HAIR DESIGN         ,MD,21201-0000,Proprietary  ,14,80,94,80,247,327
02495000,ROBERT PAUL ACAD COSMTGY ARTS & SCI     ,MD,21093-0000,Proprietary  ,17,9,26,43,55,98
02495100,MARYLAND BEAUTY ACADEMY                 ,MD,21136-0000,Proprietary  ,4,23,27,18,60,78
02545400,NORTH AMERICAN TRADE SCHOOLS            ,MD,21244-0069,Proprietary  ,61,293,354,169,794,963
02573800,"L' ACADEMIE DE CUISINE, INC.            ",MD,20877-0000,Proprietary  ,10,42,52,62,214,276
02578400,MARYLAND UNIVERSITY OF INTEGRATIVE HEALT,MD,20723-6010,Private      ,7,251,258,34,802,836
03027200,BLADES SCHOOL OF HAIR DESIGN            ,MD,20619-0226,Proprietary  ,6,33,39,37,98,135
03064900,AARON'S ACADEMY OF BEAUTY               ,MD,20602-2715,Proprietary  ,10,20,30,37,108,145
03097200,AESTHETICS INSTITUTE OF COSMETOLOGY     ,MD,20877-1305,Proprietary  ,4,46,50,17,102,119
03100700,CARROLL COMMUNITY COLLEGE               ,MD,21157-6913,Public       ,253,297,550,1267,1286,2553
03148300,AMERICAN BEAUTY ACADEMY                 ,MD,20902-1911,Proprietary  ,114,331,445,198,574,772
03296300,BALTIMORE SCHOOL OF MASSAGE             ,MD,21090-2261,Proprietary  ,48,176,224,110,431,541
03327300,NEW CREATIONS ACADEMY OF HAIR DSN       ,MD,20746-0000,Proprietary  ,28,116,144,62,239,301
03493300,ALL-STATE CAREER SCHOOL                 ,MD,21224-6658,Proprietary  ,115,480,595,377,1515,1892
03667300,FAITH THEOLOGICAL SEMINARY              ,MD,21212-2624,Private      ,2,31,33,5,151,156
03822400,MAPLE SPRINGS BAPTIST BIBLE COLLEGE & SE,MD,20743-5711,Private      ,0,24,24,5,57,62
03937300,YESHIVA COLLEGE OF THE NATION'S CAPITAL ,MD,20902-1700,Private      ,5,5,10,13,27,40
03965500,HAIR EXPRESSIONS ACADEMY                ,MD,20852-1729,Proprietary  ,48,98,146,122,250,372
04139700,FREDERICK SCHOOL OF COSMETOLOGY         ,MD,21701-0000,Proprietary  ,8,12,20,25,57,82
04141600,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDI,MD,20852-1731,Proprietary  ,21,29,50,56,111,167
04151800,TEMPLE (THE): A PAUL MITCHELL PARTNER SC,MD,21701-5409,Proprietary  ,41,59,100,148,201,349
04167602,FINGER LAKES SCHOOL OF MASSAGE (THE)    ,MD,21701-3030,Proprietary  ,4,36,40,18,100,118
04168900,HOLISTIC MASSAGE TRAINING INSTITUTE     ,MD,21218-2407,Proprietary  ,4,41,45,18,150,168
04171501,COSMOPOLITAN BEAUTY & TECH SCHOOL -     ,MD,20143-3370,Proprietary  ,5,17,22,21,65,86
04188400,BAIS HAMEDRASH AND MESIVTA OF BALTIMORE ,MD,21209-1613,Private      ,0,0,0,34,10,44
04204000,ASPEN BEAUTY ACADEMY - LAUREL           ,MD,20724-2013,Proprietary  ,4,32,36,28,107,135
04209600,INSTITUTE OF HEALTH SCIENCES            ,MD,21031-1408,Proprietary  ,6,47,53,25,174,199
04211700,HARMON'S BEAUTY SCHOOL                  ,MD,20785-2135,Proprietary  ,8,23,31,27,74,101
00211400,AMERICAN INTERNATIONAL COLLEGE          ,MA,01109-3189,Private      ,92,589,681,2109,2749,4858
00211500,AMHERST COLLEGE                         ,MA,01002-5000,Private      ,86,46,132,4535,312,4847
00211600,ANDOVER NEWTON THEOLOGICAL SCHOOL       ,MA,02459-0000,Private      ,0,22,22,0,171,171
00211700,ANNA MARIA COLLEGE                      ,MA,01612-1198,Private      ,54,178,232,1622,657,2279
00211800,ASSUMPTION COLLEGE                      ,MA,01615-1294,Private      ,110,110,220,4676,826,5502
00212000,MERRIMACK COLLEGE                       ,MA,01845-5800,Private      ,212,92,304,6794,707,7501
00212100,BABSON COLLEGE                          ,MA,02457-0310,Private      ,43,121,164,3033,524,3557
00212200,BAY PATH COLLEGE                        ,MA,01106-2212,Private      ,50,688,738,1157,3010,4167
00212300,BECKER COLLEGE-WORCESTER                ,MA,01615-0071,Private      ,157,202,359,2946,1081,4027
