OPE ID,School,State,Zip Code,School Type,20112012Qtr3_Dependent Students,20112012Qtr3_Independent Students,Quarterly Total,YTD_20112012Qtr3_Dependent Students,YTD_20112012Qtr3_Independent Students,Award Year To Date Total
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,651,1010,1661,4265,3986,8251
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,1246,2094,3340,8599,9326,17925
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,819,1482,2301,2493,4247,6740
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,188,393,581,623,1310,1933
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,638,948,1586,3016,3532,6548
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,198,699,897,523,1885,2408
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,869,1106,1975,4003,3990,7993
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,103,259,362,291,819,1110
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,655,1035,1690,2000,2577,4577
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,379,838,1217,1055,2017,3072
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,524,1192,1716,2105,3578,5683
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,294,678,972,892,2222,3114
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,109,289,398,384,917,1301
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,604,1187,1791,3055,4658,7713
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,424,928,1352,3785,4505,8290
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,193,354,547,1056,1398,2454
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,174,164,338,729,517,1246
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,231,501,732,868,1571,2439
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,92,400,492,374,1512,1886
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,6,216,222,27,653,680
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,6,20,26,18,69,87
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,20,55,75,72,183,255
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,24,48,72,70,148,218
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,7,60,67,27,248,275
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,165,524,689,600,1780,2380
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,25,454,479,61,1008,1069
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,368,890,1258,906,2367,3273
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,597,4886,5483,1657,17749,19406
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,77,391,468,269,1469,1738
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,88,376,464,282,1379,1661
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,89,437,526,407,1864,2271
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,10,39,49,50,115,165
03361400,FORTIS COLLEGE                          ,AL,36535-0000,Proprietary  ,36,200,236,110,533,643
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,11,93,104,43,199,242
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,22,85,107,64,234,298
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,3,39,42,15,109,124
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,11,56,67,29,178,207
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,73,222,295,172,443,615
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,94,2573,2667,356,9871,10227
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,31,79,110,102,214,316
04187200,NEW BEGINNING COLLEGE OF COSMETOLOGY    ,AL,35950-2415,Proprietary  ,14,55,69,19,67,86
04187300,HAIR ACADEMY (THE)                      ,AL,36111-2201,Proprietary  ,7,33,40,13,46,59
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,660,1015,1675,4036,4598,8634
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,1157,2720,3877,6107,10073,16180
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,107,171,278,1636,1489,3125
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,423,1634,2057,9416,7291,16707
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,797,1983,2780,9788,11588,21376
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,347,1438,1785,1008,3847,4855
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,13,13,8,72,80
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,7,11,18,357,262,619
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,223,295,518,6287,2241,8528
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,112,105,217,750,607,1357
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,614,1114,1728,4532,5296,9828
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,239,774,1013,5162,3640,8802
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,111,154,265,2096,1949,4045
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,48,63,111,3331,628,3959
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,52,49,101,2059,1538,3597
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,90,353,443,4943,1905,6848
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,48,36,84,826,363,1189
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1045,2015,3060,41415,21181,62596
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,337,1230,1567,11938,11735,23673
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,856,1676,2532,52154,23336,75490
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,687,1822,2509,28240,20569,48809
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,326,1455,1781,15088,14703,29791
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,644,1555,2199,17671,13382,31053
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,637,409,1046,30991,4702,35693
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,727,1016,1743,25817,10552,36369
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,579,614,1193,16825,6296,23121
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,639,1225,1864,21340,11680,33020
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,253,295,548,10637,4040,14677
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,597,1391,1988,26180,18620,44800
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,1371,1905,3276,46513,19747,66260
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,992,2164,3156,35296,20576,55872
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,722,1546,2268,32863,19937,52800
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,666,1423,2089,26612,16808,43420
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,209,374,583,10673,3674,14347
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,304,635,939,8588,6194,14782
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,2245,2927,5172,15343,12269,27612
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,722,1437,2159,5724,7254,12978
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2026,3171,5197,12535,13497,26032
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,280,462,742,9698,3743,13441
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,7,93,100,68,2042,2110
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,0,0,0,54,54
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1480,1747,3227,8657,6627,15284
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,1,287,288,18,1854,1872
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,31,15,46,3207,182,3389
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,10,11,21,2349,90,2439
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,20,20,40,2813,200,3013
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,34,18,52,4819,206,5025
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,22,14,36,1695,190,1885
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,159,265,424,1281,1162,2443
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Proprietary  ,32,31,63,239,163,402
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,222,659,881,1019,2403,3422
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,17,59,76,71,166,237
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,74,237,311,1437,1225,2662
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,417,721,1138,2648,2774,5422
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,939,1522,2461,5237,5376,10613
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,63,239,302,876,1021,1897
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,310,922,1232,2480,4275,6755
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,715,1348,2063,6400,7128,13528
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,120,249,369,998,1227,2225
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,6,35,41,70,180,250
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,437,989,1426,2278,3986,6264
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,720,1170,1890,4809,4998,9807
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,601,950,1551,4164,3802,7966
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1243,1880,3123,8657,8012,16669
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,61,168,229,2987,1363,4350
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,1765,2717,4482,12148,11741,23889
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,611,1478,2089,2643,4794,7437
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,518,1012,1530,2868,3810,6678
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,1,258,259,10,2272,2282
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,1638,1888,3526,11668,8038,19706
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,313,543,856,1741,2219,3960
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1307,1934,3241,8659,8526,17185
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,18,500,518,136,3719,3855
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,1029,1622,2651,7403,6975,14378
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,19,19,0,336,336
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,1532,2650,4182,7925,9697,17622
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,666,794,1460,3415,3124,6539
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,60,243,303,348,1326,1674
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1096,1231,2327,4447,3511,7958
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,254,226,480,2708,1207,3915
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,135,1249,1384,4737,6997,11734
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,116,228,344,482,690,1172
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,70,467,537,1055,5777,6832
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,1922,3356,5278,15290,15941,31231
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,47,92,139,1399,464,1863
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1206,2761,3967,8351,13044,21395
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,778,1246,2024,4050,4968,9018
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1343,1861,3204,10759,9251,20010
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1030,2756,3786,5623,10760,16383
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1180,2015,3195,7783,9362,17145
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,3,161,164,32,764,796
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,0,11,11,12,532,544
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,1185,3440,4625,11956,21396,33352
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,963,2701,3664,12388,16857,29245
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,61,28,89,1551,201,1752
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,717,1090,1807,6326,6066,12392
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,17,130,147,1922,1785,3707
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,681,1256,1937,3670,5373,9043
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1109,2242,3351,9414,11526,20940
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,342,538,880,2436,2481,4917
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,70,292,362,2782,2335,5117
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,2745,3304,6049,16803,13532,30335
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1288,2487,3775,7492,10923,18415
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,447,675,1122,2540,2794,5334
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,46,29,75,5258,361,5619
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1484,2117,3601,12401,9146,21547
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,94,95,189,1646,765,2411
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,68,173,241,703,987,1690
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,154,724,878,2162,3563,5725
00125307,FRESNO PACIFIC UNIVERSITY - BIBLICAL SEM,CA,93702-4798,Private      ,1,22,23,10,71,81
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,9,9,3,84,87
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,2,182,184,35,696,731
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,10,10,1,179,180
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,202,112,314,1837,503,2340
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,74,180,254,249,519,768
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1392,2132,3524,8492,8117,16609
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2391,2853,5244,17304,12066,29370
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,97,424,521,4412,1567,5979
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,577,1861,2438,3596,7600,11196
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,348,1076,1424,1918,4236,6154
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,245,472,717,2037,2314,4351
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1520,1881,3401,10524,7874,18398
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,2929,4439,7368,19085,20821,39906
00127001,RIVERSIDE CITY COLLEGE - MORENO VALLEY C,CA,92551-2045,Public       ,89,209,298,1893,2247,4140
00127002,NORCO COLLEGE                           ,CA,91760-2600,Public       ,47,76,123,1561,1350,2911
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1351,3152,4503,8230,12495,20725
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1738,4015,5753,9342,13705,23047
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,1793,3208,5001,9282,10580,19862
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,11,22,33,302,454,756
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,1,7,8,1,103,104
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1369,2923,4292,9492,12694,22186
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,59,119,178,846,550,1396
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,637,1409,2046,4014,6146,10160
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,1030,1784,2814,7148,7139,14287
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,773,1110,1883,7186,5592,12778
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,1615,1997,3612,17851,10802,28653
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,1081,1757,2838,5833,7270,13103
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,1,9,10,4,213,217
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,462,1211,1673,3844,5556,9400
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,819,1621,2440,7300,9071,16371
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,38,169,207,1133,1069,2202
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,566,1261,1827,3623,5811,9434
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,95,255,350,2206,1143,3349
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1310,1898,3208,8520,7992,16512
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,3,97,100,34,2788,2822
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,9,10,8,58,66
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,1,1,8,6,14
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,113,266,379,5602,1714,7316
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,402,330,732,22475,3515,25990
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,1,140,141,24,1647,1671
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,1,125,126,32,1363,1395
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,5,47,52,55,2123,2178
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,1025,2783,3808,15395,16270,31665
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,505,945,1450,6760,5353,12113
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,219,328,547,1599,1427,3026
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,668,1060,1728,48982,20346,69328
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,681,823,1504,48971,16353,65324
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,444,897,1341,50966,13914,64880
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,944,2374,3318,62333,28839,91172
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,12,26,38,146,985,1131
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,1,12,13,56,171,227
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,450,799,1249,34731,8799,43530
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,399,569,968,47630,11487,59117
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,61,260,321,1298,4288,5586
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,513,327,840,46825,8289,55114
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,293,264,557,29687,5320,35007
00132200,UNIVERSITY OF REDLANDS                  ,CA,92373-0999,Private      ,72,598,670,4941,2862,7803
00132500,UNIVERSITY OF SAN FRANCISCO             ,CA,94117-1080,Private      ,196,766,962,10952,8428,19380
00132600,SANTA CLARA UNIVERSITY                  ,CA,95053-4956,Private      ,212,381,593,10716,4438,15154
