OPE ID,School,State,Zip Code,School Type,20102011Qtr2_Dependent Students,20102011Qtr2_Independent Students,Quarterly Total,YTD_20102011Qtr2_Dependent Students,YTD_20102011Qtr2_Independent Students,Award Year To Date Total
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,158,578,736,276,1055,1331
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,15,234,249,26,403,429
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,2,23,25,10,39,49
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,29,88,117,65,134,199
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,26,32,58,29,45,74
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,16,94,110,22,130,152
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,257,564,821,291,690,981
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,23,69,92,51,124,175
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,6,34,40,13,53,66
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,21,281,302,40,475,515
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,241,844,1085,304,1136,1440
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,521,5850,6371,830,10675,11505
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,93,520,613,152,863,1015
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,65,402,467,100,648,748
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,141,671,812,229,1054,1283
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,25,49,74,54,69,123
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,29,110,139,31,139,170
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,8,43,51,18,55,73
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,23,79,102,36,133,169
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,7,30,37,16,50,66
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,11,47,58,16,82,98
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,49,98,147,81,164,245
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,114,2867,2981,188,5314,5502
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,25,65,90,45,119,164
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,829,1403,2232,2757,2933,5690
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,1211,2587,3798,4272,5763,10035
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,137,215,352,1365,1249,2614
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,738,1561,2299,7686,4600,12286
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,2079,3361,5440,8299,8354,16653
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,238,1103,1341,547,1997,2544
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,2,21,23,9,53,62
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,96,104,200,397,264,661
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,677,587,1264,5248,1828,7076
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,208,219,427,793,572,1365
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,825,1391,2216,3346,3578,6924
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,468,708,1176,4244,2180,6424
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,258,324,582,1857,1766,3623
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,118,74,192,3179,501,3680
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,96,85,181,1789,1471,3260
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,431,586,1017,3968,1370,5338
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,83,46,129,683,277,960
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1624,2778,4402,35873,16567,52440
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,613,1635,2248,10873,9100,19973
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,1844,2857,4701,43823,18698,62521
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,1088,2410,3498,23912,15718,39630
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,701,2217,2918,12673,11189,23862
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,1281,2594,3875,14693,10144,24837
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,991,572,1563,29597,3778,33375
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,924,1166,2090,24185,8582,32767
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,1313,1342,2655,14941,5234,20175
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,1462,2174,3636,18403,9198,27601
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,556,631,1187,9353,3334,12687
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,1760,2948,4708,23720,15114,38834
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,2484,3466,5950,40625,15133,55758
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1959,2992,4951,30086,15658,45744
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,1702,2954,4656,29984,17093,47077
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,1572,3012,4584,23749,13561,37310
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,553,609,1162,9520,2784,12304
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,368,775,1143,7511,4754,12265
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,2286,2697,4983,11203,7503,18706
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,1150,2111,3261,4253,4726,8979
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2478,3782,6260,8850,8695,17545
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,443,950,1393,8197,4478,12675
00116415,CHAPMAN UNIVERSITY - IRVINE CAMPUS      ,CA,92618-3801,Private      ,68,1079,1147,345,2820,3165
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,7,268,275,67,1898,1965
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,1,5,6,2,50,52
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1138,1377,2515,5856,3749,9605
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,2,341,343,14,1621,1635
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,82,21,103,3035,151,3186
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,39,6,45,2042,55,2097
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,26,30,56,2753,179,2932
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,330,22,352,4573,148,4721
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,90,14,104,1572,90,1662
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,285,440,725,993,885,1878
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,29,33,62,118,75,193
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,158,475,633,670,1433,2103
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,14,50,64,41,101,142
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,137,349,486,944,825,1769
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,419,705,1124,1881,1687,3568
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,1040,1595,2635,3601,3219,6820
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,69,197,266,724,617,1341
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,571,1295,1866,2151,3064,5215
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,1466,2467,3933,5130,5091,10221
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,197,397,594,790,945,1735
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,12,69,81,54,133,187
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,464,1060,1524,1474,2480,3954
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,786,1240,2026,3517,3154,6671
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,711,956,1667,3185,2295,5480
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1132,1870,3002,6208,5060,11268
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,117,326,443,2433,1160,3593
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,1952,2709,4661,8470,6920,15390
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,378,1019,1397,1455,2325,3780
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,396,843,1239,1988,2405,4393
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,3,379,382,16,1992,2008
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,1723,1916,3639,8544,4867,13411
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,460,760,1220,1219,1356,2575
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1403,2338,3741,6035,5571,11606
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,2,23,25,3,56,59
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,24,868,892,122,3290,3412
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,989,1673,2662,5343,4302,9645
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,28,28,4,295,299
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,1348,2454,3802,5255,5859,11114
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,769,922,1691,2440,1905,4345
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,72,423,495,246,980,1226
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1145,1223,2368,3176,2011,5187
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,267,254,521,1950,672,2622
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,239,1456,1695,3493,5206,8699
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,123,217,340,265,394,659
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,126,1039,1165,801,4745,5546
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2436,3905,6341,10891,10559,21450
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,101,109,210,1159,309,1468
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1161,2524,3685,4857,6983,11840
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,547,1096,1643,2457,2920,5377
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1518,2032,3550,7103,5325,12428
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,769,2069,2838,3169,5297,8466
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1048,1965,3013,5178,5480,10658
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,10,175,185,26,474,500
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,2,222,224,6,486,492
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,2468,6257,8725,9356,14993,24349
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,2277,4875,7152,9927,12062,21989
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,147,33,180,1213,117,1330
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,1121,1664,2785,4783,4157,8940
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,76,250,326,1762,1667,3429
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,690,1450,2140,2465,3161,5626
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1497,2525,4022,7485,7870,15355
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,542,726,1268,1866,1642,3508
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,153,442,595,2575,1712,4287
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,2195,2720,4915,11815,7984,19799
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1746,3299,5045,5276,7486,12762
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,374,673,1047,1626,1654,3280
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,80,36,116,4933,268,5201
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1600,2005,3605,9392,5791,15183
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,204,133,337,1477,604,2081
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,121,253,374,554,604,1158
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,206,751,957,1897,2479,4376
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,1,9,10,2,72,74
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,8,179,187,22,375,397
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,14,14,0,159,159
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,203,114,317,1417,336,1753
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,75,194,269,149,281,430
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1597,2110,3707,5673,4567,10240
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2532,2781,5313,12718,6979,19697
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,299,284,583,4006,864,4870
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,705,1914,2619,2764,4624,7388
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,349,1207,1556,1336,2621,3957
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,396,709,1105,1554,1739,3293
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1308,1731,3039,7246,4826,12072
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,4093,6451,10544,15916,15629,31545
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1464,3212,4676,5468,7569,13037
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1463,3441,4904,5962,7829,13791
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,1369,2397,3766,6117,5899,12016
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,29,44,73,298,354,652
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,59,59,0,102,102
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1960,3382,5342,7339,7805,15144
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,104,115,219,700,391,1091
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,704,1667,2371,2928,3783,6711
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,902,1545,2447,4836,4087,8923
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,1331,1557,2888,5192,3329,8521
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,2611,2477,5088,12319,6426,18745
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,969,1960,2929,4091,4621,8712
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,2,52,54,3,198,201
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,754,1773,2527,3166,3869,7035
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,1528,2427,3955,5568,6068,11636
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,96,190,286,1079,685,1764
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,630,1432,2062,2568,3788,6356
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,251,259,510,1726,708,2434
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1316,1610,2926,6163,4250,10413
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,4,383,387,27,2811,2838
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,5,6,12,42,54
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,4,2,6
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,175,412,587,4097,1233,5330
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,1384,542,1926,20554,3067,23621
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,4,306,310,69,1379,1448
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,2,275,277,57,1304,1361
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,5,278,283,58,2196,2254
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,2750,5071,7821,13280,12189,25469
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,1409,1737,3146,5063,3816,8879
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,289,434,723,1088,947,2035
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,1503,2331,3834,47655,17827,65482
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,1322,1521,2843,45645,13847,59492
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,808,1279,2087,48700,10866,59566
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1737,3277,5014,59104,25111,84215
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,11,89,100,129,928,1057
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,2,27,29,37,133,170
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,901,1169,2070,30756,6531,37287
