OPE ID,School,State,Zip Code,School Type,20092010Qtr4_Dependent Students,20092010Qtr4_Independent Students,Quarterly Total,YTD_20092010Qtr4_Dependent Students,YTD_20092010Qtr4_Independent Students,Award Year To Date Total
00187100,IOWA WESLEYAN COLLEGE                   ,IA,52641-1398,Private      ,11,41,52,906,493,1399
00187300,LORAS COLLEGE                           ,IA,52004-0178,Private      ,12,13,25,2302,173,2475
00187400,LUTHER COLLEGE                          ,IA,52101-1045,Private      ,17,2,19,3247,82,3329
00187500,MARSHALLTOWN COMMUNITY COLLEGE          ,IA,50158-4760,Public       ,38,157,195,699,1003,1702
00187700,NORTH IOWA AREA COMMUNITY COLLEGE       ,IA,50401-7299,Public       ,65,179,244,1601,1339,2940
00187900,MORNINGSIDE COLLEGE                     ,IA,51106-1751,Private      ,22,54,76,1574,517,2091
00188000,MOUNT MERCY COLLEGE                     ,IA,52402-4797,Private      ,10,63,73,1016,850,1866
00188100,ASHFORD UNIVERSITY                      ,IA,52732-3997,Proprietary  ,588,14399,14987,2857,67158,70015
00188300,NORTHWESTERN COLLEGE                    ,IA,51041-1996,Private      ,13,5,18,1514,97,1611
00188700,SIMPSON COLLEGE                         ,IA,50125-1297,Private      ,11,37,48,2109,561,2670
00188900,ST AMBROSE UNIVERSITY                   ,IA,52803-2898,Private      ,30,66,96,2713,1290,4003
00189000,UNIVERSITY OF NORTHERN IOWA             ,IA,50614-0705,Public       ,148,185,333,10437,3114,13551
00189100,UNIVERSITY OF DUBUQUE                   ,IA,52001-5099,Private      ,24,40,64,1719,595,2314
00189200,UNIVERSITY OF IOWA                      ,IA,52242-1316,Public       ,249,359,608,17394,9521,26915
00189300,UPPER IOWA UNIVERSITY                   ,IA,52142-9206,Private      ,51,558,609,1329,4921,6250
00189500,WALDORF COLLEGE                         ,IA,50436-1700,Private      ,18,6,24,673,96,769
00189600,WARTBURG COLLEGE                        ,IA,50677-2200,Private      ,8,4,12,2442,106,2548
00189700,WARTBURG THEOLOGICAL SEMINARY           ,IA,52004-5004,Private      ,0,3,3,2,143,145
00190000,WILLIAM PENN UNIVERSITY                 ,IA,52577-1799,Private      ,14,155,169,1104,1390,2494
00396300,AIB COLLEGE OF BUSINESS                 ,IA,50321-1799,Private      ,16,59,75,652,639,1291
00407500,ESTRN IOWA COMMUNITY COLLEGE DIST       ,IA,52801-1221,Public       ,5,19,24,60,166,226
00407501,CLINTON COMMUNITY COLLEGE               ,IA,52732-0000,Public       ,31,131,162,430,764,1194
00407502,MUSCATINE COMMUNITY COLLEGE             ,IA,52761-0000,Public       ,21,103,124,453,702,1155
00407503,SCOTT COMMUNITY COLLEGE                 ,IA,52722-0000,Public       ,126,478,604,1442,3239,4681
00407600,KIRKWOOD COMMUNITY COLLEGE              ,IA,52406-2068,Public       ,320,1131,1451,7427,8254,15681
00423300,MERCY/ST. LUKE'S SCH RAD TECH           ,IA,52402-0000,Private      ,2,3,5,14,32,46
00458600,KAPLAN UNIVERSITY                       ,IA,52807-2095,Proprietary  ,1266,23636,24902,6309,116021,122330
00458604,KAPLAN UNIVERSITY - CEDAR RAPIDS        ,IA,52404-2998,Proprietary  ,18,183,201,195,1472,1667
00458605,KAPLAN UNIVERSITY - DES MOINES          ,IA,50323-5702,Proprietary  ,28,245,273,360,1931,2291
00458606,KAPLAN UNIVERSITY - MASON CITY          ,IA,50401-4665,Proprietary  ,16,105,121,123,758,881
00458607,KAPLAN UNIVERSITY - CEDAR FALLS         ,IA,50613-6309,Proprietary  ,20,206,226,239,1471,1710
00458610,KAPLAN UNIVERSITY - COUNCIL BLUFFS      ,IA,51503-5289,Proprietary  ,8,88,96,74,611,685
00458700,NORTHEAST IOWA COMMUNITY COLLEGE        ,IA,52132-0400,Public       ,33,113,146,719,918,1637
00458701,NORTHEAST IOWA COMMUNITY COLLEGE        ,IA,52068-0000,Public       ,66,205,271,1192,1579,2771
00459500,HAWKEYE COMMUNITY COLLEGE               ,IA,50701-0000,Public       ,153,413,566,3317,2962,6279
00459800,IOWA WESTERN CMTY CLG-COUNCIL BLUFF     ,IA,51502-0000,Public       ,158,383,541,2917,2742,5659
00460000,NORTHWEST IOWA COMMUNITY COLLEGE        ,IA,51201-1046,Public       ,11,52,63,501,466,967
00626700,IOWA METHODIST MEDICAL CENTER SCHOOLS   ,IA,50309-1499,Private      ,0,8,8,24,40,64
00627300,MERCY COLLEGE OF HEALTH SCIENCES        ,IA,50309-1239,Private      ,13,77,90,405,851,1256
00712000,DES MOINES AREA CMTY COLLEGE            ,IA,50021-0000,Public       ,452,1486,1938,6485,10233,16718
00712100,FAITH BAPTIST BIBLE CLG & THEOL SEM     ,IA,50021-0000,Private      ,4,6,10,348,71,419
00729100,ST LUKE'S COLLEGE                       ,IA,51104-0263,Private      ,4,10,14,124,129,253
00731600,WESTERN IOWA TECH COMMUNITY COLLEGE     ,IA,51106-0000,Public       ,102,408,510,1709,3064,4773
00758800,CAPRI COLLEGE                           ,IA,52004-0873,Proprietary  ,9,24,33,96,119,215
00761100,EQ SCHOOL OF HAIR DESIGN                ,IA,51503-0813,Proprietary  ,1,8,9,43,53,96
00765600,AMERICAN COLLEGE OF HARISTYLING -CR     ,IA,52402-0000,Proprietary  ,0,5,5,11,22,33
00765800,AMER COLL OF HAIRSTYLING-DES MOINES     ,IA,50309-5446,Proprietary  ,1,7,8,10,43,53
00765900,LA JAMES COLLEGE OF HAIRSTYLING         ,IA,50401-3308,Proprietary  ,6,11,17,71,80,151
00771700,CAPRI COLLEGE                           ,IA,52807-2622,Proprietary  ,9,27,36,98,152,250
00794100,COLLEGE OF HAIR DESIGN                  ,IA,50703-1834,Proprietary  ,2,13,15,25,55,80
00811600,DAYTON'S SCHOOL OF HAIR DESIGN          ,IA,52601-0000,Proprietary  ,0,0,0,5,13,18
00826000,IOWA SCHOOL OF BEAUTY INC               ,IA,50322-0000,Proprietary  ,8,37,45,60,177,237
00840300,INDIAN HILLS COMMUNITY COLLEGE          ,IA,52501-1398,Public       ,117,398,515,1755,2689,4444
00840301,INDIAN HILLS COMMUNITY COLLEGE          ,IA,52544-0000,Public       ,14,49,63,237,343,580
00842400,LA JAMES INTERNATIONAL COLLEGE          ,IA,50501-5577,Proprietary  ,9,21,30,106,113,219
00959300,LA'JAMES COLLEGE OF HAIRSTYLING         ,IA,52240-0000,Proprietary  ,8,16,24,74,71,145
01111300,MAHARISHI UNIV OF MANAGEMENT            ,IA,52557-0001,Private      ,11,35,46,173,342,515
01206400,HAMILTON TECHNICAL COLLEGE              ,IA,52807-2653,Proprietary  ,14,75,89,112,332,444
01230000,PALMER COLLEGE OF CHIROPRACTIC          ,IA,52803-5287,Private      ,2,76,78,62,2415,2477
01300600,LA' JAMES INTERNATIONAL COLLEGE-CF      ,IA,50613-5242,Proprietary  ,10,18,28,69,76,145
02090300,CAPRI COLLEGE                           ,IA,52404-0000,Proprietary  ,9,18,27,94,139,233
02134500,LA JAMES INTERNATIONAL COLLEGE - DAV    ,IA,52806-3952,Proprietary  ,5,16,21,61,95,156
02160900,"SALON PROFESSIONAL ACADEMY, THE         ",IA,50010-0000,Proprietary  ,8,14,22,115,76,191
02262500,FAUST INSTITUTE OF COSMETOLOGY          ,IA,50588-0000,Proprietary  ,4,4,8,25,41,66
02274100,LA' JAMES INTERNATIONAL COLLEGE - DM    ,IA,50131-0000,Proprietary  ,31,24,55,142,163,305
02289000,AMERICAN HAIR ACADEMY                   ,IA,52627-4530,Proprietary  ,3,6,9,14,34,48
02306900,IOWA SCHOOL OF BEAUTY                   ,IA,52501-0000,Proprietary  ,4,7,11,29,52,81
02328900,EMMAUS BIBLE COLLEGE                    ,IA,52001-0000,Private      ,2,1,3,237,43,280
02330900,IOWA SCHOOL OF BEAUTY                   ,IA,50158-0000,Proprietary  ,0,9,9,11,40,51
02333200,DAYTON'S SCHOOL OF HAIR DESIGN          ,IA,52632-0000,Proprietary  ,0,0,0,1,12,13
02609200,VATTEROTT COLLEGE                       ,IA,50321-4704,Proprietary  ,21,144,165,131,792,923
03069100,ALLEN COLLEGE                           ,IA,50703-1916,Private      ,4,18,22,313,339,652
03441300,IOWA SCHOOL OF BEAUTY                   ,IA,51106-5111,Proprietary  ,3,13,16,34,65,99
03607400,TOTAL LOOK SCHOOL OF COSMETOLOGY AND MAS,IA,52136-1053,Proprietary  ,0,3,3,4,10,14
03720300,CARLSON COLLEGE OF MASSAGE THERAPY      ,IA,52205-7519,Proprietary  ,0,1,1,16,32,48
04089300,BIO-CHI INSTITUTE OF MASSAGE THERAPY    ,IA,51103-2138,Proprietary  ,2,7,9,11,30,41
00259600,ATLANTIC COMMUNITY COLLEGE              ,NJ,08330-2699,Public       ,324,765,1089,3883,4613,8496
00259700,BLOOMFIELD COLLEGE                      ,NJ,07003-3425,Private      ,56,130,186,2675,1518,4193
00259800,CALDWELL COLLEGE                        ,NJ,07006-6195,Private      ,28,113,141,1424,1075,2499
00259900,CENTENARY COLLEGE                       ,NJ,07840-2184,Private      ,37,106,143,1526,1024,2550
00260000,COLLEGE OF SAINT ELIZABETH              ,NJ,07960-6989,Private      ,18,82,100,760,717,1477
00260100,CUMBERLAND COUNTY COLLEGE               ,NJ,08362-0517,Public       ,207,473,680,2255,3022,5277
00260300,DREW UNIVERSITY                         ,NJ,07940-4063,Private      ,34,47,81,3758,629,4387
00260700,FAIRLEIGH DICKINSON UNIV-TEANECK        ,NJ,07666-1996,Private      ,86,272,358,3231,2356,5587
00260701,FAIRLEIGH DICKINSON UNIV-FLORHAM        ,NJ,07940-0000,Private      ,40,68,108,2380,586,2966
00260702,FAIRLEIGH DICKINSON UNIV-ED WMS CLG     ,NJ,07601-0000,Private      ,13,23,36,178,150,328
00260703,FAIRLEIGH DICKINSON UNIVERSITY          ,NJ,07940-0000,Private      ,45,71,116,1898,837,2735
00260800,GEORGIAN COURT UNIVERSITY               ,NJ,08701-2697,Private      ,45,132,177,1476,1674,3150
00260900,ROWAN UNIVERSITY                        ,NJ,08028-1702,Public       ,224,330,554,11545,3967,15512
00261000,FELICIAN COLLEGE                        ,NJ,07644-2198,Private      ,32,148,180,1714,1357,3071
00261300,NEW JERSEY CITY UNIVERSITY              ,NJ,07305-1597,Public       ,148,528,676,4588,5568,10156
00261500,MIDDLESEX COUNTY COLLEGE                ,NJ,08818-3050,Public       ,436,665,1101,6136,4737,10873
00261600,MONMOUTH UNIVERSITY                     ,NJ,07764-1898,Private      ,113,188,301,7236,2345,9581
00261700,MONTCLAIR STATE UNIVERSITY              ,NJ,07043-9987,Public       ,360,599,959,16012,6704,22716
00261900,NEW BRUNSWICK THEOLOGICAL SEMINARY      ,NJ,08901-0000,Private      ,0,9,9,25,132,157
00262100,NEW JERSEY INST OF TECHNOLOGY           ,NJ,07102-1982,Public       ,145,241,386,5238,2582,7820
00262200,KEAN UNIVERSITY                         ,NJ,07083-7131,Public       ,343,708,1051,10350,7653,18003
00262400,OCEAN COUNTY COLLEGE                    ,NJ,08754-2001,Public       ,333,554,887,5255,3874,9129
00262500,WILLIAM PATERSON UNIVERSITY             ,NJ,07470-2152,Public       ,239,413,652,9906,4244,14150
00262600,PRINCETON THEOLOGICAL SEMINARY          ,NJ,08542-0000,Private      ,0,12,12,13,686,699
00262700,PRINCETON UNIVERSITY                    ,NJ,08544-0001,Private      ,185,42,227,14112,1609,15721
00262800,RIDER UNIVERSITY                        ,NJ,08648-3099,Private      ,82,127,209,7157,1665,8822
00262900,"RUTGERS, THE STATE UNIVERSITY OF NJ     ",NJ,08901-1281,Public       ,787,1242,2029,41613,20748,62361
00263200,SETON HALL UNIVERSITY                   ,NJ,07079-2697,Private      ,125,265,390,10041,3647,13688
00263201,SETON HALL UNIVERSITY - SCHOOL OF LAW   ,NJ,07079-5210,Private      ,3,37,40,210,2416,2626
00263800,ST PETER'S COLLEGE                      ,NJ,07306-5997,Private      ,45,118,163,3466,1161,4627
00263900,STEVENS INSTITUTE OF TECHNOLOGY         ,NJ,07030-5370,Private      ,57,65,122,3236,627,3863
00264200,COLLEGE OF NEW JERSEY (THE)             ,NJ,08628-0718,Public       ,129,99,228,9949,1148,11097
00264300,UNION COUNTY COLLEGE                    ,NJ,07016-1598,Public       ,394,1163,1557,4824,7528,12352
00473600,BERGEN COMMUNITY COLLEGE                ,NJ,07652-1595,Public       ,532,741,1273,7350,4993,12343
00474000,MERCER COUNTY COMMUNITY COLLEGE         ,NJ,08690-0000,Public       ,242,597,839,3158,4273,7431
00539900,MONMOUTH COUNTY VOCATIONAL SCH DIST     ,NJ,07728-5033,Public       ,4,17,21,47,121,168
00539905,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRI,NJ,07753-4473,Public       ,0,0,0,1,12,13
00545200,TETERBORO SCH OF AERONAUTICS            ,NJ,07608-1083,Proprietary  ,12,31,43,96,96,192
00546000,SOMERSET COUNTY TECHNICAL INSTITUTE     ,NJ,08807-0350,Public       ,3,25,28,55,202,257
00546100,SALEM COMMUNITY COLLEGE                 ,NJ,08069-2799,Public       ,45,103,148,628,798,1426
00641000,C E GREGORY SCHOOL OF NURSING           ,NJ,08857-0000,Private      ,0,0,0,4,4,8
00641700,HOLY NAME HOSPITAL SCH OF NURSING       ,NJ,07666-4254,Private      ,5,17,22,71,175,246
00642000,MOUNTAINSIDE HOSP SCH NRSG              ,NJ,07042-4898,Proprietary  ,2,12,14,34,138,172
00642100,MUHLENBERG SNYDER SCHOOLS               ,NJ,07061-3399,Private      ,13,51,64,119,535,654
00642900,ST FRANCIS MEDICAL CTR SCH NURSING      ,NJ,08629-1986,Private      ,1,5,6,20,50,70
00642902,ST FRANCIS MED CTR RAD TECH             ,NJ,08629-0000,Private      ,0,4,4,3,24,27
00686500,CAMDEN COUNTY COLLEGE                   ,NJ,08012-3240,Public       ,445,1207,1652,6584,8943,15527
00690100,GLOUCESTER COUNTY COLLEGE               ,NJ,08080-4249,Public       ,186,365,551,3075,2742,5817
00710700,ESSEX COUNTY COLLEGE                    ,NJ,07102-1798,Public       ,457,1413,1870,5378,8632,14010
00736203,STUART SCHOOL OF BUSINESS ADMINISTRATION,NJ,07719-3970,Proprietary  ,0,0,0,1,1,2
00750200,BERKELEY COLLEGE                        ,NJ,07424-3367,Proprietary  ,86,162,248,1817,1792,3609
00750201,BERKELEY COLLEGE                        ,NJ,07095-0000,Proprietary  ,35,100,135,777,747,1524
00750202,BERKELEY COLLEGE - PARAMUS              ,NJ,07652-2931,Proprietary  ,30,82,112,479,521,1000
00750600,LINCOLN TECHNICAL INSTITUTE             ,NJ,07083-5032,Proprietary  ,166,317,483,1057,1418,2475
00750601,LINCOLN TECHNICAL INSTITUTE             ,NJ,07430-0000,Proprietary  ,92,110,202,598,569,1167
00750700,GIBBS COLLEGE                           ,NJ,07039-1611,Proprietary  ,2,4,6,54,102,156
00750701,KATHARINE GIBBS - PISCATAWAY            ,NJ,08854-0000,Proprietary  ,0,0,0,0,3,3
00759300,PARISIAN BEAUTY ACADEMY                 ,NJ,07601-5509,Proprietary  ,27,47,74,125,149,274
00772900,COUNTY COLLEGE OF MORRIS                ,NJ,07869-0000,Public       ,210,228,438,3288,1774,5062
00773000,BURLINGTON COUNTY COLLEGE               ,NJ,08068-1599,Public       ,264,584,848,3828,3902,7730
00773100,RARITAN VALLEY COMMUNITY COLLEGE        ,NJ,08876-1265,Public       ,124,310,434,2199,1945,4144
00780401,CAREER ACADEMY OF NEW YORK - STAR LAKEWO,NJ,08701-5900,Proprietary  ,16,100,116,72,454,526
00780402,CAREER ACADEMY OF NEW YORK - STAR EGG HA,NJ,08234-4863,Proprietary  ,20,95,115,75,394,469
00794700,BETH MEDRASH GOVOHA OF AMERICA          ,NJ,08701-0000,Private      ,101,300,401,256,1700,1956
00840400,BROOKDALE COMMUNITY COLLEGE             ,NJ,07738-1597,Public       ,351,598,949,5914,4248,10162
00844101,ANTHEM INSTITUTE                        ,NJ,08002-0000,Proprietary  ,3,15,18,22,60,82
00849400,HO HO KUS SCHL OF TRADE & TECH SCIENCES ,NJ,07513-1402,Proprietary  ,24,63,87,110,273,383
00860900,RABBINICAL COLLEGE OF AMERICA           ,NJ,07960-3600,Private      ,17,0,17,68,7,75
00907800,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07011-2111,Proprietary  ,24,46,70,100,187,287
00934400,RAMAPO COLLEGE OF NEW JERSEY            ,NJ,07430-1680,Public       ,130,93,223,6469,1102,7571
00934500,RICHARD STOCKTON COLLEGE OF NJ          ,NJ,08240-0195,Public       ,152,195,347,7268,2850,10118
00982804,EVEREST INSTITUTE - SOUTH PLAINFIELD    ,NJ,07080-1125,Proprietary  ,41,180,221,206,677,883
00999400,PASSAIC COUNTY COMMUNITY COLLEGE        ,NJ,07505-1179,Public       ,292,716,1008,3589,4811,8400
01039400,UNIV OF MEDICINE & DENTISTRY OF NJ      ,NJ,07107-0000,Public       ,23,197,220,237,4608,4845
01062900,P B COSMETOLOGY EDUCATION CENTRE        ,NJ,08030-1750,Proprietary  ,14,23,37,100,127,227
01085100,ANTHEM INSTITUTE                        ,NJ,07054-3409,Proprietary  ,110,260,370,555,1158,1713
01085101,ANTHEM INSTITUTE                        ,NJ,07306-0000,Proprietary  ,12,39,51,52,153,205
01085102,ANTHEM INSTITUTE                        ,NJ,08902-0000,Proprietary  ,3,18,21,24,78,102
01090300,RIZZIERI INSTITUTE                      ,NJ,08043-4600,Proprietary  ,16,32,48,111,150,261
01152300,MORRIS COUNTY SCHOOL OF TECHNOLOGY      ,NJ,07834-0000,Public       ,4,11,15,28,72,100
01170800,NATURAL MOTION INST OF HAIR DESIGN      ,NJ,07306-5496,Proprietary  ,10,26,36,53,109,162
01198900,TALMUDICAL ACADEMY                      ,NJ,07710-0000,Private      ,8,0,8,44,3,47
01209000,REIGNBOW BEAUTY ACADEMY                 ,NJ,08861-4118,Proprietary  ,10,35,45,43,135,178
01234600,DOVER BUSINESS COLLEGE                  ,NJ,07011-2161,Proprietary  ,67,159,226,357,900,1257
01234602,DOVER BUSINESS COLLEGE                  ,NJ,07801-4643,Proprietary  ,27,93,120,150,430,580
01246100,LINCOLN TECHNICAL INSTITUTE             ,NJ,08820-2896,Proprietary  ,71,199,270,376,925,1301
01246102,LINCOLN TECHNICAL INSTITUTE             ,NJ,08054-0000,Proprietary  ,40,202,242,266,1230,1496
01246103,LINCOLN TECHNICAL INSTITUTE             ,NJ,07652-2106,Proprietary  ,50,182,232,416,991,1407
01246200,HOHOKUS - HACKENSACK SCHOOL OF BUSINESS ,NJ,07601-7197,Proprietary  ,31,174,205,159,690,849
01295400,HUDSON COUNTY COMMUNITY COLLEGE         ,NJ,07306-4012,Public       ,354,864,1218,4274,6144,10418
02053700,EASTWICK COLLEGE                        ,NJ,07446-0000,Proprietary  ,63,168,231,296,893,1189
02061800,ROMAN ACADEMY OF BEAUTY CULTURE         ,NJ,07506-0000,Proprietary  ,9,18,27,34,40,74
02092300,HOHOKUS SCHOOL - RETS/NUTLEY            ,NJ,07110-0000,Proprietary  ,45,172,217,252,627,879
02103700,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07652-0000,Proprietary  ,15,34,49,57,115,172
02104000,HARRIS SCHOOL OF BUSINESS               ,NJ,08002-2983,Proprietary  ,80,338,418,287,1397,1684
02106601,FOX INSTITUTE OF BUSINESS - CLIFTON     ,NJ,07011-2345,Proprietary  ,37,142,179,124,400,524
02131100,DU CRET SCHOOL OF THE ARTS              ,NJ,07060-0000,Private      ,2,4,6,29,25,54
02131600,PENNCO TECH                             ,NJ,08012-0000,Proprietary  ,102,217,319,410,818,1228
02132300,BERDAN INSTITUTE                        ,NJ,07512-0000,Proprietary  ,33,75,108,245,497,742
02146800,JOE KUBERT SCH OF CARTOON & GRAPHIC     ,NJ,07801-0000,Proprietary  ,0,2,2,56,54,110
02149800,EMPIRE BEAUTY SCHOOL                    ,NJ,08021-0000,Proprietary  ,13,44,57,118,325,443
02149801,EMPIRE BEAUTY SCHOOL - BORDENTOWN       ,NJ,08505-1513,Proprietary  ,2,6,8,11,33,44
02154000,DIVERS ACAD OF EASTERN SEABOARD         ,NJ,08081-1139,Proprietary  ,24,48,72,97,198,295
02183600,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,07033-0000,Proprietary  ,14,26,40,67,130,197
02192200,THOMAS EDISON STATE COLLEGE             ,NJ,08608-0000,Public       ,28,624,652,299,4826,5125
02219600,OMEGA INSTITUTE                         ,NJ,08109-0000,Proprietary  ,11,40,51,42,209,251
02223700,NEW HORIZON INST OF COSMETOLOGY         ,NJ,07093-0000,Proprietary  ,7,82,89,24,195,219
02223900,DRAKE COLLEGE OF BUSINESS               ,NJ,07201-0000,Proprietary  ,142,854,996,518,3221,3739
02223902,DRAKE COLLEGE OF BUSINESS - NEWARK CAMPU,NJ,07112-2760,Proprietary  ,0,5,5,0,5,5
02232500,UNION COUNTY VOCATIONAL TECH INST       ,NJ,07076-0000,Public       ,10,23,33,67,133,200
02234600,SHORE BEAUTY SCHOOL                     ,NJ,08232-0000,Proprietary  ,23,34,57,62,96,158
02246000,ROSS UNIVERSITY - MEDICAL SCHOOL        ,NJ,08837-0000,Proprietary  ,1,271,272,16,4418,4434
02248600,COOPER HEALTH SYS-CTR ALLIED HEALTH     ,NJ,08103-0000,Private      ,1,15,16,24,97,121
02252700,CONCORDE SCHOOL OF HAIR DESIGN          ,NJ,07712-0000,Proprietary  ,14,67,81,117,335,452
02252701,CONCORDE SCHOOL OF HAIR DESIGN - BLOOMFI,NJ,07003-2517,Proprietary  ,1,5,6,19,28,47
02261800,EUROPEAN ACADEMY OF COSMETOLOGY         ,NJ,07083-0000,Proprietary  ,4,39,43,59,173,232
02265500,CAPRI INSTITUTE OF HAIR DESIGN          ,NJ,08724-0000,Proprietary  ,11,20,31,50,120,170
02277900,ROSS UNIV - SCH OF VETERINARY MED       ,NJ,08837-0000,Proprietary  ,0,35,35,4,1128,1132
02291000,LINCOLN TECHNICAL INSTITUTE             ,NJ,07080-2424,Proprietary  ,27,60,87,131,125,256
02312000,BERGEN COUNTY TECHNICAL SCHOOLS         ,NJ,07601-6110,Public       ,10,43,53,35,120,155
02344200,EMPIRE BEAUTY SCHOOL                    ,NJ,08002-0000,Proprietary  ,13,57,70,112,282,394
02503900,WARREN COUNTY COMMUNITY COLLEGE         ,NJ,07882-0000,Public       ,46,92,138,662,634,1296
02523700,OCEAN COUNTY VOCATIONAL-TECH SCHOOL     ,NJ,08753-0000,Public       ,5,40,45,151,327,478
02525900,ARTISTIC ACADEMY OF HAIR DESIGN         ,NJ,07950-1409,Proprietary  ,8,20,28,98,96,194
02528200,REIGNBOW BEAUTY ACADEMY                 ,NJ,07060-0000,Proprietary  ,5,38,43,22,105,127
02558700,PRISM CAREER INSTITUTE                  ,NJ,08037-0000,Proprietary  ,54,252,306,228,1206,1434
02568800,SUSSEX COUNTY COMMUNITY COLLEGE         ,NJ,07860-1149,Public       ,87,126,213,1544,1017,2561
02586900,HARRIS SCHOOL OF BUSINESS               ,NJ,08084-1520,Proprietary  ,32,176,208,100,747,847
02615401,STAR TECHNICAL INSTITUTE -              ,NJ,07102-4599,Proprietary  ,0,0,0,1,8,9
02616402,SANFORD-BROWN INSTITUTE - ISELIN        ,NJ,08830-0000,Proprietary  ,76,220,296,452,1257,1709
03077500,RABBI JACOB JOSEPH SCHOOL               ,NJ,08817-4494,Private      ,4,0,4,14,0,14
03122600,EASTERN INTERNATIONAL COLLEGE           ,NJ,07306-3906,Proprietary  ,34,115,149,120,356,476
03187300,STENOTECH CAREER INSTITUTE              ,NJ,07004-3490,Proprietary  ,9,24,33,48,91,139
03197300,INSTITUTE FOR HEALTH EDUCATION(THE)     ,NJ,07306-2929,Proprietary  ,4,57,61,30,184,214
03324300,CENTRAL CAREER SCHOOL                   ,NJ,07080-2408,Proprietary  ,12,40,52,27,118,145
03380302,CULINARY ACADEMY OF LONG ISLAND - STAR N,NJ,07102-4510,Proprietary  ,14,117,131,86,612,698
03380303,CULINARY ACADEMY OF LONG ISLAND - STAR C,NJ,07011-2248,Proprietary  ,6,55,61,9,88,97
03389300,ACADEMY OF MASSAGE THERAPY              ,NJ,07631-0000,Proprietary  ,5,39,44,34,151,185
03424500,NEW COMMUNITY WORKFORCE DEVELOPMENT     ,NJ,07103-2402,Private      ,16,183,199,36,519,555
03530300,"KEY SKILLS LEARNING, INC.               ",NJ,07013-1900,Proprietary  ,0,13,13,0,57,57
03536300,INSTITUTE FOR THERAPEUTIC MASSAGE       ,NJ,07420-1452,Proprietary  ,5,40,45,21,155,176
03574400,CORTIVA INSTITUTE - SOMERSET SCHOOL OF M,NJ,08854-3908,Proprietary  ,8,17,25,36,126,162
03625300,PERFORMANCE TRAINING INSTITUTE          ,NJ,08753-0000,Proprietary  ,2,63,65,4,105,109
03637300,METRO AUTO ELECTRONICS TRAINING INSTITUT,NJ,07033-1798,Proprietary  ,8,49,57,31,112,143
03650600,PC AGE                                  ,NJ,07306-3936,Proprietary  ,10,35,45,35,198,233
03650603,PC AGE                                  ,NJ,08817-2842,Proprietary  ,0,7,7,1,28,29
03666300,SOMERSET CHRISTIAN COLLEGE              ,NJ,08890-9035,Private      ,5,53,58,58,312,370
03769300,PC TECH LEARNING CENTER                 ,NJ,07306-9900,Proprietary  ,3,56,59,18,186,204
03803300,HEALTHCARE TRAINING INSTITUTE           ,NJ,07083-3504,Proprietary  ,5,53,58,43,281,324
03811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADIT,NJ,07042-3562,Proprietary  ,0,10,10,1,62,63
04081300,BAIS MEDRASH TORAS CHESED               ,NJ,08701-0000,Private      ,1,0,1,16,2,18
04123400,YESHIVAS BE'ER YITZCHOK                 ,NJ,07208-2380,Private      ,2,10,12,4,18,22
04125000,GENTLE HEALING SCHOOL OF MASSAGE        ,NJ,08512-3600,Proprietary  ,0,7,7,2,30,32
04131100,YESHIVA TORAS CHAIM                     ,NJ,08701-2120,Private      ,34,0,34,88,0,88
04131200,TOTAL IMAGE BEAUTY ACADEMY              ,NJ,07307-2943,Proprietary  ,2,2,4,5,35,40
04134100,CENTER FOR ALLIED HEALTH & NURSING EDUCA,NJ,07601-5801,Proprietary  ,22,201,223,70,611,681
04136400,AMERICAN INSTITUTE OF MEDICAL SCIENCES &,NJ,07080-1183,Proprietary  ,4,33,37,23,160,183
04154900,NATIONAL CAREER INSTITUTE               ,NJ,07018-2011,Proprietary  ,1,29,30,1,29,30
        ,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,0,0,0,2,82,84
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNO,NY,11369-9997,Private      ,58,66,124,933,655,1588
00266600,ADELPHI UNIVERSITY                      ,NY,11530-4299,Private      ,179,358,537,7615,4622,12237
00266700,DOWLING COLLEGE                         ,NY,11769-1999,Private      ,95,207,302,2612,2266,4878
00266800,ALFRED UNIVERSITY                       ,NY,14802-1205,Private      ,28,46,74,3160,623,3783
00266900,BANK STREET COLLEGE OF EDUCATION        ,NY,10025-0000,Private      ,2,64,66,11,967,978
00267100,BARD COLLEGE                            ,NY,12504-5000,Private      ,25,18,43,2762,653,3415
00267400,NEW YORK THEOLOGICAL SEMINARY           ,NY,10115-0002,Private      ,0,41,41,0,62,62
00267700,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,2,40,42,44,3662,3706
00267800,BRYANT & STRATTON COLLEGE               ,NY,14203-1713,Proprietary  ,259,1369,1628,2366,10140,12506
00267803,BRYANT & STRATTON COLLEGE - GREECE      ,NY,14606-4227,Proprietary  ,44,148,192,314,1069,1383
00267805,BRYANT & STRATTON COLLEGE - SYRACUSE    ,NY,13203-2502,Proprietary  ,58,226,284,719,1602,2321
