OPE ID,School,State,Zip Code,School Type,20092010Qtr1_Dependent Students,20092010Qtr1_Independent Students,Quarterly Total,YTD_20092010Qtr1_Dependent Students,YTD_20092010Qtr1_Independent Students,Award Year To Date Total
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,2079,1228,3307,2079,1228,3307
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,431,484,915,431,484,915
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,1041,735,1776,1041,735,1776
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,1332,189,1521,1332,189,1521
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,1208,187,1395,1208,187,1395
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,159,74,233,159,74,233
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,3032,5975,9007,3032,5975,9007
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,3362,647,4009,3362,647,4009
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,10552,3509,14061,10552,3509,14061
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,4104,3567,7671,4104,3567,7671
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,1935,1050,2985,1935,1050,2985
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,2771,2272,5043,2771,2272,5043
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,544,806,1350,544,806,1350
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,112,217,329,112,217,329
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,693,586,1279,693,586,1279
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,83,262,345,83,262,345
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,1044,808,1852,1044,808,1852
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,42,90,132,42,90,132
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,511,448,959,511,448,959
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,82,62,144,82,62,144
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,183,299,482,183,299,482
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,267,440,707,267,440,707
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,164,173,337,164,173,337
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,63,77,140,63,77,140
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,141,123,264,141,123,264
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,101,274,375,101,274,375
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,76,136,212,76,136,212
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,805,955,1760,805,955,1760
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,1274,1145,2419,1274,1145,2419
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,284,300,584,284,300,584
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,30,238,268,30,238,268
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,167,77,244,167,77,244
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,237,413,650,237,413,650
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,48,248,296,48,248,296
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,12,191,203,12,191,203
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,8,13,21,8,13,21
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,34,47,81,34,47,81
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,1,31,32,1,31,32
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,23,107,130,23,107,130
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,15,35,50,15,35,50
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,1,10,11,1,10,11
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,7,167,174,7,167,174
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,65,354,419,65,354,419
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,285,4470,4755,285,4470,4755
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,48,277,325,48,277,325
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36606-4748,Proprietary  ,16,152,168,16,152,168
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,44,224,268,44,224,268
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,13,25,38,13,25,38
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,2,42,44,2,42,44
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,2,18,20,2,18,20
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,6,18,24,6,18,24
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,4,19,23,4,19,23
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,7,45,52,7,45,52
04116500,MIMI'S BEAUTY ACADEMY OF COSMETOLOGY    ,AL,35810-3453,Proprietary  ,3,8,11,3,8,11
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,39,1139,1178,39,1139,1178
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,1,5,6,1,5,6
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,1624,1271,2895,1624,1271,2895
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,2502,2828,5330,2502,2828,5330
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,913,890,1803,913,890,1803
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,5329,2376,7705,5329,2376,7705
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,5027,4094,9121,5027,4094,9121
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,137,477,614,137,477,614
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,2,18,20,2,18,20
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,286,155,441,286,155,441
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,4160,1180,5340,4160,1180,5340
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,647,310,957,647,310,957
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,2140,2047,4187,2140,2047,4187
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,2887,1162,4049,2887,1162,4049
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,1280,1257,2537,1280,1257,2537
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,2645,345,2990,2645,345,2990
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,1464,1216,2680,1464,1216,2680
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,2552,600,3152,2552,600,3152
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,527,185,712,527,185,712
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,27441,10207,37648,27441,10207,37648
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,7983,6376,14359,7983,6376,14359
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,34210,13086,47296,34210,13086,47296
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,19206,11080,30286,19206,11080,30286
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,8470,5920,14390,8470,5920,14390
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,11659,7079,18738,11659,7079,18738
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,25026,2668,27694,25026,2668,27694
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,18899,5702,24601,18899,5702,24601
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,11749,3644,15393,11749,3644,15393
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,15244,6767,22011,15244,6767,22011
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,7984,2716,10700,7984,2716,10700
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,18635,10660,29295,18635,10660,29295
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,33081,10172,43253,33081,10172,43253
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,23878,11689,35567,23878,11689,35567
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,24297,12300,36597,24297,12300,36597
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,19303,9326,28629,19303,9326,28629
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,7606,2098,9704,7606,2098,9704
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,5966,3501,9467,5966,3501,9467
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,6315,3253,9568,6315,3253,9568
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,2236,2006,4242,2236,2006,4242
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,4555,3858,8413,4555,3858,8413
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,5973,3818,9791,5973,3818,9791
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,70,1699,1769,70,1699,1769
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,48,48,0,48,48
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,3336,1708,5044,3336,1708,5044
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,9,1190,1199,9,1190,1199
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,2973,89,3062,2973,89,3062
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,1767,18,1785,1767,18,1785
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,2777,97,2874,2777,97,2874
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,3862,72,3934,3862,72,3934
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,1463,47,1510,1463,47,1510
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,654,446,1100,654,446,1100
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,94,30,124,94,30,124
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,384,715,1099,384,715,1099
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,9,26,35,9,26,35
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,772,328,1100,772,328,1100
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,1008,698,1706,1008,698,1706
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,1856,1183,3039,1856,1183,3039
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,557,332,889,557,332,889
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,1283,1492,2775,1283,1492,2775
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,2967,2238,5205,2967,2238,5205
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,506,428,934,506,428,934
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,16,53,69,16,53,69
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,786,939,1725,786,939,1725
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,2179,1479,3658,2179,1479,3658
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,2057,1112,3169,2057,1112,3169
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,3096,1987,5083,3096,1987,5083
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,1902,713,2615,1902,713,2615
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,5013,2979,7992,5013,2979,7992
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,620,797,1417,620,797,1417
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,992,1044,2036,992,1044,2036
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,4,1378,1382,4,1378,1382
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,4552,2065,6617,4552,2065,6617
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,614,516,1130,614,516,1130
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,3258,2144,5402,3258,2144,5402
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,1,16,17,1,16,17
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,41,2244,2285,41,2244,2285
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,3133,1890,5023,3133,1890,5023
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,269,269,0,269,269
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,2829,2168,4997,2829,2168,4997
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,1288,805,2093,1288,805,2093
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,98,418,516,98,418,516
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1591,716,2307,1591,716,2307
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,1317,345,1662,1317,345,1662
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,2029,3128,5157,2029,3128,5157
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,142,141,283,142,141,283
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,510,3226,3736,510,3226,3736
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,6263,4795,11058,6263,4795,11058
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,912,154,1066,912,154,1066
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,2780,3317,6097,2780,3317,6097
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,1441,1418,2859,1441,1418,2859
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,4609,2668,7277,4609,2668,7277
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1826,2554,4380,1826,2554,4380
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,3103,2601,5704,3103,2601,5704
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,6,290,296,6,290,296
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,5,240,245,5,240,245
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,5094,6383,11477,5094,6383,11477
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,5632,5005,10637,5632,5005,10637
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,739,65,804,739,65,804
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,2997,2102,5099,2997,2102,5099
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,1351,1177,2528,1351,1177,2528
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,1170,1155,2325,1170,1155,2325
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,5126,4643,9769,5126,4643,9769
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,972,672,1644,972,672,1644
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,1754,1083,2837,1754,1083,2837
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,7534,3866,11400,7534,3866,11400
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,2633,2935,5568,2633,2935,5568
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,1058,839,1897,1058,839,1897
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,4586,165,4751,4586,165,4751
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,5842,2602,8444,5842,2602,8444
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,1137,431,1568,1137,431,1568
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,393,275,668,393,275,668
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,1104,847,1951,1104,847,1951
00125302,FRESNO PACIFIC UNIVERSITY - VISALIA CENT,CA,93277-8341,Private      ,22,128,150,22,128,150
00125303,FRESNO PACIFIC UNIVERSITY - BAKERSFIELD ,CA,93301-4533,Private      ,33,121,154,33,121,154
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,76,76,0,76,76
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,7,222,229,7,222,229
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,136,136,0,136,136
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,872,217,1089,872,217,1089
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,49,81,130,49,81,130
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,3188,2007,5195,3188,2007,5195
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,7980,3268,11248,7980,3268,11248
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,2990,455,3445,2990,455,3445
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,1534,2000,3534,1534,2000,3534
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,647,1016,1663,647,1016,1663
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,949,898,1847,949,898,1847
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,4122,2212,6334,4122,2212,6334
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,8655,7175,15830,8655,7175,15830
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,2668,3177,5845,2668,3177,5845
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,3039,3421,6460,3039,3421,6460
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,3469,2717,6186,3469,2717,6186
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,259,288,547,259,288,547
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,1,33,34,1,33,34
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,4859,3976,8835,4859,3976,8835
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,407,154,561,407,154,561
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,1629,1596,3225,1629,1596,3225
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,3060,1935,4995,3060,1935,4995
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,3172,1469,4641,3172,1469,4641
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,7491,3167,10658,7491,3167,10658
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,2621,2298,4919,2621,2298,4919
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,3,110,113,3,110,113
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,2163,1808,3971,2163,1808,3971
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,3336,2844,6180,3336,2844,6180
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,863,468,1331,863,468,1331
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,1555,2060,3615,1555,2060,3615
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,1369,370,1739,1369,370,1739
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,4358,2194,6552,4358,2194,6552
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,13,2096,2109,13,2096,2109
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,22,23,1,22,23
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,1,1,0,1,1
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,3330,701,4031,3330,701,4031
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,18581,2656,21237,18581,2656,21237
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,105,412,517,105,412,517
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,42,683,725,42,683,725
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,31,1943,1974,31,1943,1974
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,8382,5482,13864,8382,5482,13864
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,2977,1756,4733,2977,1756,4733
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,374,350,724,374,350,724
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,43551,14854,58405,43551,14854,58405
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,41610,11020,52630,41610,11020,52630
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,44158,10140,54298,44158,10140,54298
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,53220,19046,72266,53220,19046,72266
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,146,778,924,146,778,924
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,17,83,100,17,83,100
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,27186,4451,31637,27186,4451,31637
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,40475,6921,47396,40475,6921,47396
