OPE ID,School,State,Zip Code,School Type,20092010Qtr3_Dependent Students,20092010Qtr3_Independent Students,Quarterly Total,YTD_20092010Qtr3_Dependent Students,YTD_20092010Qtr3_Independent Students,Award Year To Date Total
        ,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,0,0,0,2,82,84
00266500,VAUGHN COLLEGE OF AERONAUTICS AND TECHNO,NY,11369-9997,Private      ,191,204,395,875,589,1464
00266600,ADELPHI UNIVERSITY                      ,NY,11530-4299,Private      ,416,985,1401,7436,4264,11700
00266700,DOWLING COLLEGE                         ,NY,11769-1999,Private      ,287,612,899,2517,2059,4576
00266800,ALFRED UNIVERSITY                       ,NY,14802-1205,Private      ,95,135,230,3132,577,3709
00266900,BANK STREET COLLEGE OF EDUCATION        ,NY,10025-0000,Private      ,2,108,110,9,903,912
00267100,BARD COLLEGE                            ,NY,12504-5000,Private      ,17,22,39,2737,635,3372
00267400,NEW YORK THEOLOGICAL SEMINARY           ,NY,10115-0002,Private      ,0,21,21,0,21,21
00267700,BROOKLYN LAW SCHOOL                     ,NY,11201-0000,Private      ,11,123,134,42,3622,3664
00267800,BRYANT & STRATTON COLLEGE               ,NY,14203-1713,Proprietary  ,652,2533,3185,2107,8771,10878
00267803,BRYANT & STRATTON COLLEGE - GREECE      ,NY,14606-4227,Proprietary  ,77,251,328,270,921,1191
00267805,BRYANT & STRATTON COLLEGE - SYRACUSE    ,NY,13203-2502,Proprietary  ,186,390,576,661,1376,2037
00267807,BRYANT & STRATTON COLLEGE - ALBANY      ,NY,12205-5230,Proprietary  ,84,205,289,258,779,1037
00268100,CANISIUS COLLEGE                        ,NY,14208-1098,Private      ,227,370,597,4518,1485,6003
00268300,SEMINARY OF THE IMMACULATE CONCEPT      ,NY,11743-0000,Private      ,0,0,0,1,0,1
00268500,CAZENOVIA COLLEGE                       ,NY,13035-1085,Private      ,59,50,109,1769,149,1918
00268700,CUNY-BROOKLYN COLLEGE                   ,NY,11210-2814,Public       ,1153,1885,3038,13896,9237,23133
00268800,CITY COLLEGE-CUNY                       ,NY,10031-9198,Public       ,1343,1772,3115,16491,7521,24012
00268900,CUNY-HUNTER COLLEGE                     ,NY,10021-0000,Public       ,1313,2067,3380,22528,12507,35035
00269000,QUEENS COLLEGE-CUNY                     ,NY,11367-1597,Public       ,1480,1831,3311,13898,7218,21116
00269100,CUNY- BOROUGH OF MANHATTAN CMTY CLG     ,NY,10007-1047,Public       ,3792,3063,6855,17350,11238,28588
00269200,CUNY BRONX COMMUNITY COLLEGE            ,NY,10453-3102,Public       ,1736,1904,3640,8319,7080,15399
00269300,CUNY-JOHN JAY CLG CRIMINAL JUSTICE      ,NY,10019-1093,Public       ,1323,1211,2534,12884,6169,19053
00269400,KINGSBOROUGH COMMUNITY COLLEGE          ,NY,11235-2398,Public       ,3261,2156,5417,9695,5505,15200
00269600,NY CITY COLLEGE OF TECHNOLOGY-CUNY      ,NY,11201-2983,Public       ,2315,1888,4203,12303,6525,18828
00269700,QUEENSBOROUGH COMMUNITY COLLEGE         ,NY,11364-1497,Public       ,1940,1253,3193,8981,4427,13408
00269800,CUNY THE COLLEGE OF STATEN ISLAND       ,NY,10314-6600,Public       ,1391,1021,2412,9164,3870,13034
00269900,CLARKSON UNIVERSITY                     ,NY,13699-5615,Private      ,96,46,142,4313,341,4654
00270000,COLGATE ROCHESTER CROZER DIVINITY S     ,NY,14620-0000,Private      ,0,17,17,1,67,68
00270100,COLGATE UNIVERSITY                      ,NY,13346-1386,Private      ,57,3,60,4299,69,4368
00270300,COLLEGE OF MOUNT SAINT VINCENT          ,NY,10471-1093,Private      ,188,111,299,2095,405,2500
00270400,COLLEGE OF NEW ROCHELLE                 ,NY,10805-2339,Private      ,118,1584,1702,928,4351,5279
00270500,COLLEGE OF SAINT ROSE                   ,NY,12203-1490,Private      ,304,467,771,4283,2097,6380
00270700,COLUMBIA UNIVERSITY                     ,NY,10027-0000,Private      ,146,459,605,5356,3689,9045
00270701,COLUMBIA UNIV ARCHITECTURE              ,NY,10027-0000,Private      ,6,40,46,47,789,836
00270702,COLUMBIA UNIV SCHOOL OF THE ARTS        ,NY,10027-0000,Private      ,5,82,87,93,1401,1494
00270703,COLUMBIA UNIV BUSINESS GRAD             ,NY,10027-0000,Private      ,2,173,175,18,1534,1552
00270704,COLUMBIA UNIV SCHOOL ENGIN-UNDERGRA     ,NY,10027-0000,Private      ,25,6,31,2177,87,2264
00270705,COLUMBIA UNIV SCHOOL GENERAL STUDIE     ,NY,10027-0000,Private      ,35,173,208,442,1169,1611
00270706,COLUMBIA UNIV GRAD SCHL ARTS & SCI      ,NY,10027-0000,Private      ,3,166,169,31,1813,1844
00270707,COLUMBIA UNIV SCH INTL PUB AFFAIRS      ,NY,10027-0000,Private      ,1,81,82,8,1379,1387
00270708,COLUMBIA UNIV JOURNALISM GRAD           ,NY,10027-0000,Private      ,1,14,15,19,679,698
00270710,COLUMBIA UNIV COLUMBIA COLLEGE          ,NY,10027-0000,Private      ,128,46,174,8727,328,9055
00270711,COLUMBIA UNIV SCHOOL OF LAW             ,NY,10027-0000,Private      ,10,102,112,30,4454,4484
00270712,COLUMBIA UNIV SOCIAL WORK               ,NY,10025-0000,Private      ,2,54,56,14,1032,1046
00270713,COLUMBIA UNIV SCHL DENT & ORAL SURG     ,NY,10032-0000,Private      ,0,9,9,4,402,406
00270714,COLUMBIA UNIV INST HUMAN NUTRITION      ,NY,10032-0000,Private      ,0,21,21,2,70,72
00270715,COLUMBIA UNIV NURSING                   ,NY,10032-0000,Private      ,5,49,54,111,848,959
00270716,COLUMBIA UNIV COLL PHYS & SURGEONS      ,NY,10032-0000,Private      ,5,23,28,25,1159,1184
00270717,COLUMBIA UNIV PHYSICAL THERAPY          ,NY,10032-0000,Private      ,1,12,13,7,138,145
00270718,COLUMBIA UNIV OCCUPATIONAL THERAPY      ,NY,10032-0000,Private      ,0,6,6,3,96,99
00270719,COLUMBIA UNIV PUBLIC HEALTH             ,NY,10032-0000,Private      ,1,49,50,6,1035,1041
00270720,COLUMBIA UNIV - ENGINEERING (GRAD)      ,NY,10027-0000,Private      ,6,48,54,62,390,452
00270721,COLUMBIA UNIV-CONT ED & SP PROGMS       ,NY,10027-0000,Private      ,3,145,148,10,367,377
00270800,BARNARD COLLEGE-COLUMBIA UNIV           ,NY,10027-6598,Private      ,64,29,93,3625,150,3775
00270900,CONCORDIA COLLEGE                       ,NY,10708-1998,Private      ,102,75,177,741,272,1013
00271000,COOPER UNION                            ,NY,10003-7120,Private      ,56,27,83,1640,184,1824
00271100,CORNELL UNIVERSITY                      ,NY,14853-2801,Private      ,585,386,971,24859,6167,31026
00271101,WEILL CORNELL MEDICAL COLLEGE AND GRADUA,NY,10021-0000,Private      ,3,44,47,24,820,844
00271200,D'YOUVILLE COLLEGE                      ,NY,14201-1084,Private      ,100,305,405,1567,1570,3137
00271300,DOMINICAN COLLEGE                       ,NY,10962-1299,Private      ,99,221,320,1595,843,2438
00271800,ELMIRA COLLEGE                          ,NY,14901-2099,Private      ,90,164,254,2019,534,2553
00272200,FORDHAM UNIVERSITY                      ,NY,10458-5157,Private      ,556,1408,1964,19092,9451,28543
00272600,GENERAL THEOLOGICAL SEMINARY            ,NY,10011-0000,Private      ,0,15,15,1,106,107
00272800,HAMILTON COLLEGE                        ,NY,13323-1218,Private      ,56,0,56,2716,46,2762
00272900,HARTWICK COLLEGE                        ,NY,13820-4020,Private      ,51,8,59,2492,83,2575
00273100,HOBART & WILLIAM SMITH COLLEGES         ,NY,14456-3397,Private      ,32,4,36,3636,62,3698
00273200,HOFSTRA UNIVERSITY                      ,NY,11549-1010,Private      ,806,947,1753,16189,6204,22393
00273400,HOUGHTON COLLEGE                        ,NY,14744-0128,Private      ,63,55,118,1596,185,1781
00273500,HILBERT COLLEGE                         ,NY,14075-1597,Private      ,116,94,210,932,314,1246
00273700,IONA COLLEGE                            ,NY,10801-1890,Private      ,160,183,343,6759,1134,7893
00273900,ITHACA COLLEGE                          ,NY,14850-7130,Private      ,238,66,304,12172,831,13003
00274000,JEWISH THEOLOGICAL SEMINARY OF AMER     ,NY,10027-4649,Private      ,3,12,15,119,173,292
00274200,THE JUILLIARD SCHOOL                    ,NY,10023-6588,Private      ,23,28,51,1107,563,1670
00274400,KEUKA COLLEGE                           ,NY,14478-0000,Private      ,43,225,268,1282,999,2281
00274800,LEMOYNE COLLEGE                         ,NY,13214-1399,Private      ,229,231,460,4327,944,5271
00274900,NEW YORK COLLEGE OF PODIATRIC MED       ,NY,10035-0000,Private      ,2,38,40,51,387,438
00275100,LONG ISLAND UNIVERSITY                  ,NY,11548-1326,Private      ,1348,3001,4349,11072,9586,20658
00275800,MANHATTAN COLLEGE                       ,NY,10471-4098,Private      ,177,118,295,5213,461,5674
00275900,MANHATTAN SCHOOL OF MUSIC               ,NY,10027-4698,Private      ,14,25,39,644,690,1334
00276000,MANHATTANVILLE COLLEGE                  ,NY,10577-2132,Private      ,74,238,312,2844,946,3790
00276300,MARIA COLLEGE                           ,NY,12208-1798,Private      ,59,190,249,200,725,925
00276500,MARIST COLLEGE                          ,NY,12601-1387,Private      ,396,332,728,9282,1079,10361
00276900,MARYMOUNT MANHATTAN COLLEGE             ,NY,10021-4597,Private      ,133,51,184,3168,305,3473
00277200,MERCY COLLEGE                           ,NY,10522-1189,Private      ,733,2237,2970,3369,6173,9542
00277500,MOLLOY COLLEGE                          ,NY,11570-1100,Private      ,178,386,564,2639,1684,4323
00277700,MEDAILLE COLLEGE                        ,NY,14214-2695,Private      ,225,383,608,1577,1268,2845
00277800,MOUNT SAINT MARY COLLEGE                ,NY,12550-3494,Private      ,188,279,467,2716,1051,3767
00277900,NAZARETH COLLEGE OF ROCHESTER           ,NY,14618-3790,Private      ,191,255,446,3043,1501,4544
00278200,NEW YORK INSTITUTE OF TECHNOLOGY        ,NY,11568-8000,Private      ,637,716,1353,4782,2985,7767
00278202,NY INSTITUTE OF TECHNOLOGY-OSTEOPATHIC M,NY,11568-0000,Private      ,8,75,83,104,1111,1215
00278300,NEW YORK LAW SCHOOL                     ,NY,10013-0000,Private      ,7,261,268,30,3415,3445
00278400,NEW YORK MEDICAL COLLEGE                ,NY,10595-0000,Private      ,0,181,181,13,2161,2174
00278500,NEW YORK UNIVERSITY                     ,NY,10012-1091,Private      ,950,2873,3823,33691,27029,60720
00278800,NIAGARA UNIVERSITY                      ,NY,14109-2010,Private      ,217,167,384,3701,772,4473
00279000,NYACK COLLEGE                           ,NY,10960-3698,Private      ,218,774,992,1370,1836,3206
00279100,PACE UNIVERSITY - NEW YORK              ,NY,10038-1598,Private      ,354,575,929,7865,3091,10956
00279101,PACE UNIVERSITY-PLEASANTVILLE           ,NY,10570-0000,Private      ,194,241,435,3358,1017,4375
00279102,PACE UNIVERSITY - WHITE PLAINS          ,NY,10603-0000,Private      ,11,238,249,298,2160,2458
00279500,PAUL SMITHS CLG OF ARTS & SCIENCES      ,NY,12970-0000,Private      ,111,32,143,1123,138,1261
00279600,POLYTECHNIC INTSTITUTE OF NEW YORK UNIV ,NY,11201-3840,Private      ,115,283,398,2157,861,3018
00279800,PRATT INSTITUTE                         ,NY,11205-3899,Private      ,232,255,487,4545,2671,7216
00280300,RENSSELAER POLYTECHNIC INSTITUTE        ,NY,12180-3590,Private      ,399,118,517,10073,658,10731
00280500,ROBERTS WESLEYAN COLLEGE                ,NY,14624-1997,Private      ,117,311,428,1456,1065,2521
00280600,ROCHESTER INSTITUTE OF TECHNOLOGY       ,NY,14623-5608,Private      ,811,558,1369,13950,2876,16826
00280700,ROCKEFELLER UNIVERSITY                  ,NY,10021-0000,Private      ,2,3,5,7,20,27
00280800,DAEMEN COLLEGE                          ,NY,14226-3592,Private      ,201,272,473,2030,880,2910
00281000,THE SAGE COLLEGES                       ,NY,12180-4199,Private      ,134,367,501,1458,1719,3177
00281200,TROCAIRE COLLEGE                        ,NY,14220-2094,Private      ,118,377,495,502,1178,1680
00281300,SARAH LAWRENCE COLLEGE                  ,NY,10708-5999,Private      ,35,42,77,1969,739,2708
00281400,SKIDMORE COLLEGE                        ,NY,12866-1632,Private      ,47,13,60,3961,118,4079
00281401,SKIDMORE COLL-UNIV WITHOUT WALLS        ,NY,12866-0000,Private      ,0,4,4,24,14,38
00281500,ST BERNARDS SCH THEOLOGY & MINISTRY     ,NY,14618-3822,Private      ,0,9,9,1,41,42
00281600,SIENA COLLEGE                           ,NY,12211-1462,Private      ,232,43,275,5808,230,6038
00281700,ST BONAVENTURE UNIVERSITY               ,NY,14778-2284,Private      ,115,130,245,2483,530,3013
00282000,ST FRANCIS COLLEGE                      ,NY,11201-4398,Private      ,385,174,559,2179,477,2656
00282100,ST JOHN FISHER COLLEGE                  ,NY,14618-3597,Private      ,162,297,459,4343,1694,6037
00282200,CHRIST THE KING SEMINARY                ,NY,14052-0607,Private      ,0,5,5,1,8,9
00282300,ST JOHN'S UNIVERSITY                    ,NY,11439-1343,Private      ,955,863,1818,22977,6520,29497
00282500,ST JOSEPH'S COLLEGE                     ,NY,11205-3688,Private      ,122,223,345,1050,595,1645
00282501,ST JOSEPH'S COLLEGE-SUFFOLK CAMPUS      ,NY,11772-0000,Private      ,486,361,847,3060,1204,4264
00282600,ST JOSEPH'S SEMINARY                    ,NY,10704-0000,Private      ,0,0,0,1,0,1
00282900,ST LAWRENCE UNIVERSITY                  ,NY,13617-1455,Private      ,26,25,51,2846,125,2971
00283200,ST THOMAS AQUINAS COLLEGE               ,NY,10976-1050,Private      ,121,89,210,1769,344,2113
00283300,ST VLADIMIR ORTHODOX THEOL SEM          ,NY,10707-0000,Private      ,0,5,5,0,57,57
00283400,EXCELSIOR COLLEGE                       ,NY,12203-5159,Private      ,56,1809,1865,160,4721,4881
00283500,SUNY AT ALBANY                          ,NY,12222-0001,Public       ,1274,924,2198,20491,5219,25710
00283600,BINGHAMTON UNIVERSITY (SUNY)            ,NY,13902-6000,Public       ,859,472,1331,23477,2809,26286
00283700,SUNY AT BUFFALO                         ,NY,14260-0001,Public       ,1427,1472,2899,22086,9796,31882
00283800,SUNY AT STONY BROOK                     ,NY,11794-0001,Public       ,1542,1333,2875,23582,7197,30779
00283900,SUNY-DOWNSTATE MEDICAL CENTER           ,NY,11203-2098,Public       ,17,195,212,127,1896,2023
00284000,SUNY UPSTATE MEDICAL UNIVERSITY         ,NY,13210-2375,Public       ,18,92,110,177,1246,1423
00284100,SUNY BROCKPORT - FIN AID OFF            ,NY,14420-2914,Public       ,813,715,1528,8854,2761,11615
00284200,BUFFALO STATE COLLEGE - SUNY            ,NY,14222-1095,Public       ,1412,1394,2806,11407,4959,16366
00284300,SUNY COLLEGE-CORTLAND                   ,NY,13045-0900,Public       ,466,273,739,11033,1686,12719
00284400,SUNY AT FREDONIA                        ,NY,14063-1145,Public       ,487,199,686,7292,993,8285
00284500,SUNY GENESEO                            ,NY,14454-1401,Public       ,378,83,461,9536,509,10045
00284600,SUNY COLLEGE-NEW PALTZ                  ,NY,12561-2499,Public       ,471,350,821,11672,2165,13837
00284700,SUNY COLLEGE-ONEONTA                    ,NY,13820-4015,Public       ,650,140,790,10274,751,11025
00284800,SUNY OSWEGO                             ,NY,13126-3599,Public       ,718,385,1103,10063,2140,12203
00284900,SUNY COLLEGE AT PLATTSBURGH             ,NY,12901-2681,Public       ,481,295,776,6808,1349,8157
00285000,SUNY COLLEGE-POTSDAM                    ,NY,13676-2294,Public       ,370,204,574,4759,1002,5761
00285100,SUNY COLLEGE OF ENVIRONMENT SCIENCE AND ,NY,13210-2778,Public       ,80,70,150,1995,516,2511
00285300,SUNY MARITIME COLLEGE                   ,NY,10465-4198,Public       ,179,76,255,1395,295,1690
00285400,SUNY COLLEGE OF TECHNOLOGY-ALFRED       ,NY,14802-9951,Public       ,411,205,616,3736,838,4574
00285500,SUNY CANTON COLG OF TECHNOLOGY          ,NY,13617-1098,Public       ,277,355,632,2764,1303,4067
00285600,SUNY AG & TECH COLLEGE-COBLESKILL       ,NY,12043-9986,Public       ,429,154,583,3017,482,3499
00285700,SUNY DELHI                              ,NY,13753-1190,Public       ,305,175,480,3381,782,4163
00285800,SUNY FARMINGDALE                        ,NY,11735-1021,Public       ,758,568,1326,5437,1822,7259
00285900,SUNY COLLEGE OF AG & TECH AT MORRISVILLE,NY,13408-0901,Public       ,444,317,761,3519,1082,4601
00286000,ADIRONDACK COMMUNITY COLLEGE            ,NY,12804-2004,Public       ,538,457,995,1856,1340,3196
00286100,CAYUGA COMMUNITY COLLEGE                ,NY,13021-3099,Public       ,552,697,1249,1718,1857,3575
00286200,BROOME COMMUNITY COLLEGE                ,NY,13902-0000,Public       ,841,824,1665,3280,2383,5663
00286300,CORNING COMMUNITY COLLEGE               ,NY,14830-3297,Public       ,637,819,1456,1809,2067,3876
00286400,DUTCHESS COMMUNITY COLLEGE              ,NY,12601-1595,Public       ,1039,838,1877,2984,1969,4953
00286600,FASHION INSTITUTE OF TECHNOLOGY         ,NY,10001-5992,Public       ,489,556,1045,7238,2986,10224
00286700,SUNY FULTON MONTGOMERY COMM CLG         ,NY,12095-3790,Public       ,426,361,787,1399,977,2376
00286800,HUDSON VALLEY COMMUNITY COLLEGE         ,NY,12180-6096,Public       ,1449,1369,2818,6521,4002,10523
00286900,JAMESTOWN COMMUNITY COLLEGE             ,NY,14702-0020,Public       ,543,595,1138,2461,1830,4291
00287000,JEFFERSON COMMUNITY COLLEGE             ,NY,13601-1897,Public       ,424,666,1090,1363,1560,2923
00287100,"SUNY, MOHAWK VALLEY COMMUNITY CLG       ",NY,13501-5394,Public       ,949,907,1856,3936,2674,6610
00287200,MONROE COMMUNITY COLLEGE                ,NY,14623-5780,Public       ,2796,3074,5870,9498,7778,17276
00287300,NASSAU COMMUNITY COLLEGE                ,NY,11530-6793,Public       ,3472,2032,5504,10111,4934,15045
00287400,NIAGARA COUNTY COMMUNITY COLLEGE        ,NY,14132-9460,Public       ,804,848,1652,3937,2995,6932
00287500,ONONDAGA COMMUNITY COLLEGE              ,NY,13215-4585,Public       ,1342,1238,2580,5923,3655,9578
00287600,ORANGE COUNTY COMMUNITY COLLEGE         ,NY,10940-6441,Public       ,809,668,1477,2645,1821,4466
00287700,ROCKLAND COMMUNITY COLLEGE              ,NY,10901-3611,Public       ,939,713,1652,2196,1659,3855
00287800,SUFFOLK COMMUNITY COLLEGE               ,NY,11784-2899,Public       ,1831,1025,2856,6535,2895,9430
00287801,SUFFOLK COMMUNITY CLG-W. CAMPUS         ,NY,11717-0000,Public       ,993,774,1767,3070,2122,5192
00287803,SUFFOLK COMMUNITY CLG-EASTRN CAMPUS     ,NY,11901-0000,Public       ,357,251,608,994,675,1669
00287900,SULLIVAN COUNTY COMMUNITY COLLEGE       ,NY,12759-5151,Public       ,321,261,582,1466,719,2185
00288000,ULSTER COUNTY COMMUNITY COLLEGE         ,NY,12484-0557,Public       ,394,324,718,1230,829,2059
00288100,SUNY WESTCHESTER COMMUNITY COLLEGE      ,NY,10595-1698,Public       ,1569,1262,2831,4707,3615,8322
00288200,SYRACUSE UNIVERSITY                     ,NY,13244-2130,Private      ,439,561,1000,20072,6016,26088
00288300,UTICA COLLEGE OF SYRACUSE UNIV          ,NY,13502-4892,Private      ,136,299,435,3349,1496,4845
00288500,ALBANY COLLEGE OF PHARMACY AND HEALTH SC,NY,12208-3492,Private      ,26,27,53,1499,653,2152
00288600,ALBANY LAW SCHOOL                       ,NY,12208-0000,Private      ,0,56,56,25,1583,1608
00288700,ALBANY MEDICAL COLLEGE                  ,NY,12208-0000,Private      ,4,68,72,39,1080,1119
00288900,UNION COLLEGE                           ,NY,12308-2311,Private      ,53,12,65,3240,92,3332
00289000,UNION THEOLOGICAL SEMINARY              ,NY,10027-0000,Private      ,0,15,15,0,300,300
00289200,UNITED STATES MERCHANT MARINE ACADEMY   ,NY,11024-1699,Public       ,11,4,15,414,25,439
00289400,UNIVERSITY OF ROCHESTER                 ,NY,14627-9000,Private      ,114,326,440,7481,1745,9226
00289401,EASTMAN SCH OF MUSIC/UNIV ROCHESTER     ,NY,14604-0000,Private      ,20,39,59,712,373,1085
00289402,UNIV OF ROCHESTER SCHL OF MEDICINE      ,NY,14642-0000,Private      ,1,48,49,40,739,779
00289500,VASSAR COLLEGE                          ,NY,12604-0008,Private      ,64,14,78,4934,107,5041
00289600,VILLA MARIA COLLEGE-BUFFALO             ,NY,14225-3999,Private      ,55,71,126,456,221,677
00289900,WAGNER COLLEGE                          ,NY,10301-4495,Private      ,148,101,249,2709,381,3090
00290000,WEBB INSTITUTE                          ,NY,11542-1398,Private      ,8,1,9,54,7,61
00290100,WELLS COLLEGE                           ,NY,13026-0500,Private      ,31,16,47,1243,78,1321
00290300,YESHIVA UNIVERSITY                      ,NY,10033-3201,Private      ,172,261,433,2022,3370,5392
00290302,YESHIVA UNIVERSITY - BRONX CAMPUS       ,NY,10461-1975,Private      ,5,78,83,14,1179,1193
00397400,MESIVTHA TIFERETH JERUSALEM OF AMER     ,NY,10002-6382,Private      ,11,0,11,14,0,14
00397600,RABBINICAL ACAD MESIVTA RABBI CHAIM     ,NY,11230-4715,Private      ,0,0,0,3,0,3
00397800,RABBINICAL SEMINARY OF AMERICA          ,NY,11375-0000,Private      ,6,13,19,8,15,23
00397900,COLUMBIA UNIV TEACHERS COLLEGE          ,NY,10027-0000,Private      ,2,496,498,26,4243,4269
00405400,HEBREW UNION COL-JEWISH INST OF REL     ,NY,10012-0000,Private      ,0,3,3,0,93,93
00455301,ITT TECHNICAL INSTITUTE                 ,NY,12205-0000,Proprietary  ,46,206,252,141,392,533
00475900,"CUNY, YORK COLLEGE                      ",NY,11451-0001,Public       ,834,921,1755,7267,3949,11216
00476500,CUNY GRADUATE SCH & UNIV CTR            ,NY,10016-4309,Public       ,13,599,612,69,2606,2675
00477600,CENTRAL YESHIVA TOMCHEI TMIMIM LUBA     ,NY,11230-2798,Private      ,7,2,9,21,3,24
00478800,HERKIMER COUNTY COMMUNITY COLLEGE       ,NY,13350-1598,Public       ,548,418,966,2525,1142,3667
00479800,MIRRER YESHIVA CENTRAL INST             ,NY,11223-2010,Private      ,53,44,97,54,46,100
00479900,MONROE COLLEGE                          ,NY,10468-4305,Proprietary  ,1062,2208,3270,3489,5723,9212
00481100,EVEREST INSTITUTE                       ,NY,14621-3007,Proprietary  ,129,462,591,330,1667,1997
00506401,ST JAMES MERCY HOSP SCH OF RAD          ,NY,14843-2197,Private      ,1,2,3,11,22,33
00506600,FAXTON ST. LUKE'S SCHOOL OF RADIOGRAPHY ,NY,13502-4856,Private      ,2,3,5,20,17,37
00520800,THE COLLEGE OF WESTCHESTER              ,NY,10602-0000,Proprietary  ,247,289,536,855,669,1524
00587700,ROBERT J HOCHSTIM SCHOOL OF RADIOG      ,NY,11572-1151,Private      ,0,1,1,1,6,7
00643501,ARNOT OGDEN MEDICAL CENTER              ,NY,14905-1676,Private      ,4,13,17,31,49,80
00643800,PHILLIPS BETH ISRAEL SCH OF NURSING     ,NY,10001-6354,Private      ,28,67,95,93,288,381
00644300,COCHRAN SCH NSG-ST JOHN RVSDE HOSP      ,NY,10701-1399,Private      ,6,89,95,50,358,408
00644500,CROUSE HOSP SCH OF NURSING              ,NY,13210-1690,Private      ,23,66,89,143,235,378
00644800,ELLIS HOSPITAL SCHOOL OF NURSING        ,NY,12308-0000,Private      ,9,34,43,36,129,165
00646101,ST ELIZABETH COLLEGE OF NURSING         ,NY,13501-2998,Private      ,10,10,20,106,196,302
00646102,ST ELIZABETH SCH OF RADIOGRAPHY         ,NY,13501-0000,Private      ,1,6,7,16,20,36
00646700,SAINT JOSEPH'S COLLEGE OF NURSING       ,NY,13203-1806,Private      ,11,27,38,171,243,414
00678200,GENESEE COMMUNITY COLLEGE               ,NY,14020-9704,Public       ,708,854,1562,2543,2182,4725
00678500,SCHENECTADY COUNTY COMMUNITY CLG        ,NY,12305-2294,Public       ,651,661,1312,1906,1708,3614
00678700,CLINTON COMMUNITY COLLEGE               ,NY,12901-5690,Public       ,234,226,460,1204,697,1901
00678800,TOMPKINS CORTLAND COMMUNITY COLLEGE     ,NY,13053-8504,Public       ,471,487,958,2460,1422,3882
00678900,COLUMBIA-GREENE COMMUNITY COLLEGE       ,NY,12534-9543,Public       ,256,200,456,961,712,1673
00679100,SUNY AT PURCHASE                        ,NY,10577-1400,Public       ,403,181,584,6597,969,7566
00702200,CUNY-LEHMAN COLLEGE                     ,NY,10468-1589,Public       ,984,1916,2900,10612,7832,18444
00702600,"MT SINAI SCH OF MEDICINE, NY UNIV       ",NY,10029-0000,Private      ,1,54,55,14,1062,1076
00710900,SUNY COLLEGE-OLD WESTBURY               ,NY,11568-0210,Public       ,462,387,849,5001,1592,6593
00711100,NORTH COUNTRY COMMUNITY COLLEGE         ,NY,12983-2046,Public       ,190,230,420,673,625,1298
00726400,MESIFTA TORAH VODAATH RABBINCAL SEM     ,NY,11218-5209,Private      ,11,19,30,12,19,31
00727300,CUNY-BERNARD BARUCH COLLEGE             ,NY,10010-5518,Public       ,930,1444,2374,14793,6858,21651
00730400,CULINARY INSTITUTE OF AMERICA           ,NY,12538-1499,Private      ,337,300,637,3071,1359,4430
00737200,AUSTIN'S SCHOOL OF SPA TECHNOLOGY       ,NY,12206-1513,Proprietary  ,65,130,195,134,293,427
00737500,ISLAND DRAFTING & TECHNICAL INST        ,NY,11701-2704,Proprietary  ,18,31,49,73,84,157
00738700,LONG ISLAND BEAUTY SCHOOL               ,NY,11788-4346,Proprietary  ,34,68,102,44,88,132
00738800,LONG ISLAND BEAUTY SCHOOL               ,NY,11550-3704,Proprietary  ,15,43,58,33,94,127
00739100,BEAUTY SCHOOL OF MIDDLETOWN             ,NY,10940-6574,Proprietary  ,11,30,41,23,49,72
00739400,BERKELEY COLLEGE                        ,NY,10017-0000,Proprietary  ,573,827,1400,2436,2479,4915
00739402,BERKELEY COLLEGE-WESTCHESTER CAMPUS     ,NY,10601-1533,Proprietary  ,136,104,240,776,350,1126
00739800,KATHARINE GIBBS SCHOOL                  ,NY,10018-2602,Proprietary  ,17,27,44,104,199,303
00740100,MANDL SCHOOL                            ,NY,10019-5516,Proprietary  ,67,276,343,127,567,694
00740500,WOOD TOBE-COBURN SCHOOL                 ,NY,10016-0102,Proprietary  ,105,37,142,589,132,721
00746500,AMERICAN ACADEMY OF DRAMATIC ARTS       ,NY,10016-7089,Private      ,55,42,97,378,149,527
00746600,LIM COLLEGE                             ,NY,10022-5268,Proprietary  ,162,44,206,1642,192,1834
00746800,SCHOOL OF VISUAL ARTS                   ,NY,10010-3994,Proprietary  ,199,176,375,3754,1462,5216
00750602,LINCOLN TECHNICAL INSTITUTE             ,NY,11357-6092,Proprietary  ,184,114,298,461,267,728
00751800,APEX TECHNICAL SCHOOL                   ,NY,10011-2008,Proprietary  ,304,680,984,617,1501,2118
00752200,CONTINENTAL SCH OF BEAUTY CULTURE       ,NY,14623-3231,Proprietary  ,119,305,424,147,394,541
00753200,FINGER LAKES COMMUNITY COLLEGE          ,NY,14424-8395,Public       ,682,711,1393,3289,2041,5330
00757200,AMERICAN MUSICAL AND DRAMATIC ACAD      ,NY,10023-2106,Private      ,171,59,230,1621,275,1896
00757300,EMPIRE BEAUTY SCHOOL                    ,NY,11103-4028,Proprietary  ,27,62,89,73,173,246
00780400,CAREER ACADEMY OF NEW YORK              ,NY,10011-7307,Proprietary  ,53,220,273,139,534,673
00818900,CONTINENTAL SCH OF BEAUTY CULTURE       ,NY,14223-0000,Proprietary  ,3,10,13,6,15,21
00818902,CONTINENTAL SCHOOL OF BEAUTY CULTURE  - ,NY,14224-3402,Proprietary  ,0,0,0,3,2,5
