OPE ID,School,State,Zip Code,School Type,20092010Qtr6_Dependent Students,20092010Qtr6_Independent Students,Quarterly Total,YTD_20092010Qtr6_Dependent Students,YTD_20092010Qtr6_Independent Students,Award Year To Date Total
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,91,934,1025,7650,26538,34188
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,24,19,43,4691,1208,5899
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,130,196,326,17444,9168,26612
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,62,249,311,7776,10410,18186
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,24,75,99,4002,3782,7784
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,64,203,267,7311,9185,16496
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,85,260,345,2550,4625,7175
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,10,55,65,464,1159,1623
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,79,149,228,2717,3421,6138
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,31,107,138,458,1931,2389
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,127,173,300,3922,4313,8235
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,13,46,59,340,912,1252
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,107,151,258,2161,2951,5112
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,17,13,30,259,310,569
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,81,112,193,1189,2074,3263
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,63,192,255,1329,2785,4114
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,12,37,49,497,828,1325
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,4,13,17,208,406,614
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,3,27,30,378,621,999
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,34,144,178,857,2329,3186
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,17,32,49,383,710,1093
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,89,189,278,3228,5038,8266
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,57,156,213,3010,4424,7434
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,36,88,124,965,1608,2573
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,9,63,72,136,1125,1261
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,54,10,64,651,456,1107
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,32,58,90,903,1929,2832
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,9,45,54,340,1442,1782
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,0,35,35,26,858,884
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,0,1,1,21,82,103
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,2,1,3,113,204,317
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,9,10,19,11,17,28
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,0,1,1,35,171,206
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,78,133,211,643,1614,2257
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,1,5,6,43,152,195
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,2,0,2,22,61,83
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,1,31,32,39,994,1033
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,30,190,220,683,2891,3574
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,207,2351,2558,2697,26043,28740
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,26,128,154,318,1886,2204
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,29,123,152,155,863,1018
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,43,151,194,425,1634,2059
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,0,3,3,37,99,136
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,12,53,65,76,410,486
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,1,17,18,44,243,287
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,1,3,4,88,259,347
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,0,0,0,11,67,78
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,0,0,0,7,59,66
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,1,1,2,58,292,350
04116500,MIMI'S BEAUTY ACADEMY OF COSMETOLOGY    ,AL,35810-3453,Proprietary  ,0,0,0,7,39,46
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,12,234,246,215,6352,6567
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,3,11,14,79,149,228
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,32,70,102,3361,4477,7838
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,131,375,506,5731,10238,15969
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,1,8,9,1243,1340,2583
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,21,203,224,6618,6555,13173
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,164,420,584,8892,11478,20370
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,57,214,271,908,3993,4901
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,1,1,2,64,66
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,1,2,3,418,341,759
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,5,19,24,5101,2298,7399
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,13,20,33,1133,805,1938
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,84,104,188,3900,5314,9214
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,8,74,82,3624,2695,6319
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,4,11,15,1634,1737,3371
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,1,1,2,2891,466,3357
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,1,1,2,1631,1367,2998
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,6,51,57,3085,1671,4756
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,0,4,4,668,280,948
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,51,115,166,32342,16925,49267
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,22,82,104,9725,10632,20357
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,50,120,170,38560,18959,57519
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,23,72,95,22011,17204,39215
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,27,132,159,10270,11452,21722
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,53,108,161,14266,12586,26852
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,101,20,121,27631,3957,31588
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,128,61,189,21637,8490,30127
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,23,31,54,14227,5968,20195
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,25,41,66,17957,10473,28430
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,7,11,18,9377,4067,13444
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,41,86,127,22256,16901,39157
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,72,111,183,38785,17009,55794
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,35,84,119,27681,18069,45750
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,56,130,186,27873,18225,46098
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,21,87,108,22540,15145,37685
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,7,20,27,8570,3281,11851
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,11,30,41,6942,5288,12230
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,126,200,326,11782,10297,22079
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,58,171,229,4574,6680,11254
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,88,147,235,9764,12095,21859
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,27,259,286,7106,10091,17197
00116415,CHAPMAN UNIVERSITY - IRVINE CAMPUS      ,CA,92618-3801,Private      ,0,0,0,0,1,1
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,0,5,5,92,2106,2198
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,0,0,0,60,60
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,140,191,331,6553,5810,12363
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,1,28,29,13,1978,1991
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,1,1,2,3130,129,3259
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,0,0,0,1824,28,1852
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,0,0,0,2879,145,3024
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,0,0,0,4338,130,4468
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,0,1,1,1588,78,1666
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,4,40,44,1144,1406,2550
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,2,3,5,124,74,198
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,12,51,63,845,2175,3020
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,1,3,4,24,125,149
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,2,18,20,1030,1015,2045
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,61,103,164,2003,2451,4454
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,31,68,99,3883,4462,8345
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,1,7,8,704,783,1487
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,19,65,84,2632,4733,7365
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,126,197,323,5768,7634,13402
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,12,41,53,1010,1382,2392
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,1,5,6,45,150,195
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,38,142,180,2011,3721,5732
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,71,144,215,4122,4662,8784
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,31,82,113,3585,3604,7189
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,55,143,198,5934,6668,12602
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,0,13,13,2141,1378,3519
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,138,300,438,9740,9731,19471
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,59,167,226,1712,4215,5927
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,40,96,136,2004,3142,5146
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,0,15,15,12,2282,2294
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,122,184,306,8699,6795,15494
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,53,77,130,1533,1990,3523
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,121,213,334,6665,7362,14027
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,0,0,1,57,58
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,0,64,64,88,4007,4095
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,34,86,120,5555,5878,11433
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,1,1,0,345,345
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,114,241,355,6182,8149,14331
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,25,43,68,2848,2895,5743
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,1,19,20,233,1193,1426
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,66,111,177,4432,4006,8438
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,9,8,17,1848,809,2657
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,7,153,160,2502,6746,9248
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,7,28,35,414,805,1219
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,5,29,34,762,5032,5794
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,150,488,638,11798,15337,27135
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,1,9,10,1085,380,1465
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,46,184,230,5638,10095,15733
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,40,72,112,3032,4163,7195
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,77,136,213,7897,7255,15152
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,55,219,274,3931,8647,12578
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,54,101,155,5847,7397,13244
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,3,24,27,28,695,723
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,0,0,0,8,478,486
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,181,619,800,9815,19146,28961
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,313,821,1134,10030,14866,24896
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,6,4,10,1000,169,1169
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,108,181,289,5369,5788,11157
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,0,4,4,1513,1610,3123
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,27,113,140,2603,4345,6948
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,103,273,376,8494,10952,19446
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,37,85,122,2021,2303,4324
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,4,30,34,2067,1959,4026
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,115,178,293,13513,11291,24804
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,75,271,346,6555,11160,17715
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,26,59,85,1905,2499,4404
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,1,2,3,4815,231,5046
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,63,115,178,9844,7798,17642
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,3,6,9,1461,686,2147
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,2,21,23,611,764,1375
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,10,72,82,1489,2548,4037
00125302,FRESNO PACIFIC UNIVERSITY - VISALIA CENT,CA,93277-8341,Private      ,0,0,0,28,160,188
00125303,FRESNO PACIFIC UNIVERSITY - BAKERSFIELD ,CA,93301-4533,Private      ,0,0,0,42,164,206
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,1,1,0,99,99
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,0,6,6,13,548,561
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,0,0,0,178,178
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,7,7,14,1418,494,1912
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,2,4,6,243,575,818
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,72,151,223,6536,7016,13552
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,115,186,301,13823,10017,23840
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,6,61,67,3605,1552,5157
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,73,253,326,3379,7329,10708
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,36,179,215,1505,4063,5568
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,38,71,109,1859,2779,4638
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,42,105,147,7659,6874,14533
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,297,668,965,19026,23473,42499
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,88,340,428,5852,11373,17225
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,177,556,733,6303,12327,18630
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,113,308,421,6930,8917,15847
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,1,1,2,324,373,697
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,1,1,1,106,107
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,118,205,323,8695,11834,20529
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,0,11,11,549,432,981
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,39,146,185,3238,5506,8744
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,70,177,247,5432,6140,11572
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,108,191,299,5715,4844,10559
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,118,192,310,12725,9155,21880
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,33,106,139,4866,6965,11831
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,0,0,4,188,192
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,30,104,134,3676,5821,9497
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,65,156,221,6205,8161,14366
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,0,6,6,1094,887,1981
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,41,114,155,3032,5726,8758
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,10,50,60,1795,977,2772
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,53,117,170,8059,6873,14932
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,0,6,6,19,2716,2735
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,0,1,3,42,45
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,0,2,2
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,0,31,31,3739,1551,5290
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,16,27,43,20814,3808,24622
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,0,3,3,135,692,827
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,0,5,5,66,1142,1208
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,3,2,5,48,2276,2324
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,135,419,554,13780,17296,31076
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,81,134,215,5457,5555,11012
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,30,54,84,947,1328,2275
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,265,128,393,47066,19548,66614
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,55,45,100,44566,13795,58361
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,276,120,396,46819,12668,59487
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,68,156,224,57338,26344,83682
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,0,2,2,174,915,1089
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,0,0,0,23,127,150
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,26,43,69,29343,7077,36420
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,41,55,96,42737,8981,51718
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,2,21,23,613,3437,4050
