OPE ID,School,State,Zip Code,School Type,20062007Qtr2_Dependent Students,20062007Qtr2_Independent Students,Quarterly Total,YTD_20062007Qtr2_Dependent Students,YTD_20062007Qtr2_Independent Students,Award Year To Date Total
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,736,636,1372,1278,1091,2369
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,378,190,568,1306,364,1670
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,399,115,514,939,228,1167
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,158,39,197,300,68,368
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,1768,4457,6225,3368,7618,10986
00104754,TROY UNIVERSITY - DOTHAN                ,AL,36303-1575,Public       ,205,599,804,329,1037,1366
00104755,TROY UNIVERSITY - MONTGOMERY            ,AL,36103-4419,Public       ,304,1542,1846,552,2692,3244
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,1096,287,1383,3791,734,4525
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,3943,2213,6156,9906,4425,14331
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,2472,3013,5485,5943,5713,11656
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,1129,983,2112,2599,1816,4415
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,2189,2906,5095,3840,4945,8785
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,457,669,1126,717,1078,1795
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,99,262,361,144,414,558
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,613,608,1221,921,945,1866
00446200,GADSDEN BUSINESS COLLEGE                ,AL,35906-3658,Proprietary  ,7,25,32,8,28,36
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,105,296,401,150,452,602
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,847,770,1617,1474,1230,2704
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,43,86,129,66,124,190
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,485,589,1074,900,1009,1909
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,53,57,110,116,114,230
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,277,327,604,455,525,980
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,276,536,812,480,842,1322
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,105,121,226,190,198,388
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,54,106,160,102,181,283
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,95,115,210,168,205,373
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,157,405,562,225,560,785
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,57,105,162,81,178,259
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,738,1119,1857,1174,1766,2940
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,934,1090,2024,1767,1929,3696
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,192,227,419,311,349,660
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,67,205,272,104,331,435
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,261,157,418,362,212,574
01123700,SOUTHERN COMMUNITY COLLEGE              ,AL,36083-1803,Private      ,8,47,55,17,59,76
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,226,430,656,356,684,1040
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,54,195,249,78,317,395
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,8,200,208,13,342,355
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,6,27,33,8,40,48
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,38,63,101,68,90,158
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,16,28,44,21,38,59
02323800,GAITHER AND COMPANY BEAUTY COLLEGE      ,AL,35768-0000,Proprietary  ,0,1,1,1,2,3
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,112,313,425,128,441,569
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,12,27,39,19,43,62
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,11,338,349,17,508,525
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,180,592,772,229,993,1222
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,298,2173,2471,396,3074,3470
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,43,100,143,69,198,267
03010605,VA COLG TECHNICAL AT PELHAM             ,AL,35124-0000,Proprietary  ,9,7,16,21,14,35
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,3,8,11,14,16,30
03100503,VIRGINIA COLLEGE AT PENSACOLA - VIRGINIA,AL,35242-5340,Proprietary  ,35,117,152,35,117,152
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,26,136,162,31,170,201
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,5,43,48,9,58,67
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,11,39,50,12,48,60
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,517,867,1384,1737,1745,3482
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,453,965,1418,1938,2548,4486
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,140,250,390,964,1130,2094
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,483,1099,1582,5170,2834,8004
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,899,1403,2302,4715,4068,8783
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,135,568,703,228,870,1098
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,1,7,8,3,37,40
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,53,91,144,403,299,702
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,470,574,1044,4124,1610,5734
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,558,389,947,1551,868,2419
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,314,675,989,1571,1798,3369
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,359,554,913,2276,1479,3755
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,204,236,440,1226,1127,2353
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,74,41,115,2084,280,2364
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,85,67,152,1182,1303,2485
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,325,335,660,2151,783,2934
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,65,44,109,480,162,642
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1893,2533,4426,22646,10267,32913
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,609,1447,2056,5087,5573,10660
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,2090,2691,4781,29794,12656,42450
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,1078,2568,3646,14446,11070,25516
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,575,1836,2411,7408,6239,13647
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,969,2097,3066,9762,7681,17443
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,1091,531,1622,17814,2751,20565
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,1010,987,1997,15446,4964,20410
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,1158,1224,2382,9986,4364,14350
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,1280,1807,3087,14316,7445,21761
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,587,733,1320,5550,3179,8729
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,1508,2536,4044,15493,10453,25946
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,2945,3359,6304,28967,11034,40001
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1695,2625,4320,19890,11092,30982
00115301,CALIF STATE UNIV CHANNEL ISLANDS        ,CA,93012-0000,Public       ,147,250,397,1668,695,2363
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,1691,2919,4610,19731,12922,32653
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,1590,2476,4066,16079,9126,25205
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,472,596,1068,6085,2279,8364
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,390,781,1171,4843,3263,8106
00115800,UNITED STATES INTERNATIONAL UNIV        ,CA,92131-1799,Private      ,8,193,201,71,856,927
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,1153,1458,2611,5199,3415,8614
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,543,952,1495,2192,2248,4440
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,804,1473,2277,3555,3715,7270
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,412,1699,2111,4819,4647,9466
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,11,210,221,103,1360,1463
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,12,12,0,66,66
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,638,748,1386,2960,1811,4771
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,1,317,318,21,1150,1171
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,65,11,76,2150,49,2199
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,37,6,43,1367,18,1385
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,36,17,53,1846,105,1951
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,392,12,404,3003,52,3055
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,150,18,168,1179,58,1237
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,264,561,825,1500,1363,2863
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,20,20,40,95,63,158
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,75,239,314,395,765,1160
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,0,24,24,5,38,43
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,112,211,323,777,523,1300
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,219,335,554,1119,831,1950
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,489,763,1252,1576,1429,3005
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,67,179,246,415,478,893
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,397,757,1154,1420,1864,3284
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,707,1262,1969,3130,2913,6043
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,138,178,316,550,441,991
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,4,5,9,17,18,35
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,292,628,920,938,1312,2250
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,475,644,1119,2037,1546,3583
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,474,665,1139,1908,1483,3391
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,459,814,1273,2419,1982,4401
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,143,285,428,1748,859,2607
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,950,1171,2121,4526,3225,7751
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,103,310,413,416,775,1191
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,217,424,641,906,1124,2030
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,1,413,414,7,1787,1794
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,761,861,1622,3749,2146,5895
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,133,263,396,594,588,1182
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,834,1029,1863,3649,2724,6373
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,11,11,0,24,24
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,14,610,624,60,2499,2559
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,553,756,1309,3250,2153,5403
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,44,44,0,294,294
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,659,987,1646,3006,2573,5579
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,231,401,632,1128,851,1979
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,42,234,276,156,554,710
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,584,735,1319,1964,1165,3129
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,234,157,391,1439,463,1902
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,194,1210,1404,2299,3659,5958
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,75,131,206,236,281,517
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,138,978,1116,631,3557,4188
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,1450,2435,3885,5811,5362,11173
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,132,93,225,1008,254,1262
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,628,1461,2089,2704,4466,7170
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,244,522,766,1166,1525,2691
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,551,716,1267,3288,2299,5587
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,344,864,1208,1632,2653,4285
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,524,891,1415,2678,2686,5364
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,2,277,279,11,474,485
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,1,251,252,7,477,484
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,950,2349,3299,4380,5944,10324
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,910,1854,2764,4914,4811,9725
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,151,35,186,665,93,758
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,500,837,1337,2731,2193,4924
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,82,159,241,1072,914,1986
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,303,567,870,1176,1273,2449
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,714,1165,1879,4406,3736,8142
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,172,347,519,677,799,1476
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,108,256,364,1776,1319,3095
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,1217,1382,2599,5960,3573,9533
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,570,1213,1783,1846,2629,4475
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,149,339,488,713,853,1566
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,83,23,106,3221,163,3384
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,835,838,1673,5133,2334,7467
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,176,103,279,1098,414,1512
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,81,162,243,408,381,789
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,128,366,494,1359,1136,2495
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,18,18,1,82,83
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,12,402,414,21,860,881
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,29,29,1,162,163
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,224,85,309,924,261,1185
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,37,101,138,82,153,235
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,621,1140,1761,2842,2449,5291
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,1466,1366,2832,7212,3570,10782
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,273,227,500,3006,558,3564
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,401,1132,1533,1702,2720,4422
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,155,725,880,735,1592,2327
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,230,411,641,962,948,1910
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,691,927,1618,3465,2146,5611
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,1757,2583,4340,7368,6686,14054
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,490,1269,1759,2088,3352,5440
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,606,1503,2109,2728,3870,6598
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,764,1160,1924,3779,3139,6918
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,35,46,81,246,271,517
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,45,45,0,82,82
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,822,1644,2466,4391,4160,8551
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,70,113,183,385,261,646
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,468,1031,1499,1610,2013,3623
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,380,605,985,2444,1827,4271
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,646,486,1132,2668,1313,3981
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,1204,1077,2281,6549,3033,9582
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,374,822,1196,2514,2482,4996
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,1,51,52,3,175,178
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,374,829,1203,1923,1967,3890
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,526,960,1486,2533,2712,5245
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,158,104,262,1030,429,1459
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,218,635,853,1225,1824,3049
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,199,147,346,1723,520,2243
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,789,951,1740,3968,2702,6670
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,2,325,327,13,2102,2115
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,0,5,5,1,15,16
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,3,0,3
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,231,366,597,3319,1004,4323
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,1397,453,1850,12442,2375,14817
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,8,170,178,42,485,527
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,3,262,265,22,858,880
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,0,272,272,15,1665,1680
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,1621,2366,3987,8353,6291,14644
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,763,1043,1806,3227,2461,5688
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,98,139,237,372,319,691
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,1163,1691,2854,35344,14919,50263
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,1363,1257,2620,30790,9774,40564
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,870,950,1820,32404,6560,38964
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1466,2580,4046,42179,16906,59085
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,11,105,116,115,713,828
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,1,30,31,14,154,168
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,825,832,1657,19966,3896,23862
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,857,886,1743,31908,6143,38051
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,37,399,436,377,2801,3178
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,832,554,1386,29039,5044,34083
