OPE ID,School,State,Zip Code,School Type,20132014Qtr3_Dependent Students,20132014Qtr3_Independent Students,Quarterly Total,YTD_20132014Qtr3_Dependent Students,YTD_20132014Qtr3_Independent Students,Award Year To Date Total
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,289,193,482,1816,684,2500
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,249,169,418,1061,526,1587
00104700,TROY UNIVERSITY                         ,AL,36082-0001,Public       ,1592,6222,7814,9029,19929,28958
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,391,241,632,5254,1486,6740
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,2531,2294,4825,27458,11176,38634
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,1584,2878,4462,11902,12681,24583
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,841,1145,1986,5111,4408,9519
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,1534,2309,3843,10492,9993,20485
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,799,1363,2162,2226,3505,5731
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,300,506,806,789,1379,2168
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,708,977,1685,3281,3438,6719
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,255,708,963,658,1983,2641
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,947,1111,2058,4250,3678,7928
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,93,272,365,239,627,866
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,692,986,1678,2102,2224,4326
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,401,739,1140,1154,1767,2921
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,508,953,1461,2171,3005,5176
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,281,757,1038,812,2012,2824
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,149,411,560,496,1125,1621
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,748,1124,1872,3438,3842,7280
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,600,1136,1736,4576,4578,9154
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,258,401,659,1056,1176,2232
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,197,167,364,779,514,1293
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,355,721,1076,1158,2001,3159
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,131,532,663,401,1496,1897
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,5,204,209,42,661,703
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,5,21,26,33,88,121
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,22,88,110,135,296,431
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,25,63,88,82,172,254
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,10,79,89,45,322,367
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,167,539,706,690,2244,2934
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,31,494,525,80,1129,1209
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,912,4621,5533,3236,19367,22603
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,58,259,317,242,941,1183
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,86,388,474,384,1382,1766
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,93,417,510,415,1585,2000
03026516,REMINGTON COLLEGE - MOBILE              ,AL,36609-5593,Private      ,118,288,406,671,1741,2412
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-0000,Proprietary  ,18,54,72,87,165,252
03361400,FORTIS COLLEGE                          ,AL,36535-0000,Proprietary  ,62,170,232,178,610,788
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,14,57,71,42,128,170
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,39,112,151,119,331,450
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,9,100,109,32,232,264
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,10,88,98,60,305,365
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,106,354,460,217,601,818
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,150,3744,3894,500,13617,14117
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,34,80,114,101,243,344
04187200,NEW BEGINNING COLLEGE OF COSMETOLOGY    ,AL,35950-2415,Proprietary  ,11,34,45,64,140,204
04187300,HAIR ACADEMY (THE)                      ,AL,36111-2201,Proprietary  ,20,46,66,65,155,220
04197500,UNIVERSITY ACADEMY OF HAIR DESIGN       ,AL,35476-3100,Proprietary  ,8,20,28,41,93,134
04211000,SALON PROFESSIONAL ACADEMY (THE)        ,AL,35816-1849,Proprietary  ,18,39,57,63,161,224
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,781,1185,1966,4883,5030,9913
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,1255,2883,4138,7085,11058,18143
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,165,247,412,1900,1530,3430
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,516,1874,2390,10567,8923,19490
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,1004,1882,2886,10759,10622,21381
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,418,1383,1801,1432,3978,5410
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,4,11,15,11,58,69
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,306,348,654,6738,2265,9003
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,78,68,146,502,417,919
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,683,1150,1833,5064,5370,10434
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,356,1162,1518,7266,5626,12892
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,139,223,362,2325,1951,4276
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,151,85,236,3525,703,4228
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,142,117,259,2626,1586,4212
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,164,298,462,5206,1831,7037
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,30,50,80,1107,443,1550
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1433,2390,3823,49350,23636,72986
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,557,1532,2089,17195,14316,31511
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,1335,2102,3437,58114,25202,83316
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,1113,2296,3409,37222,23284,60506
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,408,1589,1997,18607,16335,34942
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,745,1688,2433,21782,14602,36384
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,809,408,1217,38394,4860,43254
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,882,1127,2009,35570,12041,47611
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,662,767,1429,22274,7245,29519
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,772,1382,2154,25967,13110,39077
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,321,376,697,12870,4478,17348
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,862,1718,2580,32437,20421,52858
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,1801,2411,4212,57906,21977,79883
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1213,2320,3533,42294,22772,65066
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,1028,1809,2837,40252,20164,60416
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,976,1741,2717,33210,17515,50725
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,249,374,623,13620,3898,17518
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,297,676,973,10014,6337,16351
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,2581,3299,5880,17833,13895,31728
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,757,1417,2174,6530,7209,13739
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2369,3474,5843,15442,14784,30226
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,395,366,761,11771,3433,15204
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,4,79,83,74,1437,1511
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,1,5,6,5,68,73
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1773,2063,3836,10629,7588,18217
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,2,338,340,32,1864,1896
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,59,17,76,3647,194,3841
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,28,12,40,2591,123,2714
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,24,15,39,2940,215,3155
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,51,39,90,4982,261,5243
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,33,10,43,1925,160,2085
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,155,291,446,1465,1242,2707
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Proprietary  ,64,50,114,401,209,610
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,242,650,892,1219,2279,3498
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,59,178,237,292,694,986
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,91,219,310,1838,1439,3277
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,487,681,1168,3470,3017,6487
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,767,1223,1990,5728,5907,11635
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,46,212,258,1078,1262,2340
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,374,833,1207,2541,3737,6278
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,693,1366,2059,6776,6671,13447
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,152,273,425,1078,1153,2231
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,25,83,108,154,376,530
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,451,949,1400,2601,3804,6405
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,938,1357,2295,6435,5919,12354
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,667,1027,1694,4563,3797,8360
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1583,2229,3812,11703,9450,21153
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,69,169,238,3069,1409,4478
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,2050,3039,5089,15494,13374,28868
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,723,1434,2157,3694,5316,9010
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,732,1340,2072,3934,4689,8623
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,5,294,299,29,2167,2196
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,2303,2595,4898,15193,10007,25200
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,365,568,933,2091,2159,4250
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1675,2236,3911,11026,9293,20319
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,35,513,548,237,3241,3478
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,1302,1843,3145,9698,7807,17505
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,25,25,1,296,297
00120800,GROSSMONT COLLEGE                       ,CA,92020-1799,Public       ,2057,3226,5283,10312,11390,21702
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,721,756,1477,4288,3214,7502
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,59,301,360,378,1205,1583
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,996,1248,2244,4746,3781,8527
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,277,319,596,3732,1621,5353
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,231,1402,1633,6623,6973,13596
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,101,184,285,586,659,1245
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,131,543,674,1388,6192,7580
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2769,3980,6749,18782,16213,34995
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,45,61,106,1463,475,1938
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1559,3337,4896,11429,16552,27981
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,814,1235,2049,4773,5412,10185
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1801,2459,4260,13559,11433,24992
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1330,3847,5177,7527,14325,21852
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1521,2421,3942,10441,11255,21696
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,12,99,111,51,750,801
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,4,9,13,23,508,531
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,1304,3660,4964,14594,21715,36309
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,1246,2862,4108,15250,17639,32889
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,78,33,111,1650,254,1904
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,925,1211,2136,6775,5858,12633
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,66,186,252,1922,1878,3800
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,880,1656,2536,5272,7006,12278
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1566,2681,4247,10441,11785,22226
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,425,603,1028,3171,2768,5939
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,95,357,452,3694,2646,6340
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,3009,3651,6660,20413,15967,36380
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1459,2649,4108,9103,11401,20504
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,465,619,1084,3143,2959,6102
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,59,54,113,5406,433,5839
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1865,2596,4461,14405,10509,24914
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,112,116,228,1690,851,2541
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,40,179,219,856,1154,2010
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,173,889,1062,2834,4080,6914
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,3,3,2,66,68
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3606,Private      ,13,320,333,85,1484,1569
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,1,20,21,2,199,201
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,233,104,337,2002,528,2530
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,119,188,307,263,479,742
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1707,2495,4202,10722,9491,20213
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2687,3442,6129,19352,13576,32928
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,158,416,574,4927,1617,6544
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,734,2077,2811,4395,8354,12749
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,498,1365,1863,2767,5449,8216
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,271,444,715,2447,2302,4749
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,2037,2262,4299,13526,9104,22630
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,2885,4263,7148,20463,18879,39342
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1583,3470,5053,10363,13537,23900
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1892,4483,6375,11497,15632,27129
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,2306,3987,6293,12422,13622,26044
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,25,35,60,325,442,767
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,1,7,8,1,64,65
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1752,2800,4552,10035,11289,21324
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,74,160,234,1176,707,1883
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,774,1706,2480,5055,6871,11926
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,1245,1875,3120,9321,7864,17185
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,986,1268,2254,9786,6045,15831
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,2200,2517,4717,21167,12380,33547
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,1087,1807,2894,6753,7506,14259
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,1,24,25,7,305,312
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,547,1156,1703,4039,5309,9348
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,1022,1886,2908,8883,9638,18521
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,55,162,217,1397,1232,2629
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,681,1386,2067,3941,5723,9664
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,118,294,412,2613,1348,3961
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1593,2210,3803,10296,9137,19433
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,4,109,113,71,2256,2327
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,2,18,20,9,70,79
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,2,2,8,8,16
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,157,260,417,5814,1714,7528
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,714,451,1165,26395,3969,30364
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,11,179,190,81,1566,1647
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,14,216,230,94,1887,1981
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,20,165,185,248,2346,2594
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,1241,2867,4108,17130,17177,34307
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,620,939,1559,7503,5361,12864
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,242,426,668,1885,1654,3539
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,1062,1527,2589,57572,20166,77738
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,864,1025,1889,54959,15317,70276
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,711,1144,1855,60069,14822,74891
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1651,2393,4044,74256,28032,102288
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,35,55,90,363,1202,1565
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,15,19,34,128,231,359
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,660,992,1652,41350,10214,51564
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,758,868,1626,54007,11486,65493
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,169,413,582,1835,4744,6579
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,790,470,1260,53816,7691,61507
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,491,393,884,37618,5576,43194
00132200,UNIVERSITY OF REDLANDS                  ,CA,92373-0999,Private      ,138,609,747,5850,3386,9236
00132500,UNIVERSITY OF SAN FRANCISCO             ,CA,94117-1080,Private      ,332,891,1223,13772,8338,22110
00132600,SANTA CLARA UNIVERSITY                  ,CA,95053-4956,Private      ,246,388,634,12071,3649,15720
00132604,JESUIT SCHOOL OF THEOLOGY - BERKELEY    ,CA,94709-1193,Private      ,2,4,6,2,57,59
