OPE ID,School,State,Zip Code,School Type,20102011Qtr5_Dependent Students,20102011Qtr5_Independent Students,Quarterly Total,YTD_20102011Qtr5_Dependent Students,YTD_20102011Qtr5_Independent Students,Award Year To Date Total
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,18,42,60,321,938,1259
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,144,168,312,2226,2997,5223
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,0,0,0,334,351,685
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,63,101,164,1250,2195,3445
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,104,203,307,1577,3179,4756
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,0,0,0,468,805,1273
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,0,0,0,210,417,627
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,0,0,0,403,575,978
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,54,181,235,949,2464,3413
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,20,67,87,435,987,1422
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,121,264,385,3436,5345,8781
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,96,224,320,3764,5042,8806
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,43,76,119,1080,1577,2657
00962107,HERZING UNIVERSITY - BIRMINGHAM         ,AL,35209-4816,Proprietary  ,4,65,69,148,1377,1525
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,23,21,44,693,501,1194
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,29,102,131,912,1709,2621
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,33,123,156,439,1769,2208
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,2,58,60,35,773,808
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,1,4,5,21,97,118
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,1,11,12,93,220,313
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,11,19,30,72,123,195
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,0,20,20,31,225,256
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,66,254,320,663,1686,2349
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,0,0,0,60,190,250
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,0,0,0,19,76,95
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,8,49,57,70,1049,1119
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,118,462,580,838,2776,3614
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,272,2701,2973,1974,21196,23170
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,31,220,251,325,1824,2149
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,28,178,206,267,1576,1843
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,49,204,253,517,2146,2663
03010803,TRI-STATE BUSINESS INSTITUTE - TRI-STATE,AL,35211-0000,Proprietary  ,0,0,0,16,75,91
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,2,19,21,80,168,248
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,19,80,99,102,448,550
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,7,48,55,45,240,285
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,8,34,42,81,307,388
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,1,5,6,18,95,113
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,2,12,14,25,154,179
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,8,46,54,179,567,746
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,39,1025,1064,356,9582,9938
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,7,31,38,93,232,325
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,182,362,544,4042,5109,9151
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,413,951,1364,6461,10777,17238
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,33,46,79,1593,1544,3137
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,139,449,588,8488,7373,15861
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,293,714,1007,10149,12627,22776
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,64,468,532,1155,4620,5775
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,1,8,9,13,76,89
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,9,9,18,456,357,813
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,75,86,161,5668,2345,8013
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,25,41,66,996,815,1811
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,276,531,807,4582,5829,10411
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,75,197,272,4687,3353,8040
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,28,38,66,2057,2011,4068
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,28,23,51,3347,620,3967
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,26,21,47,1946,1581,3527
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,46,83,129,4205,1928,6133
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,11,11,22,751,334,1085
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,586,646,1232,38675,20376,59051
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,214,496,710,11712,11332,23044
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,714,573,1287,46691,22016,68707
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,421,656,1077,25677,19120,44797
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,210,494,704,13691,14185,27876
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,307,558,865,16225,13009,29234
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,341,159,500,31210,4631,35841
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,350,346,696,25839,10276,36115
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,239,139,378,16250,6316,22566
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,214,249,463,19799,11211,31010
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,130,76,206,10013,3909,13922
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,402,546,948,25502,17984,43486
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,776,632,1408,44128,18894,63022
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,464,527,991,32267,19137,51404
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,438,440,878,32045,20069,52114
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,388,456,844,25513,16243,41756
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,107,115,222,10075,3498,13573
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,115,188,303,8072,5820,13892
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,439,713,1152,14963,12619,27582
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,291,567,858,5777,7706,13483
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,430,798,1228,12203,14168,26371
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,96,152,248,8705,5552,14257
00116415,CHAPMAN UNIVERSITY - IRVINE CAMPUS      ,CA,92618-3801,Private      ,0,0,0,409,3960,4369
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,3,14,17,78,2057,2135
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,0,0,2,58,60
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,519,604,1123,8283,6730,15013
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,2,51,53,18,2040,2058
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,22,3,25,3140,179,3319
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,10,2,12,2092,65,2157
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,20,2,22,2831,197,3028
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,33,12,45,4696,190,4886
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,11,4,15,1617,102,1719
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,35,113,148,1256,1537,2793
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,8,10,18,154,119,273
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,75,262,337,1057,2650,3707
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,6,16,22,60,191,251
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,23,56,79,1092,1203,2295
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,147,270,417,2602,2877,5479
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,219,426,645,4744,5281,10025
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,14,57,71,812,981,1793
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,106,288,394,2876,4951,7827
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,241,603,844,6722,8610,15332
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,30,59,89,1026,1496,2522
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,4,14,18,76,241,317
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,157,397,554,2331,4463,6794
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,294,461,755,4863,5333,10196
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,184,358,542,4179,4175,8354
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,302,564,866,8280,8431,16711
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,22,39,61,2551,1469,4020
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,646,1073,1719,11578,11668,23246
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,200,555,755,2510,4912,7422
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,154,362,516,2756,4011,6767
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,1,92,93,18,2431,2449
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,405,564,969,11491,8346,19837
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,100,199,299,1749,2296,4045
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,459,670,1129,8189,8802,16991
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,0,0,3,68,71
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,14,133,147,176,4261,4437
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,272,509,781,6988,7074,14062
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,1,3,4,6,326,332
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,334,620,954,7716,10171,17887
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,167,279,446,3366,3221,6587
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,24,121,145,339,1449,1788
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,356,611,967,5001,4313,9314
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,59,72,131,2318,1069,3387
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,64,453,517,3812,7445,11257
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,28,90,118,484,852,1336
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,25,146,171,939,5553,6492
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,471,1120,1591,14256,16719,30975
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,23,33,56,1265,454,1719
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,467,1271,1738,6887,12043,18930
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,292,541,833,3742,5027,8769
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,592,882,1474,9674,8965,18639
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,455,1387,1842,4983,10533,15516
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,461,885,1346,7292,9257,16549
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,3,42,45,45,732,777
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,0,2,2,8,497,505
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,515,1559,2074,12019,22789,34808
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,450,1140,1590,12238,17965,30203
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,23,5,28,1326,166,1492
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,261,480,741,6230,6653,12883
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,23,48,71,1858,1919,3777
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,175,427,602,3501,5471,8972
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,363,694,1057,9606,11936,21542
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,137,253,390,2553,2750,5303
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,32,106,138,2714,2261,4975
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,918,1430,2348,16081,13631,29712
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,287,737,1024,7663,12302,19965
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,108,234,342,2281,2829,5110
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,44,11,55,5084,323,5407
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,435,615,1050,11719,9175,20894
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,26,27,53,1644,746,2390
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,19,82,101,672,968,1640
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,40,261,301,2187,3766,5953
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,0,0,2,81,83
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,1,46,47,27,614,641
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,2,2,1,178,179
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,20,25,45,1716,527,2243
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,14,55,69,268,600,868
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,311,635,946,7977,8193,16170
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,808,1144,1952,16624,11872,28496
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,57,106,163,4301,1669,5970
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,215,702,917,3938,8164,12102
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,103,468,571,1927,4708,6635
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,72,162,234,2007,2721,4728
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,420,520,940,9674,7978,17652
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,1289,2307,3596,22806,26511,49317
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,331,839,1170,7557,12963,20520
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,356,1143,1499,8561,14607,23168
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,381,860,1241,8700,10794,19494
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,3,4,7,332,401,733
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,2,2,1,117,118
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,387,893,1280,9316,12431,21747
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,6,44,50,759,563,1322
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,219,550,769,4046,6385,10431
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,325,685,1010,6572,7202,13774
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,351,462,813,6766,5535,12301
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,693,891,1584,15651,10282,25933
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,328,683,1011,5776,7873,13649
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,3,3,3,223,226
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,137,404,541,4001,6197,10198
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,363,753,1116,7350,9627,16977
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,12,42,54,1164,987,2151
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,243,502,745,3648,6248,9896
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,26,90,116,1934,1125,3059
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,359,615,974,8297,7466,15763
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,3,22,25,37,2968,3005
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,2,3,5,15,61,76
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,1,1,6,3,9
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,57,102,159,4357,1726,6083
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,199,172,371,21569,3776,25345
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,1,44,45,83,1573,1656
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,2,35,37,69,1553,1622
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,1,19,20,67,2301,2368
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,368,969,1337,15835,18398,34233
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,194,326,520,6349,5782,12131
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,51,121,172,1428,1637,3065
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,493,554,1047,49489,20156,69645
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,424,220,644,47364,15260,62624
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,473,286,759,50287,12336,62623
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,634,571,1205,61774,28980,90754
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,4,7,11,146,965,1111
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,3,4,7,45,150,195
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,360,271,631,32068,7936,40004
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,409,219,628,46078,10276,56354
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,25,106,131,1073,4175,5248
