OPE ID,School,State,Zip Code,School Type,20132014Qtr6_Dependent Students,20132014Qtr6_Independent Students,Quarterly Total,YTD_20132014Qtr6_Dependent Students,YTD_20132014Qtr6_Independent Students,Award Year To Date Total
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,40,108,148,19303,17538,36841
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,64,142,206,22553,15843,38396
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,128,33,161,39847,5259,45106
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,177,81,258,36921,12881,49802
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,41,58,99,23310,7896,31206
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,65,94,159,27033,14174,41207
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,15,30,45,13412,4836,18248
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,71,143,214,33781,22130,55911
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,92,204,296,60432,23904,84336
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,93,124,217,43858,24465,68323
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,74,143,217,41713,21722,63435
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,54,113,167,34593,18917,53510
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,17,22,39,14146,4216,18362
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,16,41,57,10363,6803,17166
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,196,297,493,19398,16341,35739
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,71,168,239,7189,8746,15935
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,130,288,418,16859,17423,34282
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,6,32,38,12284,3775,16059
00116453,CHAPMAN UNIVERSITY DALE E. FOWLER SCHOOL,CA,92866-0000,Private      ,0,5,5,82,1485,1567
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,3,3,5,75,80
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,153,218,371,11608,8984,20592
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,1,21,22,34,2031,2065
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,2,2,4,3796,222,4018
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,0,2,2,2689,136,2825
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,0,2,2,3039,242,3281
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,4,1,5,5161,309,5470
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,0,0,0,1976,185,2161
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,10,23,33,1574,1522,3096
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Proprietary  ,7,5,12,459,250,709
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,9,43,52,1356,2759,4115
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,6,15,21,334,834,1168
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,2,15,17,1911,1614,3525
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,71,124,195,3887,3754,7641
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,70,180,250,6275,7098,13373
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,1,8,9,1131,1399,2530
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,24,77,101,2875,4527,7402
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,102,199,301,7533,8313,15846
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,6,27,33,1152,1366,2518
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,4,15,19,170,463,633
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,30,107,137,2884,4672,7556
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,105,213,318,7275,7407,14682
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,57,121,178,5082,4829,9911
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,95,178,273,12719,11133,23852
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,7,9,16,3174,1535,4709
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,165,358,523,16947,15947,32894
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,70,259,329,4131,6651,10782
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,62,170,232,4389,5779,10168
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,1,13,14,30,2378,2408
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,172,274,446,16500,12246,28746
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,66,62,128,2418,2599,5017
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,123,162,285,12007,10875,22882
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,4,59,63,275,3680,3955
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,41,123,164,10434,9187,19621
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,1,1,1,309,310
00120800,GROSSMONT COLLEGE                       ,CA,92020-1799,Public       ,101,232,333,11388,13600,24988
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,78,98,176,4804,3959,8763
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,3,15,18,417,1420,1837
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,166,100,266,5286,4503,9789
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,16,26,42,3917,1861,5778
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,10,207,217,6909,8148,15057
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,7,22,29,640,825,1465
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,5,38,43,1461,6579,8040
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,151,397,548,20377,19288,39665
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,1,8,9,1517,552,2069
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,150,434,584,12693,19853,32546
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,62,153,215,5418,6566,11984
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,385,344,729,15259,13840,29099
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,173,524,697,8794,18482,27276
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,157,277,434,11636,13537,25173
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,2,13,15,58,839,897
00123000,MARSHALL B. KETCHUM UNIVERSITY          ,CA,92831-1699,Private      ,0,0,0,25,522,547
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,155,616,771,16099,26129,42228
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,162,437,599,16673,21042,37715
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,5,1,6,1735,270,2005
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,115,162,277,7505,7119,14624
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,0,11,11,2007,2110,4117
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,85,296,381,5895,8659,14554
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,145,305,450,11520,14196,25716
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,45,101,146,3539,3482,7021
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,13,46,59,3818,2994,6812
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,141,246,387,22057,18632,40689
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,169,333,502,10257,14040,24297
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,25,59,84,3440,3572,7012
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,1,4,5,5593,484,6077
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,82,164,246,15557,12404,27961
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,3,13,16,1810,972,2782
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,3,13,16,916,1311,2227
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,13,103,116,2985,4778,7763
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,0,0,2,72,74
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3606,Private      ,1,19,20,91,1696,1787
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,4,4,2,211,213
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,8,4,12,2085,615,2700
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,1,12,13,313,616,929
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,98,337,435,11757,11884,23641
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,119,304,423,20842,16086,36928
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,8,58,66,5138,1927,7065
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,111,281,392,4921,10389,15310
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,50,157,207,3067,6661,9728
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,54,71,125,2713,2777,5490
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,176,235,411,14540,10701,25241
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,197,444,641,22365,22558,44923
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,128,352,480,11292,16104,27396
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,206,533,739,12756,19037,31793
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,143,412,555,13741,16442,30183
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,1,3,4,347,481,828
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,1,1,1,68,69
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,205,432,637,11322,13981,25303
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,4,27,31,1238,873,2111
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,54,177,231,5567,8240,13807
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,75,176,251,10151,9408,19559
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,138,223,361,10733,7339,18072
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,207,301,508,23064,14915,37979
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,54,145,199,7538,9093,16631
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,2,2,8,328,336
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,34,111,145,4430,6458,10888
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,146,309,455,9988,11814,21802
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,6,13,19,1466,1356,2822
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,62,246,308,4438,7233,11671
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,7,36,43,2712,1552,4264
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,107,255,362,11386,11163,22549
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,2,12,14,81,2332,2413
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,0,1,1,10,79,89
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,9,10,19
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,7,30,37,6006,1958,7964
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,24,46,70,27761,4515,32276
00130501,STANFORD UNIVERSITY - SCHOOL OF MEDICINE,CA,94305-5404,Private      ,6,6,12,98,1687,1785
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-7298,Private      ,1,36,37,109,2086,2195
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-8610,Private      ,1,4,5,267,2427,2694
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,177,426,603,18638,20822,39460
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,63,108,171,8159,6538,14697
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,28,59,87,2059,2001,4060
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY      ",CA,94720-1520,Public       ,536,196,732,60075,21789,81864
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,91,65,156,56492,16104,72596
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,446,155,601,62163,15951,78114
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,148,199,347,77158,30309,107467
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,1,3,4,398,1256,1654
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,0,6,6,138,255,393
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,58,94,152,42511,11119,53630
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,68,86,154,55653,12370,68023
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,12,30,42,2052,5084,7136
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,391,63,454,55720,8237,63957
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,46,53,99,38706,6027,44733
00132200,UNIVERSITY OF REDLANDS                  ,CA,92373-0999,Private      ,7,122,129,6069,4136,10205
00132500,UNIVERSITY OF SAN FRANCISCO             ,CA,94117-1080,Private      ,12,137,149,14369,9213,23582
00132600,SANTA CLARA UNIVERSITY                  ,CA,95053-4956,Private      ,13,44,57,12505,3950,16455
00132604,JESUIT SCHOOL OF THEOLOGY - BERKELEY    ,CA,94709-1193,Private      ,0,1,1,3,60,63
00132800,UNIVERSITY OF SOUTHERN CALIFORNIA       ,CA,90089-0914,Private      ,68,284,352,47184,32485,79669
00132900,UNIVERSITY OF THE PACIFIC               ,CA,95211-0197,Private      ,13,29,42,12780,3997,16777
