OPE ID,School,State,Zip Code,School Type,20102011Qtr3_Dependent Students,20102011Qtr3_Independent Students,Quarterly Total,YTD_20102011Qtr3_Dependent Students,YTD_20102011Qtr3_Independent Students,Award Year To Date Total
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,630,1320,1950,3514,4443,7957
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,274,508,782,973,1305,2278
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,36,357,393,130,1152,1282
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,157,168,325,649,440,1089
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,249,530,779,820,1437,2257
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,87,419,506,363,1474,1837
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,6,223,229,32,626,658
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,8,42,50,18,81,99
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,22,62,84,87,196,283
02285000,PAUL MITCHELL THE SCHOOL HUNTSVILLE     ,AL,35758-0000,Proprietary  ,29,39,68,58,84,142
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,3,43,46,25,173,198
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,236,474,710,527,1164,1691
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,9,66,75,60,190,250
02341004,FORTIS COLLEGE - SCHOOL OF COSMETOLOGY  ,AL,36609-1981,Proprietary  ,6,23,29,19,76,95
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,14,424,438,54,899,953
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,264,737,1001,568,1873,2441
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,561,4996,5557,1391,15671,17062
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,86,503,589,238,1366,1604
03010607,VIRGINIA COLLEGE - MOBILE               ,AL,36608-1626,Proprietary  ,93,482,575,193,1130,1323
03010616,VIRGINIA COLLEGE - MONTGOMERY           ,AL,36117-2802,Proprietary  ,147,579,726,376,1633,2009
03010803,TRI-STATE BUSINESS INSTITUTE - TRI-STATE,AL,35211-0000,Proprietary  ,16,75,91,16,75,91
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,18,47,65,72,116,188
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,42,150,192,73,289,362
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,8,94,102,26,149,175
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,23,108,131,59,241,300
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,0,32,32,16,82,98
04066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRAS,AL,36604-1411,Proprietary  ,6,37,43,22,119,141
04067300,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,84,312,396,165,476,641
04121500,COLUMBIA SOUTHERN UNIVERSITY            ,AL,36561-3815,Proprietary  ,84,2070,2154,272,7384,7656
04149200,XCELL ACADEMY-A PAUL MITCHELL PARTNER SC,AL,35216-4990,Proprietary  ,25,62,87,70,181,251
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,820,1227,2047,3577,4160,7737
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,1268,2645,3913,5540,8408,13948
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,123,158,281,1488,1407,2895
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,446,1706,2152,8132,6306,14438
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,962,2103,3065,9261,10457,19718
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,404,1463,1867,951,3460,4411
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,10,10,9,63,72
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,38,57,95,435,321,756
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,229,306,535,5477,2134,7611
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,116,135,251,909,707,1616
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,662,1078,1740,4008,4656,8664
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,259,741,1000,4503,2921,7424
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,104,125,229,1961,1891,3852
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,59,61,120,3238,562,3800
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,62,46,108,1851,1517,3368
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,104,330,434,4072,1700,5772
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,42,35,77,725,312,1037
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1227,2081,3308,37100,18648,55748
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,343,1089,1432,11216,10189,21405
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,968,1586,2554,44791,20284,65075
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,719,1683,2402,24631,17401,42032
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,451,1686,2137,13124,12875,25999
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,764,1600,2364,15457,11744,27201
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,696,456,1152,30293,4234,34527
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,803,908,1711,24988,9490,34478
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,667,640,1307,15608,5874,21482
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,694,1211,1905,19097,10409,29506
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,310,353,663,9663,3687,13350
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,655,1293,1948,24375,16407,40782
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,1440,1937,3377,42065,17070,59135
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,992,1999,2991,31078,17657,48735
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,793,1600,2393,30777,18693,49470
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,751,1481,2232,24500,15042,39542
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,235,390,625,9755,3174,12929
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,279,597,876,7790,5351,13141
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,2351,2951,5302,13554,10454,24008
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,852,1456,2308,5105,6182,11287
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2055,3107,5162,10905,11802,22707
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,234,695,929,8431,5173,13604
00116415,CHAPMAN UNIVERSITY - IRVINE CAMPUS      ,CA,92618-3801,Private      ,64,1140,1204,409,3960,4369
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,4,115,119,71,2013,2084
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,5,5,2,55,57
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1465,1725,3190,7321,5474,12795
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,1,286,287,15,1907,1922
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,34,20,54,3069,171,3240
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,15,5,20,2057,60,2117
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,13,10,23,2766,189,2955
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,35,18,53,4608,166,4774
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,15,4,19,1587,94,1681
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,149,339,488,1142,1224,2366
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,22,26,48,140,101,241
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,230,677,907,900,2110,3010
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,8,57,65,49,158,207
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,91,212,303,1035,1037,2072
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,415,630,1045,2296,2317,4613
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,624,1006,1630,4225,4225,8450
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,55,215,270,779,832,1611
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,441,1057,1498,2592,4121,6713
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,900,1766,2666,6030,6857,12887
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,158,305,463,948,1250,2198
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,10,48,58,64,181,245
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,521,1025,1546,1995,3505,5500
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,761,1108,1869,4278,4262,8540
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,557,980,1537,3742,3275,7017
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1302,1901,3203,7510,6961,14471
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,50,190,240,2483,1350,3833
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,1841,2572,4413,10311,9492,19803
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,717,1577,2294,2172,3902,6074
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,444,911,1355,2432,3316,5748
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,0,254,254,16,2246,2262
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,1843,1934,3777,10387,6801,17188
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,329,518,847,1548,1874,3422
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1349,1879,3228,7384,7450,14834
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,12,12,3,68,71
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,22,576,598,144,3866,4010
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,1011,1581,2592,6354,5883,12237
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,1,20,21,5,315,320
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,1606,2503,4109,6861,8362,15223
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,592,667,1259,3032,2572,5604
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,52,258,310,298,1238,1536
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1285,1373,2658,4461,3384,7845
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,247,239,486,2197,911,3108
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,180,1338,1518,3673,6544,10217
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,154,259,413,419,653,1072
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,83,479,562,884,5224,6108
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2049,3189,5238,12940,13748,26688
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,58,68,126,1217,377,1594
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1173,2624,3797,6030,9607,15637
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,792,1139,1931,3249,4059,7308
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,1430,1828,3258,8533,7153,15686
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1022,2695,3717,4191,7992,12183
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1265,2068,3333,6443,7548,13991
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,13,145,158,39,619,658
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,1,4,5,7,490,497
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,1266,3564,4830,10622,18557,29179
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,1031,2697,3728,10958,14759,25717
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,47,28,75,1260,145,1405
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,783,1133,1916,5566,5290,10856
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,43,118,161,1805,1785,3590
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,627,1200,1827,3092,4361,7453
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,1183,2043,3226,8668,9913,18581
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,421,553,974,2287,2195,4482
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,66,280,346,2641,1992,4633
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,2692,3067,5759,14507,11051,25558
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1483,2592,4075,6759,10078,16837
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,395,647,1042,2021,2301,4322
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,40,25,65,4973,293,5266
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,1408,1824,3232,10800,7615,18415
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,90,70,160,1567,674,2241
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,74,179,253,628,783,1411
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,164,726,890,2061,3205,5266
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,6,6,2,78,80
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,4,144,148,26,519,545
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,1,13,14,1,172,173
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,238,123,361,1655,459,2114
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,89,194,283,238,475,713
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1463,1928,3391,7136,6495,13631
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,2347,2651,4998,15065,9630,24695
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,134,541,675,4140,1405,5545
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,746,1933,2679,3510,6557,10067
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,388,1130,1518,1724,3751,5475
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,242,515,757,1796,2254,4050
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1521,1821,3342,8767,6647,15414
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,4410,6153,10563,20326,21782,42108
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1214,3023,4237,6682,10592,17274
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1632,3829,5461,7594,11658,19252
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,1617,2822,4439,7734,8721,16455
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,20,27,47,318,381,699
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,11,11,0,113,113
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,891,1952,2843,8230,9757,17987
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,28,70,98,728,461,1189
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,646,1408,2054,3574,5191,8765
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,1079,1731,2810,5915,5818,11733
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,854,1102,1956,6046,4431,10477
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,1883,1938,3821,14202,8364,22566
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,981,1656,2637,5072,6277,11349
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,15,15,3,213,216
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,461,1218,1679,3627,5087,8714
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,858,1608,2466,6426,7676,14102
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,49,170,219,1128,855,1983
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,566,1248,1814,3134,5036,8170
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,119,219,338,1845,927,2772
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1284,1774,3058,7447,6024,13471
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,6,101,107,33,2912,2945
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,0,11,11,12,53,65
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,4,2,6
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,118,247,365,4215,1480,5695
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,380,379,759,20934,3446,24380
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,6,105,111,75,1484,1559
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,3,179,182,60,1483,1543
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,3,62,65,61,2258,2319
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,1305,2963,4268,14585,15152,29737
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,628,988,1616,5691,4804,10495
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,201,395,596,1289,1342,2631
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,685,1190,1875,48340,19017,67357
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,721,841,1562,46366,14688,61054
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,531,815,1346,49231,11681,60912
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,1032,2292,3324,60136,27403,87539
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,7,20,27,136,948,1084
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,1,11,12,38,144,182
