OPE ID,School,State,Zip Code,School Type,20062007Qtr1_Dependent Students,20062007Qtr1_Independent Students,Quarterly Total,YTD_20062007Qtr1_Dependent Students,YTD_20062007Qtr1_Independent Students,Award Year To Date Total
00102400,UNIVERSITY OF WEST ALABAMA              ,AL,35470-0000,Public       ,606,560,1166,606,560,1166
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,34,4,38,34,4,38
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,467,211,678,467,211,678
00102900,UNIVERSITY OF MOBILE                    ,AL,36613-0000,Private      ,378,434,812,378,434,812
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,275,796,1071,275,796,1071
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,19,39,58,19,39,58
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,13,21,34,13,21,34
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,180,184,364,180,184,364
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,618,204,822,618,204,822
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,141,117,258,141,117,258
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,1743,1257,3000,1743,1257,3000
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,195,269,464,195,269,464
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,542,455,997,542,455,997
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,928,174,1102,928,174,1102
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,540,113,653,540,113,653
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,142,29,171,142,29,171
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,1600,3161,4761,1600,3161,4761
00104754,TROY UNIVERSITY - DOTHAN                ,AL,36303-1575,Public       ,124,438,562,124,438,562
00104755,TROY UNIVERSITY - MONTGOMERY            ,AL,36103-4419,Public       ,248,1150,1398,248,1150,1398
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,2695,447,3142,2695,447,3142
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,5963,2212,8175,5963,2212,8175
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,3471,2700,6171,3471,2700,6171
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,1470,833,2303,1470,833,2303
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,1651,2039,3690,1651,2039,3690
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,260,409,669,260,409,669
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,45,152,197,45,152,197
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,308,337,645,308,337,645
00446200,GADSDEN BUSINESS COLLEGE                ,AL,35906-3658,Proprietary  ,1,3,4,1,3,4
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,45,156,201,45,156,201
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,627,460,1087,627,460,1087
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,23,38,61,23,38,61
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,415,420,835,415,420,835
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,63,57,120,63,57,120
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,178,198,376,178,198,376
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,204,306,510,204,306,510
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,85,77,162,85,77,162
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,48,75,123,48,75,123
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,73,90,163,73,90,163
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,68,155,223,68,155,223
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,24,73,97,24,73,97
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,436,647,1083,436,647,1083
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,833,839,1672,833,839,1672
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,119,122,241,119,122,241
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,37,126,163,37,126,163
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,101,55,156,101,55,156
01123700,SOUTHERN COMMUNITY COLLEGE              ,AL,36083-1803,Private      ,9,12,21,9,12,21
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,130,254,384,130,254,384
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,24,122,146,24,122,146
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,5,142,147,5,142,147
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,2,13,15,2,13,15
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,30,27,57,30,27,57
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,5,10,15,5,10,15
02323800,GAITHER AND COMPANY BEAUTY COLLEGE      ,AL,35768-0000,Proprietary  ,1,1,2,1,1,2
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,16,128,144,16,128,144
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,7,16,23,7,16,23
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,6,170,176,6,170,176
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,49,401,450,49,401,450
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,98,901,999,98,901,999
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,26,98,124,26,98,124
03010605,VA COLG TECHNICAL AT PELHAM             ,AL,35124-0000,Proprietary  ,12,7,19,12,7,19
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,11,8,19,11,8,19
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,5,34,39,5,34,39
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,4,15,19,4,15,19
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,1,9,10,1,9,10
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,1220,878,2098,1220,878,2098
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,1485,1583,3068,1485,1583,3068
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,824,880,1704,824,880,1704
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,4687,1735,6422,4687,1735,6422
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,3816,2665,6481,3816,2665,6481
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,93,302,395,93,302,395
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,2,30,32,2,30,32
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,350,208,558,350,208,558
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,3654,1036,4690,3654,1036,4690
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,993,479,1472,993,479,1472
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,1257,1123,2380,1257,1123,2380
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,1917,925,2842,1917,925,2842
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,1022,891,1913,1022,891,1913
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,2010,239,2249,2010,239,2249
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,1097,1236,2333,1097,1236,2333
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,1826,448,2274,1826,448,2274
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,415,118,533,415,118,533
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,20753,7734,28487,20753,7734,28487
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,4478,4126,8604,4478,4126,8604
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,27704,9965,37669,27704,9965,37669
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,13368,8502,21870,13368,8502,21870
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,6833,4403,11236,6833,4403,11236
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,8793,5584,14377,8793,5584,14377
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,16723,2220,18943,16723,2220,18943
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,14436,3977,18413,14436,3977,18413
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,8828,3140,11968,8828,3140,11968
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,13036,5638,18674,13036,5638,18674
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,4963,2446,7409,4963,2446,7409
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,13985,7917,21902,13985,7917,21902
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,26022,7675,33697,26022,7675,33697
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,18195,8467,26662,18195,8467,26662
00115301,CALIF STATE UNIV CHANNEL ISLANDS        ,CA,93012-0000,Public       ,1521,445,1966,1521,445,1966
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,18040,10003,28043,18040,10003,28043
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,14489,6650,21139,14489,6650,21139
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,5613,1683,7296,5613,1683,7296
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,4453,2482,6935,4453,2482,6935
00115800,UNITED STATES INTERNATIONAL UNIV        ,CA,92131-1799,Private      ,63,663,726,63,663,726
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,4046,1957,6003,4046,1957,6003
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,1649,1296,2945,1649,1296,2945
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,2751,2242,4993,2751,2242,4993
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,4407,2948,7355,4407,2948,7355
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,92,1150,1242,92,1150,1242
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,54,54,0,54,54
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,2322,1063,3385,2322,1063,3385
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,20,833,853,20,833,853
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,2085,38,2123,2085,38,2123
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,1330,12,1342,1330,12,1342
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,1810,88,1898,1810,88,1898
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,2611,40,2651,2611,40,2651
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,1029,40,1069,1029,40,1069
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,1236,802,2038,1236,802,2038
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,75,43,118,75,43,118
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,320,526,846,320,526,846
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,5,14,19,5,14,19
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,665,312,977,665,312,977
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,900,496,1396,900,496,1396
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,1087,666,1753,1087,666,1753
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,348,299,647,348,299,647
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,1023,1107,2130,1023,1107,2130
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,2423,1651,4074,2423,1651,4074
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,412,263,675,412,263,675
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,13,13,26,13,13,26
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,646,684,1330,646,684,1330
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,1562,902,2464,1562,902,2464
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,1434,818,2252,1434,818,2252
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1960,1168,3128,1960,1168,3128
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,1605,574,2179,1605,574,2179
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,3576,2054,5630,3576,2054,5630
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,313,465,778,313,465,778
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,689,700,1389,689,700,1389
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,6,1374,1380,6,1374,1380
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,2988,1285,4273,2988,1285,4273
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,461,325,786,461,325,786
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,2815,1695,4510,2815,1695,4510
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,13,13,0,13,13
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,46,1889,1935,46,1889,1935
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,2697,1397,4094,2697,1397,4094
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,250,250,0,250,250
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,2347,1586,3933,2347,1586,3933
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,897,450,1347,897,450,1347
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,114,320,434,114,320,434
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1380,430,1810,1380,430,1810
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,1205,306,1511,1205,306,1511
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,2105,2449,4554,2105,2449,4554
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,161,150,311,161,150,311
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,493,2579,3072,493,2579,3072
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,4361,2927,7288,4361,2927,7288
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,876,161,1037,876,161,1037
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,2076,3005,5081,2076,3005,5081
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,922,1003,1925,922,1003,1925
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,2737,1583,4320,2737,1583,4320
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1288,1789,3077,1288,1789,3077
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,2154,1795,3949,2154,1795,3949
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,9,197,206,9,197,206
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,6,226,232,6,226,232
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,3430,3595,7025,3430,3595,7025
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,4004,2957,6961,4004,2957,6961
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,514,58,572,514,58,572
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,2231,1356,3587,2231,1356,3587
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,990,755,1745,990,755,1745
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,873,706,1579,873,706,1579
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,3692,2571,6263,3692,2571,6263
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,505,452,957,505,452,957
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,1668,1063,2731,1668,1063,2731
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,4743,2191,6934,4743,2191,6934
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,1276,1416,2692,1276,1416,2692
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,564,514,1078,564,514,1078
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,3138,140,3278,3138,140,3278
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,4298,1496,5794,4298,1496,5794
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,922,311,1233,922,311,1233
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,327,219,546,327,219,546
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,1231,770,2001,1231,770,2001
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,1,64,65,1,64,65
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,9,458,467,9,458,467
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,1,133,134,1,133,134
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,700,176,876,700,176,876
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,45,52,97,45,52,97
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,2221,1309,3530,2221,1309,3530
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,5746,2204,7950,5746,2204,7950
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,2733,331,3064,2733,331,3064
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,1301,1588,2889,1301,1588,2889
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,580,867,1447,580,867,1447
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,732,537,1269,732,537,1269
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,2774,1219,3993,2774,1219,3993
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,5611,4103,9714,5611,4103,9714
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1598,2083,3681,1598,2083,3681
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,2122,2367,4489,2122,2367,4489
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,3015,1979,4994,3015,1979,4994
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,211,225,436,211,225,436
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,37,37,0,37,37
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,3569,2516,6085,3569,2516,6085
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,315,148,463,315,148,463
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,1142,982,2124,1142,982,2124
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,2064,1222,3286,2064,1222,3286
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,2022,827,2849,2022,827,2849
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,5345,1956,7301,5345,1956,7301
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,2140,1660,3800,2140,1660,3800
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,2,124,126,2,124,126
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,1549,1138,2687,1549,1138,2687
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,2007,1752,3759,2007,1752,3759
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,872,325,1197,872,325,1197
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,1007,1189,2196,1007,1189,2196
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,1524,373,1897,1524,373,1897
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,3179,1751,4930,3179,1751,4930
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,11,1777,1788,11,1777,1788
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,10,11,1,10,11
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,3,0,3,3,0,3
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,3088,638,3726,3088,638,3726
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,11045,1922,12967,11045,1922,12967
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,34,315,349,34,315,349
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,19,596,615,19,596,615
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,15,1393,1408,15,1393,1408
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,6732,3925,10657,6732,3925,10657
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,2464,1418,3882,2464,1418,3882
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,274,180,454,274,180,454
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,34181,13228,47409,34181,13228,47409
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,29427,8517,37944,29427,8517,37944
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,31534,5610,37144,31534,5610,37144
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,40713,14326,55039,40713,14326,55039
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,104,608,712,104,608,712
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,13,124,137,13,124,137
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,19141,3064,22205,19141,3064,22205
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,31051,5257,36308,31051,5257,36308
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,340,2402,2742,340,2402,2742
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,28207,4490,32697,28207,4490,32697
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,17909,2601,20510,17909,2601,20510
