OPE ID,School,State,Zip Code,School Type,20062007Qtr6_Dependent Students,20062007Qtr6_Independent Students,Quarterly Total,YTD_20062007Qtr6_Dependent Students,YTD_20062007Qtr6_Independent Students,Award Year To Date Total
00102600,MARION MILITARY INSTITUTE               ,AL,36756-3214,Public       ,2,1,3,219,26,245
00102800,MILES COLLEGE                           ,AL,35064-2697,Private      ,13,40,53,1812,1222,3034
00102900,UNIVERSITY OF MOBILE                    ,AL,36613-0000,Private      ,6,40,46,1003,1630,2633
00103000,BISHOP STATE COMMUNITY COLLEGE          ,AL,36603-5898,Public       ,28,144,172,1526,3930,5456
00103001,BISHOP STATE COMM COLG-CARVER CMPS      ,AL,36617-0000,Public       ,2,5,7,96,226,322
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,6,2,8,69,138,207
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,44,96,140,796,1547,2343
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,10,7,17,1603,601,2204
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,45,108,153,723,1149,1872
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,9,11,20,2421,2237,4658
00103700,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,0,1,1,3,11,14
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,12,47,59,716,1310,2026
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,43,78,121,2165,2200,4365
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,2,12,14,1469,580,2049
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,20,10,30,1169,406,1575
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,4,0,4,512,130,642
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,64,700,764,4557,14092,18649
00104754,TROY UNIVERSITY - DOTHAN                ,AL,36303-1575,Public       ,0,0,0,468,1684,2152
00104755,TROY UNIVERSITY - MONTGOMERY            ,AL,36103-4419,Public       ,0,0,0,881,4387,5268
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,24,8,32,4268,933,5201
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,77,181,258,11972,6449,18421
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,80,140,220,7585,8106,15691
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,18,65,83,3431,2887,6318
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,43,187,230,5291,7510,12801
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,36,141,177,1623,2741,4364
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,6,29,35,361,912,1273
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,45,89,134,1703,1862,3565
00446200,GADSDEN BUSINESS COLLEGE                ,AL,35906-3658,Proprietary  ,0,1,1,22,56,78
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,25,49,74,346,1024,1370
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,87,156,243,2673,2867,5540
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,19,46,65,225,565,790
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,120,97,217,1786,2186,3972
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,6,3,9,205,204,409
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,59,87,146,1048,1569,2617
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,41,116,157,994,1977,2971
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,11,15,26,294,400,694
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,3,12,15,184,327,511
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,6,13,19,287,403,690
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,38,122,160,582,1563,2145
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,8,13,21,187,402,589
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,55,138,193,2111,3381,5492
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,30,122,152,2528,3324,5852
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,19,59,78,603,907,1510
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,2,45,47,187,691,878
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,5,5,10,585,553,1138
01123700,SOUTHERN COMMUNITY COLLEGE              ,AL,36083-1803,Private      ,0,0,0,24,156,180
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,21,74,95,705,1440,2145
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,16,77,93,228,876,1104
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,1,46,47,22,784,806
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,0,2,2,15,80,95
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,0,0,0,102,158,260
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,1,0,1,37,75,112
02323800,GAITHER AND COMPANY BEAUTY COLLEGE      ,AL,35768-0000,Proprietary  ,0,4,4,3,22,25
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,25,83,108,275,974,1249
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,0,3,3,30,97,127
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,0,36,36,29,966,995
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,39,201,240,534,2338,2872
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,131,1180,1311,1248,8466,9714
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,0,6,6,110,340,450
03010605,VA COLG TECHNICAL AT PELHAM             ,AL,35124-0000,Proprietary  ,0,0,0,35,29,64
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,2,3,5,22,45,67
03100503,VIRGINIA COLLEGE AT PENSACOLA - VIRGINIA,AL,35242-5340,Proprietary  ,5,21,26,78,266,344
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,6,46,52,77,369,446
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,0,14,14,30,213,243
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,1,16,17,57,232,289
03894300,HUNTSVILLE BIBLE COLLEGE                ,AL,35811-0000,Private      ,0,2,2,1,7,8
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,26,53,79,2394,3015,5409
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,110,285,395,3193,5356,8549
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,2,6,8,1158,1359,2517
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,13,237,250,5599,5291,10890
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,59,185,244,5855,6327,12182
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,28,185,213,590,2307,2897
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,0,0,3,53,56
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,2,7,9,478,458,936
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,2,16,18,4377,2042,6419
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,18,7,25,2188,1269,3457
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,40,80,120,2329,3227,5556
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,13,61,74,2548,2350,4898
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,3,3,6,1349,1265,2614
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,4,0,4,2171,310,2481
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,1,0,1,1241,1343,2584
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,4,46,50,2326,1274,3600
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,0,0,0,538,198,736
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,46,91,137,24767,13049,37816
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,25,71,96,5780,7212,12992
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,39,72,111,31716,15145,46861
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,34,121,155,15729,14026,29755
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,98,107,205,8228,8533,16761
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,37,121,158,10882,10287,21169
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,127,37,164,19296,3453,22749
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,107,76,183,16758,6319,23077
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,28,24,52,11071,5484,16555
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,21,51,72,15547,9234,24781
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,16,22,38,6111,3810,9921
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,37,95,132,17220,13252,30472
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,70,87,157,31839,13842,45681
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,47,97,144,21820,14052,35872
00115301,CALIF STATE UNIV CHANNEL ISLANDS        ,CA,93012-0000,Public       ,3,7,10,1845,930,2775
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,175,152,327,21565,15717,37282
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,39,49,88,17527,11460,28987
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,8,19,27,6511,2888,9399
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,8,42,50,5324,4272,9596
00115800,UNITED STATES INTERNATIONAL UNIV        ,CA,92131-1799,Private      ,0,6,6,85,1048,1133
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,107,204,311,7298,6161,13459
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,46,98,144,3052,3690,6742
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,32,94,126,5215,6478,11693
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,22,297,319,5244,8095,13339
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,0,4,4,112,1468,1580
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,0,0,0,71,71
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,31,66,97,4067,3071,7138
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,0,47,47,24,1521,1545
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,2,0,2,2200,59,2259
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,1,0,1,1395,22,1417
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,1,0,1,1897,122,2019
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,3,2,5,3112,73,3185
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,0,0,0,1228,66,1294
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,18,47,65,1954,2446,4400
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,1,1,2,126,95,221
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,2,10,12,650,1300,1950
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,0,1,1,8,79,87
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,4,9,13,856,750,1606
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,16,34,50,1517,1477,2994
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,33,92,125,2285,2622,4907
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,3,11,14,498,738,1236
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,14,37,51,1894,3012,4906
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,54,119,173,4091,4798,8889
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,13,30,43,799,906,1705
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,1,4,5,26,40,66
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,14,33,47,1398,2329,3727
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,49,75,124,2934,2702,5636
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,28,88,116,2598,2585,5183
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,20,57,77,3392,3578,6970
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,2,8,10,1867,1105,2972
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,87,141,228,6479,5778,12257
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,19,60,79,713,1589,2302
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,26,61,87,1336,1884,3220
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,0,7,7,10,2127,2137
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,39,63,102,5210,3753,8963
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,29,49,78,886,1191,2077
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,92,97,189,5314,4734,10048
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,0,0,0,33,33
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,0,41,41,68,3187,3255
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,15,59,74,4208,3523,7731
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,2,2,0,345,345
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,57,124,181,4430,4807,9237
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,50,80,130,1975,2017,3992
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,6,11,17,211,864,1075
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,52,100,152,3487,2998,6485
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,6,12,18,1736,716,2452
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,5,162,167,2543,5598,8141
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,6,22,28,402,625,1027
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,4,25,29,751,4137,4888
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,121,422,543,8272,10232,18504
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,0,6,6,1085,356,1441
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,71,219,290,3855,7340,11195
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,29,102,131,1856,2875,4731
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,35,63,98,4525,3763,8288
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,25,142,167,2485,4994,7479
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,39,105,144,3840,4569,8409
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,0,4,4,11,567,578
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,0,1,1,8,491,499
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,62,283,345,5952,9988,15940
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,60,196,256,6412,7859,14271
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,3,3,6,768,163,931
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,28,54,82,3715,3723,7438
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,2,1,3,1131,1050,2181
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,13,39,52,1712,2261,3973
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,39,138,177,5739,6232,11971
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,11,34,45,1031,1390,2421
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,4,20,24,1865,1738,3603
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,49,90,139,8125,6146,14271
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,45,147,192,2858,4854,7712
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,18,42,60,1082,1540,2622
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,1,3,4,3298,198,3496
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,45,88,133,6588,4018,10606
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,4,3,7,1231,492,1723
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,1,15,16,496,583,1079
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,2,43,45,1478,1756,3234
00125302,FRESNO PACIFIC UNIVERSITY - VISALIA CENT,CA,93277-8341,Private      ,0,1,1,7,49,56
00125303,FRESNO PACIFIC UNIVERSITY - BAKERSFIELD ,CA,93301-4533,Private      ,1,3,4,4,41,45
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,1,1,1,93,94
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,1,7,8,28,1120,1148
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,1,1,1,185,186
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,12,5,17,1265,445,1710
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,1,2,3,149,360,509
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,39,99,138,4079,4462,8541
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,80,79,159,9736,5984,15720
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,5,105,110,3180,1265,4445
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,33,133,166,2471,4603,7074
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,9,62,71,1123,2949,4072
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,31,70,101,1362,1771,3133
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,32,57,89,4715,3630,8345
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,134,414,548,10944,12159,23103
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,56,280,336,3266,6443,9709
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,103,318,421,4063,7605,11668
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,63,163,226,5576,5799,11375
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,0,0,0,268,292,560
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,1,1,1,100,101
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,139,393,532,6259,8181,14440
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,0,10,10,429,407,836
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,35,72,107,2318,3647,5965
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,41,87,128,3386,3334,6720
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,47,71,118,3536,2351,5887
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,73,99,172,8485,5068,13553
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,10,21,31,3235,4094,7329
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,0,0,3,205,208
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,19,78,97,2615,3651,6266
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,40,102,142,3635,4660,8295
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,1,5,6,1104,604,1708
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,9,48,57,1838,3248,5086
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,4,26,30,1875,817,2692
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,35,89,124,5755,4697,10452
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,0,1,1,18,2221,2239
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,0,0,0,3,19,22
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,0,0,5,0,5
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,2,13,15,3527,1429,4956
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,15,52,67,13017,2828,15845
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,0,5,5,47,565,612
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,0,2,2,27,986,1013
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,0,0,0,19,1714,1733
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,86,248,334,10422,10397,20819
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,58,94,152,4368,4384,8752
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,10,33,43,559,613,1172
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,93,61,154,37042,16455,53497
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,49,43,92,32201,10929,43130
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,137,123,260,33698,7672,41370
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,57,137,194,43930,19760,63690
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,0,1,1,137,756,893
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,0,0,0,15,163,178
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,20,33,53,20871,5116,25987
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,37,39,76,32996,6918,39914
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,1,7,8,434,3102,3536
