OPE ID,School,State,Zip Code,School Type,20142015Qtr2_Dependent Students,20142015Qtr2_Independent Students,Quarterly Total,YTD_20142015Qtr2_Dependent Students,YTD_20142015Qtr2_Independent Students,Award Year To Date Total
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,3009,4510,7519,13161,11202,24363
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,540,618,1158,11664,3102,14766
00116453,CHAPMAN UNIVERSITY DALE E. FOWLER SCHOOL,CA,92866-0000,Private      ,8,205,213,69,1143,1212
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,2,12,14,4,55,59
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,1473,1826,3299,8999,5641,14640
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,5,359,364,34,1518,1552
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,126,34,160,3447,183,3630
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,25,14,39,2585,93,2678
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,154,44,198,2835,177,3012
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,320,48,368,4906,235,5141
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,125,21,146,2093,159,2252
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,258,416,674,1323,981,2304
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Proprietary  ,67,52,119,516,217,733
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,165,442,607,988,1478,2466
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,54,145,199,293,453,746
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,126,326,452,1693,1133,2826
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,675,863,1538,3327,2237,5564
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,885,1591,2476,4921,4313,9234
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,82,254,336,895,895,1790
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,594,1091,1685,2306,2662,4968
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,1521,2263,3784,6144,5297,11441
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,199,312,511,908,797,1705
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,24,100,124,119,285,404
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,436,913,1349,2146,2592,4738
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,1105,1687,2792,5745,4519,10264
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,771,1089,1860,4132,2920,7052
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,1501,2107,3608,10268,6515,16783
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,90,227,317,2688,1102,3790
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,2846,3762,6608,13850,9971,23821
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,663,1547,2210,3242,4029,7271
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,649,1292,1941,3521,3522,7043
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,3,384,387,14,1772,1786
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,2123,2439,4562,13803,7565,21368
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,605,688,1293,1765,1422,3187
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1519,2446,3965,8934,6933,15867
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,39,727,766,181,2318,2499
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,1279,1956,3235,8404,5994,14398
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,38,38,3,230,233
00120800,GROSSMONT COLLEGE                       ,CA,92020-1799,Public       ,1615,2555,4170,8380,7770,16150
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,963,1021,1984,3722,2466,6188
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,56,235,291,288,825,1113
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,1044,1257,2301,3681,2414,6095
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,328,325,653,3587,1284,4871
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,359,1554,1913,5930,5348,11278
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,140,203,343,469,440,909
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,167,1100,1267,1231,5507,6738
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,2209,3355,5564,16130,11393,27523
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,85,112,197,1277,373,1650
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,1805,4341,6146,9391,12471,21862
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,791,1393,2184,4040,4158,8198
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,2118,3190,5308,11882,9379,21261
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,1406,4083,5489,6260,10866,17126
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,1653,2896,4549,8672,8891,17563
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,7,332,339,48,617,665
00123000,MARSHALL B. KETCHUM UNIVERSITY          ,CA,92831-1699,Private      ,4,209,213,17,554,571
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,2872,6814,9686,12925,16927,29852
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,2271,4712,6983,13233,13716,26949
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,131,47,178,1657,192,1849
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,1190,1820,3010,5990,4592,10582
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,86,284,370,1902,1797,3699
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,1025,2210,3235,4617,5360,9977
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,2174,3416,5590,9543,9291,18834
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,590,947,1537,2858,2174,5032
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,211,602,813,3543,2220,5763
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,2807,3806,6613,17594,12115,29709
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,2156,3743,5899,7798,9156,16954
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,622,879,1501,2619,2127,4746
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,97,70,167,4984,339,5323
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,2009,2682,4691,12720,8313,21033
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,214,204,418,1744,765,2509
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,104,286,390,788,915,1703
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,257,1066,1323,2466,3409,5875
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,5,5,5,61,66
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3606,Private      ,11,441,452,53,1189,1242
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,30,30,3,172,175
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,272,138,410,1851,447,2298
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,80,164,244,189,313,502
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,1977,2935,4912,8885,7201,16086
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,3401,4592,7993,17605,11388,28993
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,358,401,759,4394,1186,5580
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,823,2498,3321,3682,6028,9710
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,476,1637,2113,2239,4031,6270
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,601,734,1335,2175,1695,3870
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,1623,2189,3812,10582,6454,17036
00127000,RIVERSIDE CITY COLLEGE                  ,CA,92506-1299,Public       ,3083,4829,7912,17286,14382,31668
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,1748,3808,5556,8457,10238,18695
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,1903,4059,5962,9202,10804,20006
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,2045,3367,5412,10087,9380,19467
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,46,71,117,294,378,672
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,22,22,8,50,58
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1652,3033,4685,9296,8243,17539
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,159,169,328,1261,615,1876
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,843,1744,2587,4457,4792,9249
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,1271,2052,3323,8603,5996,14599
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,2105,2064,4169,9289,4834,14123
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,3596,3736,7332,19090,9902,28992
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,1036,1824,2860,5686,5135,10821
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,1,106,107,6,267,273
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,667,1468,2135,3361,3855,7216
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,2211,3395,5606,8268,7887,16155
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,104,259,363,1252,949,2201
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,786,1801,2587,3320,4346,7666
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,167,254,421,2184,1012,3196
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1572,2144,3716,8914,6940,15854
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,8,502,510,50,2008,2058
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,0,13,13,4,41,45
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,0,4,4,8,7,15
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,237,384,621,5240,1347,6587
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,1666,526,2192,26410,3198,29608
00130501,STANFORD UNIVERSITY - SCHOOL OF MEDICINE,CA,94305-5404,Private      ,42,183,225,156,1127,1283
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-7298,Private      ,24,459,483,94,1711,1805
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-8610,Private      ,22,242,264,207,2340,2547
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,2570,5302,7872,15417,13654,29071
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,1483,1808,3291,7093,4451,11544
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,352,565,917,1769,1286,3055
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY      ",CA,94720-1520,Public       ,1853,2671,4524,58670,18174,76844
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,1377,1763,3140,55710,14465,70175
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,1133,1645,2778,62514,13522,76036
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,2589,3793,6382,74808,24740,99548
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,29,121,150,315,1122,1437
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,18,59,77,116,194,310
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,1072,1438,2510,41376,9352,50728
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,1330,1518,2848,56001,10512,66513
00131900,UNIVERSITY OF CALIFORNIA-SFRANCISCO     ,CA,94143-0246,Public       ,184,703,887,1580,4389,5969
00132000,UNIVERSITY OF CALIFORNIA-SANTA BARB     ,CA,93106-3180,Public       ,1313,792,2105,54015,7247,61262
00132100,UNIVERSITY OF CALIFORNIA-SANTA CRUZ     ,CA,95064-0001,Public       ,979,612,1591,37526,5142,42668
00132200,UNIVERSITY OF REDLANDS                  ,CA,92373-0999,Private      ,287,895,1182,5429,3007,8436
00132500,UNIVERSITY OF SAN FRANCISCO             ,CA,94117-1080,Private      ,475,1694,2169,13270,7388,20658
