OPE ID,School,State,Zip Code,School Type,20062007Qtr3_Dependent Students,20062007Qtr3_Independent Students,Quarterly Total,YTD_20062007Qtr3_Dependent Students,YTD_20062007Qtr3_Independent Students,Award Year To Date Total
00103002,BISHOP STAT COMM CLG-SW CMPS            ,AL,36605-0000,Public       ,16,39,55,56,104,160
00103100,NORTHEAST ALABAMA STATE CMNTY COLG      ,AL,35986-0159,Public       ,258,546,804,650,1117,1767
00103300,OAKWOOD COLLEGE                         ,AL,35896-0001,Private      ,416,157,573,1517,535,2052
00103400,ALABAMA SOUTHERN COMMUNITY COLLEGE      ,AL,36460-5698,Public       ,247,423,670,602,764,1366
00103600,SAMFORD UNIVERSITY                      ,AL,35229-7000,Private      ,159,262,421,2339,2095,4434
00103700,SELMA UNIVERSITY                        ,AL,36701-0000,Private      ,1,5,6,3,8,11
00103800,SNEAD STATE COMMUNITY COLLEGE           ,AL,35957-0734,Public       ,170,372,542,624,1017,1641
00104000,SOUTHERN UNION STATE COMMUNITY CLG      ,AL,36276-0000,Public       ,590,600,1190,1868,1691,3559
00104100,SPRING HILL COLLEGE                     ,AL,36608-1791,Private      ,109,131,240,1415,495,1910
00104400,STILLMAN COLLEGE                        ,AL,35403-1430,Private      ,157,118,275,1096,346,1442
00104600,TALLADEGA COLLEGE                       ,AL,35160-2354,Private      ,176,50,226,476,118,594
00104700,TROY STATE UNIVERSITY                   ,AL,36082-0001,Public       ,792,3537,4329,4160,11155,15315
00104754,TROY UNIVERSITY - DOTHAN                ,AL,36303-1575,Public       ,95,423,518,424,1460,1884
00104755,TROY UNIVERSITY - MONTGOMERY            ,AL,36103-4419,Public       ,240,1141,1381,792,3833,4625
00105000,TUSKEGEE UNIVERSITY                     ,AL,36088-1645,Private      ,306,131,437,4097,865,4962
00105100,UNIVERSITY OF ALABAMA (THE)             ,AL,35487-0120,Public       ,1432,1264,2696,11338,5689,17027
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM     ,AL,35294-1150,Public       ,1121,1538,2659,7064,7251,14315
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE     ,AL,35899-0001,Public       ,608,706,1314,3207,2522,5729
00105700,UNIVERSITY OF SOUTH ALABAMA             ,AL,36688-0002,Public       ,1086,1603,2689,4926,6548,11474
00105900,LAWSON STATE COMMUNITY COLLEGE          ,AL,35221-1798,Public       ,683,1027,1710,1400,2105,3505
00105901,LAWSON STATE COMMUNITY COLLEGE - BESSEME,AL,35021-0308,Public       ,157,317,474,301,731,1032
00106000,FAULKNER STATE COMMUNITY COLLEGE        ,AL,36507-2698,Public       ,542,530,1072,1463,1475,2938
00446200,GADSDEN BUSINESS COLLEGE                ,AL,35906-3658,Proprietary  ,9,13,22,17,41,58
00526000,J.F. DRAKE STATE TECH COLLEGE           ,AL,35811-1584,Public       ,111,352,463,261,804,1065
00569100,SHELTON STATE COMMUNITY CLG             ,AL,35405-4017,Public       ,747,936,1683,2221,2166,4387
00569200,REID STATE TECHNICAL COLLEGE            ,AL,36401-0000,Public       ,112,265,377,178,389,567
00569700,NORTHWEST- SHOALS COMMUNITY COLLEGE     ,AL,35661-0000,Public       ,495,665,1160,1395,1674,3069
00569702,NORTHWEST-SHOALS C.C.-PHIL CAMPBELL     ,AL,35581-0000,Public       ,53,63,116,169,177,346
00569900,GEORGE C WALLACE STATE CMTY COLLEGE     ,AL,36703-0000,Public       ,419,621,1040,874,1146,2020
00573300,BEVILL STATE CMTY COLLEGE-WALKER        ,AL,35148-0000,Public       ,346,638,984,826,1480,2306
00573301,BEVILL STATE COMMUNITY COLLEGE - FAYETTE,AL,35555-0000,Public       ,67,103,170,257,301,558
00573302,BEVILL STATE CMTY CLG-HAMILTON CAMP     ,AL,35570-0000,Public       ,59,84,143,161,265,426
00573305,BEVILL STATE CMTY CLG-WALKER CLG        ,AL,35501-0000,Public       ,69,115,184,237,320,557
00573400,H. COUNCILL TRENHOLM STATE TECH COLLEGE ,AL,36108-0020,Public       ,210,541,751,435,1101,1536
00573401,H. C. TRENHOLM ST TECH COL-PATTERSON CAM,AL,36116-2612,Public       ,72,128,200,153,306,459
00787100,GEORGE C WALLACE STATE CMTY CLG         ,AL,35077-2000,Public       ,662,921,1583,1836,2687,4523
00831000,AUBURN UNIVERSITY-MONTGOMERY            ,AL,36124-0000,Public       ,539,884,1423,2306,2813,5119
00898800,LURLEEN B WALLACE COMMUNITY COLLEGE     ,AL,36420-0418,Public       ,204,319,523,515,668,1183
01019300,HERZING COLLEGE                         ,AL,35209-4816,Proprietary  ,55,184,239,159,515,674
01055400,CONCORDIA COLLEGE                       ,AL,36701-3323,Private      ,175,213,388,537,425,962
01123700,SOUTHERN COMMUNITY COLLEGE              ,AL,36083-1803,Private      ,4,73,77,21,132,153
01218200,CHATTAHOOCHEE VALLEY CMTY CLG           ,AL,36869-7917,Public       ,245,426,671,601,1110,1711
01303906,SOUTH UNIVERSITY - MONTGOMERY           ,AL,36116-1120,Proprietary  ,84,263,347,162,580,742
02170600,UNITED STATES SPORTS ACADEMY            ,AL,36526-7055,Private      ,6,154,160,19,496,515
02199700,HERITAGE CHRISTIAN UNIVERSITY           ,AL,35630-0000,Private      ,6,25,31,14,65,79
02270400,SOUTHEASTERN BIBLE COLLEGE              ,AL,35244-2083,Private      ,30,45,75,98,135,233
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,36117-0000,Proprietary  ,6,22,28,27,60,87
02323800,GAITHER AND COMPANY BEAUTY COLLEGE      ,AL,35768-0000,Proprietary  ,2,11,13,3,13,16
02341000,FORTIS COLLEGE                          ,AL,36609-0000,Proprietary  ,76,211,287,204,652,856
02341002,CAPPS COLLEGE - MONTGOMERY              ,AL,36109-3624,Proprietary  ,7,24,31,26,67,93
02503400,AMRIDGE UNIVERSITY                      ,AL,36124-0000,Private      ,10,309,319,27,817,844
02605500,REMINGTON COLLEGE - MOBILE CAMPUS       ,AL,36609-5593,Proprietary  ,124,430,554,353,1423,1776
03010600,VIRGINIA COLLEGE                        ,AL,35209-5154,Proprietary  ,347,1750,2097,743,4824,5567
03010602,VIRGINIA COLLEGE - HUNTSVILLE           ,AL,35805-0000,Proprietary  ,31,84,115,100,282,382
03010605,VA COLG TECHNICAL AT PELHAM             ,AL,35124-0000,Proprietary  ,10,9,19,31,23,54
03032500,ALABAMA STATE CLG BARBER STYLING        ,AL,35215-8308,Proprietary  ,1,13,14,15,29,44
03100503,VIRGINIA COLLEGE AT PENSACOLA - VIRGINIA,AL,35242-5340,Proprietary  ,25,77,102,60,194,254
03361400,FORTIS COLLEGE                          ,AL,36535-3547,Proprietary  ,19,68,87,50,238,288
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY      ,AL,35228-0000,Private      ,15,70,85,24,128,152
03783300,BLUE CLIFF CAREER COLLEGE               ,AL,63306-4749,Proprietary  ,22,73,95,34,121,155
00111100,ALLAN HANCOCK COLLEGE                   ,CA,93454-6399,Public       ,416,650,1066,2153,2395,4548
00111300,ANTELOPE VALLEY COLLEGE                 ,CA,93536-5426,Public       ,762,1430,2192,2700,3978,6678
00111600,ART CENTER COLLEGE OF DESIGN            ,CA,91103-1999,Private      ,108,129,237,1072,1259,2331
00111700,AZUSA PACIFIC UNIVERSITY                ,CA,91702-7000,Private      ,248,1284,1532,5418,4118,9536
00111800,BAKERSFIELD COLLEGE                     ,CA,93305-1299,Public       ,620,1120,1740,5335,5188,10523
00111900,BARSTOW COMMUNITY COLLEGE               ,CA,92311-6608,Public       ,229,720,949,457,1590,2047
00112000,AMER BAPT SEM OF THE WEST-BERKELEY      ,CA,94704-0000,Private      ,0,8,8,3,45,48
00112100,BETHANY UNIVERSITY /  ASSEMBLIES OF GOD ,CA,95066-2896,Private      ,54,94,148,457,393,850
00112200,BIOLA UNIVERSITY                        ,CA,90639-0001,Private      ,150,261,411,4274,1871,6145
00112300,BROOKS INSTITUTE                        ,CA,93103-1809,Proprietary  ,335,237,572,1886,1105,2991
00112400,CABRILLO COLLEGE                        ,CA,95003-3194,Public       ,418,729,1147,1989,2527,4516
00112500,CALIFORNIA BAPTIST UNIVERSITY           ,CA,92504-3297,Private      ,158,542,700,2434,2021,4455
00112700,CALIFORNIA COLLEGE OF THE ARTS          ,CA,94107-2206,Private      ,72,83,155,1298,1210,2508
00113100,CALIFORNIA INSTITUTE OF TECHNOLOGY      ,CA,91125-0001,Private      ,19,16,35,2103,296,2399
00113200,CALIFORNIA INSTITUTE OF THE ARTS        ,CA,91355-2397,Private      ,32,22,54,1214,1325,2539
00113300,CALIFORNIA LUTHERAN UNIVERSITY          ,CA,91360-2787,Private      ,107,271,378,2258,1054,3312
00113400,CALIFORNIA MARITIME ACADEMY             ,CA,94590-8181,Public       ,35,20,55,515,182,697
00113700,CALIF STATE UNIV-FULLERTON              ,CA,92831-3599,Public       ,1208,1679,2887,23854,11946,35800
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY   ",CA,94542-3000,Public       ,380,912,1292,5467,6485,11952
00113900,CALIF STATE UNIV-LONG BEACH             ,CA,90840-0006,Public       ,976,1437,2413,30770,14093,44863
00114000,CALIF STATE UNIV-LOS ANGELES            ,CA,90032-4226,Public       ,646,1713,2359,15092,12783,27875
00114100,"CALIF STATE UNIV, DOMINGUEZ HILLS       ",CA,90747-0001,Public       ,393,1333,1726,7801,7572,15373
00114200,CALIF STATE UNIV SAN BERNARDINO         ,CA,92407-2397,Public       ,631,1572,2203,10393,9253,19646
00114300,CAL POLY STATE UNIVERSITY               ,CA,93407-0001,Public       ,770,420,1190,18584,3171,21755
00114400,CALIF STATE POLYTECHNIC UNIV POMONA     ,CA,91768-2500,Public       ,673,806,1479,16119,5770,21889
00114600,CALIF STATE UNIV - CHICO                ,CA,95929-0001,Public       ,623,705,1328,10609,5069,15678
00114700,CALIF STATE UNIV - FRESNO               ,CA,93740-8026,Public       ,706,1124,1830,15022,8569,23591
00114900,HUMBOLDT STATE UNIVERSITY               ,CA,95521-8299,Public       ,315,369,684,5865,3548,9413
00115000,CALIF STATE UNIV-SACRAMENTO             ,CA,95819-6044,Public       ,1002,1580,2582,16495,12033,28528
00115100,SAN DIEGO STATE UNIVERSITY              ,CA,92182-1690,Public       ,1701,1785,3486,30668,12819,43487
00115300,CALIF STATE UNIV-NORTHRIDGE             ,CA,91330-8307,Public       ,1093,1768,2861,20983,12860,33843
00115301,CALIF STATE UNIV CHANNEL ISLANDS        ,CA,93012-0000,Public       ,96,133,229,1764,828,2592
00115400,SAN FRANCISCO STATE UNIVERSITY          ,CA,94132-1740,Public       ,950,1682,2632,20681,14604,35285
00115500,SAN JOSE STATE UNIVERSITY               ,CA,95192-0036,Public       ,770,1375,2145,16849,10501,27350
00115600,SONOMA STATE UNIVERSITY                 ,CA,94928-3609,Public       ,223,326,549,6308,2605,8913
00115700,CALIF STATE UNIV-STANISLAUS             ,CA,95382-0299,Public       ,290,587,877,5133,3850,8983
00115800,UNITED STATES INTERNATIONAL UNIV        ,CA,92131-1799,Private      ,6,126,132,77,982,1059
00116100,CERRITOS COLLEGE                        ,CA,90650-6296,Public       ,1383,1595,2978,6582,5010,11592
00116200,CHABOT COLLEGE                          ,CA,94545-2400,Public       ,525,744,1269,2717,2992,5709
00116300,CHAFFEY COLLEGE                         ,CA,91737-9400,Public       ,1111,1541,2652,4666,5256,9922
00116400,CHAPMAN UNIVERSITY                      ,CA,92866-1099,Private      ,248,1805,2053,5067,6452,11519
00116453,CHAPMAN UNIVERSITY SCHOOL OF LAW        ,CA,92866-0000,Private      ,2,77,79,105,1437,1542
00116500,CHURCH DIV SCH OF THE PACIFIC           ,CA,94709-0000,Private      ,0,4,4,0,70,70
00116600,CITRUS COLLEGE                          ,CA,91741-1899,Public       ,707,673,1380,3667,2484,6151
00116900,CLAREMONT GRADUATE UNIVERSITY           ,CA,91711-0000,Private      ,1,188,189,22,1338,1360
00117000,CLAREMONT MCKENNA COLLEGE               ,CA,91711-6400,Private      ,14,4,18,2164,53,2217
00117100,HARVEY MUDD COLLEGE                     ,CA,91711-5990,Private      ,4,2,6,1371,20,1391
00117200,PITZER COLLEGE                          ,CA,91711-6101,Private      ,16,11,27,1862,116,1978
00117300,POMONA COLLEGE                          ,CA,91711-6301,Private      ,53,12,65,3056,64,3120
00117400,SCRIPPS COLLEGE                         ,CA,91711-3948,Private      ,31,3,34,1210,61,1271
00117600,WEST HILLS COMMUNITY COLLEGE            ,CA,93210-1399,Public       ,276,541,817,1776,1904,3680
00117700,COGSWELL POLYTECHNICAL COLLEGE          ,CA,94089-1210,Private      ,24,21,45,119,84,203
00117800,COLLEGE OF MARIN                        ,CA,94904-2590,Public       ,153,317,470,548,1082,1630
00117801,COLG OF MARIN-INDIAN VALLEY CMPS        ,CA,94949-0000,Public       ,2,23,25,7,61,68
00117900,NOTRE DAME DE NAMUR UNIVERSITY          ,CA,94002-1997,Private      ,60,156,216,837,679,1516
00118100,COLLEGE OF SAN MATEO                    ,CA,94402-3784,Public       ,232,351,583,1351,1182,2533
00118200,COLLEGE OF THE DESERT                   ,CA,92260-9305,Public       ,457,650,1107,2033,2079,4112
00118300,HOLY NAMES UNIVERSITY                   ,CA,94619-1699,Private      ,67,164,231,482,642,1124
00118500,COLLEGE OF THE REDWOODS                 ,CA,95501-9300,Public       ,270,609,879,1690,2473,4163
00118600,COLLEGE OF THE SEQUOIAS                 ,CA,93277-2234,Public       ,549,935,1484,3679,3848,7527
00118700,COLLEGE OF THE SISKIYOUS                ,CA,96094-2899,Public       ,158,238,396,708,679,1387
00118701,COLLEGE OF THE SISKIYOUS - YREKA CENTER ,CA,96097-9538,Public       ,4,10,14,21,28,49
00119000,CONTRA COSTA COLLEGE                    ,CA,94806-3195,Public       ,297,547,844,1235,1859,3094
00119100,DIABLO VALLEY COLLEGE                   ,CA,94523-1544,Public       ,495,591,1086,2532,2137,4669
00119200,CUESTA COLLEGE                          ,CA,93403-8106,Public       ,403,543,946,2311,2026,4337
00119300,CYPRESS COLLEGE                         ,CA,90630-5897,Public       ,630,966,1596,3049,2948,5997
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA      ,CA,94901-2298,Private      ,72,139,211,1820,998,2818
00119700,EL CAMINO COLLEGE                       ,CA,90506-0002,Public       ,1179,1388,2567,5705,4613,10318
00119701,COMPTON COMMUNITY COLLEGE               ,CA,90221-5393,Public       ,193,433,626,609,1208,1817
00119900,FOOTHILL COLLEGE                        ,CA,94022-4597,Public       ,232,406,638,1138,1530,2668
00120000,FULLER THEOLOGICAL SEMINARY             ,CA,91182-0000,Private      ,2,201,203,9,1988,1997
00120100,FULLERTON COLLEGE                       ,CA,92832-2095,Public       ,912,972,1884,4661,3118,7779
00120200,GAVILAN COLLEGE                         ,CA,95020-9599,Public       ,158,305,463,752,893,1645
00120300,GLENDALE COMMUNITY COLLEGE              ,CA,91208-2894,Public       ,1010,1122,2132,4659,3846,8505
00120400,GOLDEN GATE BAPT THEOL SEMINARY         ,CA,94941-0000,Private      ,0,7,7,0,31,31
00120500,GOLDEN GATE UNIVERSITY                  ,CA,94105-2967,Private      ,3,363,366,63,2862,2925
00120600,GOLDEN WEST COLLEGE                     ,CA,92647-2748,Public       ,634,768,1402,3884,2921,6805
00120700,GRADUATE THEOLOGICAL UNION              ,CA,94709-0000,Private      ,0,35,35,0,329,329
00120800,GROSSMONT COLLEGE                       ,CA,92020-1798,Public       ,906,1278,2184,3912,3851,7763
00120900,HARTNELL COMMUNITY COLLEGE              ,CA,93901-1697,Public       ,592,679,1271,1720,1530,3250
00121200,HUMPHREYS COLLEGE                       ,CA,95207-3896,Private      ,29,160,189,185,714,899
00121400,IMPERIAL VALLEY COLLEGE                 ,CA,92251-9787,Public       ,931,998,1929,2895,2163,5058
00121500,LA SIERRA UNIVERSITY                    ,CA,92515-3332,Private      ,196,159,355,1635,622,2257
00121600,UNIVERSITY OF LA VERNE                  ,CA,91750-4443,Private      ,146,1074,1220,2445,4733,7178
00121700,LASSEN COLLEGE                          ,CA,96130-3000,Public       ,110,188,298,346,469,815
00121800,LOMA LINDA UNIVERSITY                   ,CA,92350-0001,Private      ,80,380,460,711,3937,4648
00121900,LONG BEACH CITY COLLEGE                 ,CA,90808-1780,Public       ,1531,2510,4041,7342,7872,15214
00122000,MASTER'S COLLEGE & SEMINARY (THE)       ,CA,91321-1200,Private      ,60,57,117,1068,311,1379
00122300,LOS ANGELES CITY COLLEGE                ,CA,90029-3588,Public       ,681,1420,2101,3385,5886,9271
00122400,LOS ANGELES HARBOR COLLEGE              ,CA,90744-2397,Public       ,435,756,1191,1601,2281,3882
00122600,LOS ANGELES PIERCE COLLEGE              ,CA,91371-0001,Public       ,745,808,1553,4033,3107,7140
00122700,LOS ANGELES TRADE TECH COLLEGE          ,CA,90015-4181,Public       ,505,1255,1760,2137,3908,6045
00122800,LOS ANGELES VALLEY COLLEGE              ,CA,91401-4096,Public       ,672,980,1652,3350,3666,7016
00122900,SO CA UNIV  HEALTH SCIENCES             ,CA,90604-4051,Private      ,0,65,65,11,539,550
00123000,SOUTHERN CA COLLEGE OF OPTOMETRY        ,CA,92831-1699,Private      ,0,11,11,7,488,495
00123200,AMERICAN RIVER COLLEGE                  ,CA,95841-4286,Public       ,877,1922,2799,5257,7866,13123
00123300,SACRAMENTO CITY COLLEGE                 ,CA,95822-1386,Public       ,867,1569,2436,5781,6380,12161
00123600,MENLO COLLEGE                           ,CA,94027-4301,Private      ,81,48,129,746,141,887
00123700,MERCED COMMUNITY COLLEGE                ,CA,95348-2898,Public       ,567,766,1333,3298,2959,6257
00123800,MILLS COLLEGE                           ,CA,94613-1301,Private      ,30,77,107,1102,991,2093
00123900,MIRACOSTA COLLEGE                       ,CA,92056-3899,Public       ,345,537,882,1521,1810,3331
00124000,MODESTO JUNIOR COLLEGE                  ,CA,95350-5800,Public       ,831,1363,2194,5237,5099,10336
00124200,MONTEREY PENINSULA COLLEGE              ,CA,93940-4799,Public       ,219,332,551,896,1131,2027
00124300,MOUNT ST MARYS COLLEGE                  ,CA,90049-1599,Private      ,48,188,236,1824,1507,3331
00124500,MT. SAN ANTONIO COLLEGE                 ,CA,91789-1399,Public       ,1391,1468,2859,7351,5041,12392
00124600,MT SAN JACINTO COLLEGE                  ,CA,92583-2399,Public       ,601,1089,1690,2447,3718,6165
00124700,NAPA VALLEY COLLEGE                     ,CA,94558-6236,Public       ,219,354,573,932,1207,2139
00124900,OCCIDENTAL COLLEGE                      ,CA,90041-3314,Private      ,29,17,46,3250,180,3430
00125000,ORANGE COAST COLLEGE - FIN AID OFF      ,CA,92628-5005,Public       ,847,949,1796,5980,3283,9263
00125100,OTIS COLLEGE OF ART AND DESIGN          ,CA,90045-3505,Private      ,70,45,115,1168,459,1627
00125200,HOPE INTERNATIONAL UNIVERSITY           ,CA,92631-0000,Private      ,72,110,182,480,491,971
00125300,FRESNO PACIFIC UNIVERSITY               ,CA,93702-4798,Private      ,62,346,408,1421,1482,2903
00125302,FRESNO PACIFIC UNIVERSITY - VISALIA CENT,CA,93277-8341,Private      ,1,21,22,1,21,22
00125303,FRESNO PACIFIC UNIVERSITY - BAKERSFIELD ,CA,93301-4533,Private      ,0,12,12,0,12,12
00125400,PACIFIC LUTHERAN THEOLOGICAL SEM        ,CA,94708-0000,Private      ,0,7,7,1,89,90
00125500,PACIFIC OAKS COLLEGE                    ,CA,91103-3592,Private      ,5,151,156,26,1011,1037
00125600,PACIFIC SCHOOL OF RELIGION              ,CA,94709-0000,Private      ,0,14,14,1,176,177
00125800,PACIFIC UNION COLLEGE                   ,CA,94508-9797,Private      ,258,110,368,1182,371,1553
00125900,PALO VERDE COLLEGE                      ,CA,92225-0000,Public       ,45,139,184,127,292,419
00126000,PALOMAR COLLEGE                         ,CA,92069-1486,Public       ,841,1111,1952,3683,3560,7243
00126100,PASADENA CITY COLLEGE                   ,CA,91106-2003,Public       ,1611,1337,2948,8823,4907,13730
00126200,POINT LOMA NAZARENE UNIVERSITY          ,CA,92106-2899,Private      ,99,344,443,3105,902,4007
00126600,LANEY COLLEGE                           ,CA,94607-4893,Public       ,463,1049,1512,2165,3769,5934
00126700,MERRITT COLLEGE                         ,CA,94619-3196,Public       ,267,830,1097,1002,2422,3424
00126800,PORTERVILLE COLLEGE                     ,CA,93257-6059,Public       ,241,419,660,1203,1367,2570
00126900,RIO HONDO COLLEGE                       ,CA,90601-1699,Public       ,809,861,1670,4274,3007,7281
00127000,RIVERSIDE COMMUNITY COLLEGE             ,CA,92506-1299,Public       ,2291,3016,5307,9659,9702,19361
00127200,SAN BERNARDINO VALLEY COLLEGE           ,CA,92410-2798,Public       ,716,1656,2372,2804,5008,7812
00127300,SAN DIEGO CITY COLLEGE                  ,CA,92101-4787,Public       ,860,2091,2951,3588,5961,9549
00127500,SAN DIEGO MESA COLLEGE                  ,CA,92111-4996,Public       ,1225,1634,2859,5004,4773,9777
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC     ,CA,94122-4498,Private      ,13,12,25,259,283,542
00127900,SAN FRANCISCO THEOLOGICAL SEMINARY      ,CA,94960-0000,Private      ,0,10,10,0,92,92
00128000,SAN JOAQUIN DELTA COLLEGE               ,CA,95207-6370,Public       ,1081,1967,3048,5472,6127,11599
00128100,WILLIAM JESSUP UNIVERSITY               ,CA,95765-3707,Private      ,33,59,92,418,320,738
00128200,SAN JOSE CITY COLLEGE                   ,CA,95128-2797,Public       ,442,901,1343,2052,2914,4966
00128400,SANTA ANA COLLEGE                       ,CA,92706-3398,Public       ,579,861,1440,3023,2688,5711
00128500,SANTA BARBARA CITY COLLEGE              ,CA,93109-2394,Public       ,512,510,1022,3180,1823,5003
00128600,SANTA MONICA COLLEGE                    ,CA,90405-1644,Public       ,1146,1101,2247,7695,4134,11829
00128700,SANTA ROSA JUNIOR COLLEGE               ,CA,95401-4395,Public       ,433,938,1371,2947,3420,6367
00128800,CLAREMONT SCHOOL OF THEOLOGY            ,CA,91711-0000,Private      ,0,24,24,3,199,202
00128900,SHASTA COLLEGE                          ,CA,96049-7692,Public       ,401,888,1289,2324,2855,5179
00129000,SIERRA COLLEGE                          ,CA,95677-3397,Public       ,634,1006,1640,3167,3718,6885
00129100,SIMPSON UNIVERSITY                      ,CA,96003-8606,Private      ,45,108,153,1075,537,1612
00129200,SOLANO COMMUNITY COLLEGE                ,CA,94534-3197,Public       ,355,719,1074,1580,2543,4123
00129300,VANGUARD UNIVERSITY OF SOUTHERN CA      ,CA,92626-6597,Private      ,97,151,248,1820,671,2491
00129400,SOUTHWESTERN COLLEGE                    ,CA,91910-7299,Public       ,1098,1106,2204,5066,3808,8874
00129500,SOUTHWESTERN LAW SCHOOL                 ,CA,90010-1106,Private      ,2,88,90,15,2190,2205
00129600,DOMINICAN SCH PHILOSOPHY & THEOLOGY     ,CA,94709-0000,Private      ,1,3,4,2,18,20
00129900,ST JOHN'S SEMINARY COLLEGE              ,CA,93010-0000,Private      ,1,0,1,4,0,4
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA      ,CA,94556-2744,Private      ,140,221,361,3459,1225,4684
00130500,STANFORD UNIVERSITY                     ,CA,94305-6106,Private      ,258,246,504,12700,2621,15321
00130501,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5301,Private      ,2,63,65,44,548,592
00130502,STANFORD UNIVERSITY - GRADUATE SCHOOL OF,CA,94305-5015,Private      ,0,100,100,22,958,980
00130503,STANFORD UNIVERSITY - STANFORD LAW SCHOO,CA,94305-3096,Private      ,0,36,36,15,1701,1716
00130700,FRESNO CITY COLLEGE                     ,CA,93741-0002,Public       ,1229,2104,3333,9582,8395,17977
00130800,REEDLEY COLLEGE                         ,CA,93654-2099,Public       ,642,1040,1682,3869,3501,7370
00130900,TAFT COLLEGE                            ,CA,93268-2317,Public       ,134,144,278,506,463,969
00131200,UNIVERSITY OF CALIFORNIA-BERKELEY       ,CA,94720-1520,Public       ,543,827,1370,35887,15746,51633
00131300,UNIVERSITY OF CALIFORNIA-DAVIS          ,CA,95616-8558,Public       ,688,758,1446,31478,10532,42010
00131400,UNIVERSITY OF CALIFORNIA-IRVINE         ,CA,92697-2825,Public       ,539,577,1116,32943,7137,40080
00131500,UNIVERSITY OF CALIFORNIA (UCLA)         ,CA,90095-9000,Public       ,770,1741,2511,42949,18647,61596
00131502,UNIV OF CALIFORNIA LOS ANG SCH MED      ,CA,90095-0000,Public       ,11,25,36,126,738,864
00131503,UNIV OF CALIFORNIA LOS ANG DENTAL       ,CA,90095-0000,Public       ,0,2,2,14,156,170
00131600,UNIVERSITY OF CALIFORNIA-RIVERSIDE      ,CA,92521-0209,Public       ,458,920,1378,20424,4816,25240
00131700,UNIVERSITY OF CALIFORNIA-SAN DIEGO      ,CA,92093-0013,Public       ,472,441,913,32380,6584,38964
